"otu","variable","value"
"Otu000240","run_10",2.066605937267
"Otu000043","run_10",2.18129065945933
"Otu000375","run_10",1.41493867002549
"Otu000030","run_10",1.86575917140126
"Otu000196","run_11",2.83984016048983
"Otu000393","run_11",2.29284384372983
"Otu000486","run_11",2.30191433729155
"Otu000001","run_11",2.37736925869802
"Otu000144","run_11",2.01197175727043
"Otu000009","run_11",2.02463585348896
"Otu000240","run_11",1.40369507942269
"Otu000043","run_11",2.38172253435108
"Otu000375","run_11",1.77632880903699
"Otu000030","run_11",2.02255715409942
"Otu000196","run_12",3.27408100994585
"Otu000393","run_12",2.04467918912224
"Otu000486","run_12",2.45746403372572
"Otu000001","run_12",1.85735584899224
"Otu000144","run_12",2.34486196403136
"Otu000009","run_12",1.53144425200718
"Otu000240","run_12",2.37922273829948
"Otu000043","run_12",2.07424634684388
"Otu000375","run_12",1.8987281021415
"Otu000030","run_12",1.67700742398147
"Otu000196","run_13",3.12480153073706
"Otu000393","run_13",1.56665265486986
"Otu000486","run_13",2.48222867926483
"Otu000001","run_13",2.50740693547369
"Otu000144","run_13",2.34499140620301
"Otu000009","run_13",2.20267556766489
"Otu000240","run_13",2.54681871114562
"Otu000043","run_13",1.51890032425987
"Otu000375","run_13",1.28678350676288
"Otu000030","run_13",1.85607401695162
"Otu000196","run_14",2.42621724962404
"Otu000393","run_14",2.5233332597623
"Otu000486","run_14",2.00782952984688
"Otu000001","run_14",2.31118945224458
"Otu000144","run_14",2.2029018901307
"Otu000009","run_14",2.3071056962384
"Otu000240","run_14",1.74558007536305
"Otu000043","run_14",1.8908754775143
"Otu000375","run_14",1.88371505221716
"Otu000030","run_14",2.15089878170505
"Otu000196","run_15",3.31209517220743
"Otu000393","run_15",2.73137687892495
"Otu000486","run_15",2.47781644525132
"Otu000001","run_15",2.48657474399913
"Otu000144","run_15",1.82401380244811
"Otu000009","run_15",1.70330183273206
"Otu000240","run_15",1.969566451818
"Otu000043","run_15",1.60164576449758
"Otu000375","run_15",1.70329478024094
"Otu000030","run_15",1.79940503697139
"Otu000196","run_16",2.50040403080895
"Otu000393","run_16",2.6396195170754
"Otu000486","run_16",2.47072095042664
"Otu000001","run_16",2.22703366997954
"Otu000144","run_16",2.0749289130153
"Otu000009","run_16",2.16201873853136
"Otu000240","run_16",1.60515947012113
"Otu000043","run_16",2.1112767252824
"Otu000375","run_16",2.04738388049896
"Otu000030","run_16",1.55145410426031
"Otu000196","run_17",2.79202351840237
"Otu000393","run_17",2.303065137781
"Otu000486","run_17",2.22136479480197
"Otu000001","run_17",2.31630278167305
"Otu000144","run_17",2.41770502570856
"Otu000009","run_17",2.43659630018245
"Otu000240","run_17",1.76384278344955
"Otu000043","run_17",1.6260492685376
"Otu000375","run_17",1.77268491191763
"Otu000030","run_17",1.80383950351985
"Otu000196","run_18",2.1828249332922
"Otu000393","run_18",2.13818086162969
"Otu000486","run_18",2.21514012240773
"Otu000001","run_18",2.09929386968877
"Otu000144","run_18",2.27205612092516
"Otu000009","run_18",2.2928445110523
"Otu000240","run_18",2.88076035024543
"Otu000043","run_18",2.0824311992959
"Otu000375","run_18",1.52473896126563
"Otu000030","run_18",1.78504075850888
"Otu000196","run_19",2.47755957357406
"Otu000393","run_19",2.30291752153475
"Otu000486","run_19",2.42220114398084
"Otu000001","run_19",2.26220144012599
"Otu000144","run_19",2.089545026101
"Otu000009","run_19",2.33487287803659
"Otu000240","run_19",1.88580525806759
"Otu000043","run_19",1.67618676358862
"Otu000375","run_19",1.67784862899681
"Otu000030","run_19",2.16419509932709
"Otu000196","run_20",3.48197646399523
"Otu000393","run_20",2.45068576671983
"Otu000486","run_20",2.43565347312342
"Otu000001","run_20",1.90577685924699
"Otu000144","run_20",2.09660216048103
"Otu000009","run_20",2.46528767094866
"Otu000240","run_20",1.68994825429804
"Otu000043","run_20",1.81665562550799
"Otu000375","run_20",1.5003122210545
"Otu000030","run_20",1.70982877735158
"Otu000196","run_21",2.90868987774164
"Otu000393","run_21",2.01432981585578
"Otu000486","run_21",2.27656727386895
"Otu000001","run_21",2.08246702179732
"Otu000144","run_21",2.37940008657069
"Otu000009","run_21",2.10547133543409
"Otu000240","run_21",1.81871594657264
"Otu000043","run_21",1.97901260174152
"Otu000375","run_21",1.99118385249735
"Otu000030","run_21",1.77431370307154
"Otu000196","run_22",4.98676187265499
"Otu000393","run_22",2.54361622169514
"Otu000486","run_22",2.41910897375011
"Otu000001","run_22",1.96092515855915
"Otu000144","run_22",1.54938003355098
"Otu000009","run_22",1.74814873238627
"Otu000240","run_22",1.60998013450898
"Otu000043","run_22",1.515267359098
"Otu000375","run_22",1.44912331200176
"Otu000030","run_22",1.58905183815825
"Otu000196","run_23",2.8625160835555
"Otu000393","run_23",2.0803519014363
"Otu000486","run_23",2.07961988373965
"Otu000001","run_23",2.64138933398292
"Otu000144","run_23",2.0371380791299
"Otu000009","run_23",2.2033041631753
"Otu000240","run_23",1.85363783850313
"Otu000043","run_23",2.10156472875951
"Otu000375","run_23",1.71745296409866
"Otu000030","run_23",1.98620684180095
"Otu000196","run_24",2.88044277783456
"Otu000393","run_24",1.91584359806384
"Otu000486","run_24",2.17248026661033
"Otu000001","run_24",2.39765513585935
"Otu000144","run_24",2.30376524429877
"Otu000009","run_24",2.50496059490032
"Otu000240","run_24",1.94567496753793
"Otu000043","run_24",1.67623547848174
"Otu000375","run_24",1.84484475229364
"Otu000030","run_24",1.84194566896799
"Otu000196","run_25",2.98992509104578
"Otu000393","run_25",2.06815536574659
"Otu000486","run_25",2.16441912272314
"Otu000001","run_25",2.22014825966542
"Otu000144","run_25",1.99109134220631
"Otu000009","run_25",2.6205306243334
"Otu000240","run_25",2.12944001875662
"Otu000043","run_25",1.5614822608974
"Otu000375","run_25",2.26068953664895
"Otu000030","run_25",1.60169413555214
"Otu000196","run_26",3.64135603825479
"Otu000393","run_26",2.61351427547015
"Otu000486","run_26",2.09912515474157
"Otu000001","run_26",2.4629685088171
"Otu000144","run_26",2.33625785709167
"Otu000009","run_26",1.64214239270076
"Otu000240","run_26",1.57641640924552
"Otu000043","run_26",1.64631983820881
"Otu000375","run_26",1.69416747681503
"Otu000030","run_26",1.7168229577455
"Otu000196","run_27",2.33958050775065
"Otu000393","run_27",2.44863734624687
"Otu000486","run_27",2.15046551117963
"Otu000001","run_27",2.25913595679449
"Otu000144","run_27",2.48847934570157
"Otu000009","run_27",2.40000009768604
"Otu000240","run_27",1.96398963158761
"Otu000043","run_27",1.34406433217566
"Otu000375","run_27",2.14624574738607
"Otu000030","run_27",1.93646212955202
"Otu000196","run_28",2.79366789135193
"Otu000393","run_28",2.26005718788683
"Otu000486","run_28",2.15583348667872
"Otu000001","run_28",2.24227249534337
"Otu000144","run_28",1.96472768224314
"Otu000009","run_28",2.35672415534347
"Otu000240","run_28",1.98066273272187
"Otu000043","run_28",2.14948877917746
"Otu000375","run_28",1.69330949429616
"Otu000030","run_28",1.7924552291562
"Otu000196","run_29",2.56516016615675
"Otu000393","run_29",2.47468873375654
"Otu000486","run_29",1.79783450988234
"Otu000001","run_29",2.31480742357749
"Otu000144","run_29",2.38527763361611
"Otu000009","run_29",2.20736385855712
"Otu000240","run_29",1.94895634327036
"Otu000043","run_29",2.117603633522
"Otu000375","run_29",1.7390756375739
"Otu000030","run_29",1.795292666148
"Otu000196","run_30",2.36546507685225
"Otu000393","run_30",2.65596467287071
"Otu000486","run_30",2.20786974346925
"Otu000001","run_30",2.09161912617472
"Otu000144","run_30",2.03278653783086
"Otu000009","run_30",2.50290475171339
"Otu000240","run_30",1.95799285082442
"Otu000043","run_30",1.91090268531295
"Otu000375","run_30",1.97954138584897
"Otu000030","run_30",1.73571074486006
"Otu000196","run_31",3.16321044537808
"Otu000393","run_31",2.35831357218668
"Otu000486","run_31",2.23698217488788
"Otu000001","run_31",2.00486550702206
"Otu000144","run_31",2.30340876411517
"Otu000009","run_31",1.87884696372537
"Otu000240","run_31",2.17996666196931
"Otu000043","run_31",1.59999894747244
"Otu000375","run_31",1.97335490247893
"Otu000030","run_31",1.73377933349136
"Otu000196","run_32",3.79953221395595
"Otu000393","run_32",2.41299433001908
"Otu000486","run_32",2.02631015649337
"Otu000001","run_32",2.57408670441668
"Otu000144","run_32",2.11872443888693
"Otu000009","run_32",1.70750571900051
"Otu000240","run_32",2.4156878887956
"Otu000043","run_32",1.50309321086804
"Otu000375","run_32",1.59785751873161
"Otu000030","run_32",1.18829872792314
"Otu000196","run_33",2.93615891508738
"Otu000393","run_33",2.03069054605328
"Otu000486","run_33",2.45236701403773
"Otu000001","run_33",2.40918776783647
"Otu000144","run_33",2.07282197429676
"Otu000009","run_33",1.86526091731247
"Otu000240","run_33",2.14307940310348
"Otu000043","run_33",1.95161799563114
"Otu000375","run_33",1.7263396572778
"Otu000030","run_33",1.74038490027257
"Otu000196","run_34",3.78784489692486
"Otu000393","run_34",2.24866644408444
"Otu000486","run_34",2.70559914400262
"Otu000001","run_34",2.02921503074099
"Otu000144","run_34",1.73571770115735
"Otu000009","run_34",1.59367772690908
"Otu000240","run_34",2.08659599417656
"Otu000043","run_34",1.69612593381584
"Otu000375","run_34",1.98858254513463
"Otu000030","run_34",1.71342912850817
"Otu000196","run_35",3.68227042998398
"Otu000393","run_35",2.51551676308724
"Otu000486","run_35",1.52560626482759
"Otu000001","run_35",1.85565531378312
"Otu000144","run_35",2.18116885869549
"Otu000009","run_35",1.97718030999085
"Otu000240","run_35",2.07757926441053
"Otu000043","run_35",1.90874304397989
"Otu000375","run_35",1.8636146650514
"Otu000030","run_35",1.82987720740205
"Otu000196","run_36",2.73646561401392
"Otu000393","run_36",2.06276820133108
"Otu000486","run_36",2.12512897708166
"Otu000001","run_36",2.24194274529636
"Otu000144","run_36",2.22439126867005
"Otu000009","run_36",2.15997288166844
"Otu000240","run_36",2.59693980033515
"Otu000043","run_36",1.77976676834668
"Otu000375","run_36",1.86048808735388
"Otu000030","run_36",1.63668111044822
"Otu000196","run_37",3.42410672074319
"Otu000393","run_37",2.03926298027142
"Otu000486","run_37",1.87736263828159
"Otu000001","run_37",2.76317811161655
"Otu000144","run_37",1.90293487104953
"Otu000009","run_37",2.13808497056231
"Otu000240","run_37",1.77239854189125
"Otu000043","run_37",2.10528353154822
"Otu000375","run_37",1.78355164028644
"Otu000030","run_37",1.71171478162829
"Otu000196","run_38",2.73920500079093
"Otu000393","run_38",2.23789942138415
"Otu000486","run_38",2.58629443459662
"Otu000001","run_38",1.75691174140389
"Otu000144","run_38",2.53021806054684
"Otu000009","run_38",2.362693200516
"Otu000240","run_38",1.76125103699447
"Otu000043","run_38",1.82433390397263
"Otu000375","run_38",1.94716628471646
"Otu000030","run_38",1.62539055144164
"Otu000196","run_39",2.58691251692753
"Otu000393","run_39",2.27362275111883
"Otu000486","run_39",2.60255689554538
"Otu000001","run_39",2.60349328068766
"Otu000144","run_39",2.41678106088547
"Otu000009","run_39",2.43554181621993
"Otu000240","run_39",1.93172949041314
"Otu000043","run_39",1.54271902575198
"Otu000375","run_39",1.47487211381573
"Otu000030","run_39",1.4950610919244
"Otu000196","run_40",3.28707044582161
"Otu000393","run_40",1.85139040385316
"Otu000486","run_40",2.8926122455693
"Otu000001","run_40",2.20444094837946
"Otu000144","run_40",2.29878622454938
"Otu000009","run_40",2.13317314074456
"Otu000240","run_40",2.04689085659527
"Otu000043","run_40",1.92234965899194
"Otu000375","run_40",1.42058557272329
"Otu000030","run_40",1.37406413913568
"Otu000196","run_41",2.66140884832463
"Otu000393","run_41",2.37186553174912
"Otu000486","run_41",2.43813635542412
"Otu000001","run_41",2.60432529197522
"Otu000144","run_41",1.8811503322587
"Otu000009","run_41",2.5155935777224
"Otu000240","run_41",2.12808185109158
"Otu000043","run_41",1.61171158015585
"Otu000375","run_41",1.78514150773572
"Otu000030","run_41",1.38313815386571
"Otu000196","run_42",3.53160939332095
"Otu000393","run_42",2.15886109123557
"Otu000486","run_42",2.27398209661219
"Otu000001","run_42",2.0421075563018
"Otu000144","run_42",2.24634407409041
"Otu000009","run_42",1.88485070059122
"Otu000240","run_42",1.93537795143238
"Otu000043","run_42",1.5728102457033
"Otu000375","run_42",1.9841457273159
"Otu000030","run_42",1.86627479975993
"Otu000196","run_43",4.17979139934858
"Otu000393","run_43",2.47578823588782
"Otu000486","run_43",2.41969910520604
"Otu000001","run_43",1.85189015820957
"Otu000144","run_43",1.98147976208096
"Otu000009","run_43",1.8426079360696
"Otu000240","run_43",2.18437687219353
"Otu000043","run_43",1.78472577082941
"Otu000375","run_43",1.013074490102
"Otu000030","run_43",1.75292990643613
"Otu000196","run_44",3.79375579469445
"Otu000393","run_44",2.60445544586669
"Otu000486","run_44",2.31158643948081
"Otu000001","run_44",2.04392930392542
"Otu000144","run_44",1.66731781115082
"Otu000009","run_44",1.82563303231495
"Otu000240","run_44",2.12690851366857
"Otu000043","run_44",1.76753766021241
"Otu000375","run_44",1.88762885974254
"Otu000030","run_44",1.55533804803425
"Otu000196","run_45",3.25635560166553
"Otu000393","run_45",1.83269056162839
"Otu000486","run_45",3.3768432635461
"Otu000001","run_45",2.01001359196
"Otu000144","run_45",1.95295730178774
"Otu000009","run_45",1.44145002595142
"Otu000240","run_45",2.18153994798168
"Otu000043","run_45",1.53693316921735
"Otu000375","run_45",2.14296386740192
"Otu000030","run_45",1.67643448704167
"Otu000196","run_46",2.12299927641943
"Otu000393","run_46",2.75406310762755
"Otu000486","run_46",1.64373826838962
"Otu000001","run_46",2.7372706266467
"Otu000144","run_46",1.98244496073496
"Otu000009","run_46",2.27570932551771
"Otu000240","run_46",2.20455921061197
"Otu000043","run_46",1.88938905798933
"Otu000375","run_46",1.92151587700232
"Otu000030","run_46",1.83952241027253
"Otu000196","run_47",2.51179697461957
"Otu000393","run_47",1.62198355408564
"Otu000486","run_47",2.4029848461223
"Otu000001","run_47",2.41453562652438
"Otu000144","run_47",2.44974468905326
"Otu000009","run_47",1.90229324059631
"Otu000240","run_47",2.28140717819867
"Otu000043","run_47",1.78757996469517
"Otu000375","run_47",2.36049036921425
"Otu000030","run_47",1.573638102345
"Otu000196","run_48",2.90207139734371
"Otu000393","run_48",2.79617474503466
"Otu000486","run_48",2.50190793433985
"Otu000001","run_48",2.00664306309252
"Otu000144","run_48",2.12299022932447
"Otu000009","run_48",1.86048199560613
"Otu000240","run_48",2.47287905778459
"Otu000043","run_48",1.37729156047037
"Otu000375","run_48",1.71504599095949
"Otu000030","run_48",1.68663523816542
"Otu000196","run_49",2.60998472712874
"Otu000393","run_49",2.45420306060172
"Otu000486","run_49",2.73343276660696
"Otu000001","run_49",1.9831178899581
"Otu000144","run_49",1.74351382722874
"Otu000009","run_49",2.56789326913712
"Otu000240","run_49",2.13103987630353
"Otu000043","run_49",1.9774649149783
"Otu000375","run_49",1.59623718729361
"Otu000030","run_49",1.67159732924803
"Otu000196","run_50",2.53046016365508
"Otu000393","run_50",2.37509074304324
"Otu000486","run_50",1.95419253451435
"Otu000001","run_50",2.53592325905992
"Otu000144","run_50",2.35888902591754
"Otu000009","run_50",2.28009773862916
"Otu000240","run_50",2.02980138164218
"Otu000043","run_50",1.93429592774116
"Otu000375","run_50",1.79766265251074
"Otu000030","run_50",1.68616233086238
"Otu000196","run_51",3.55969752137159
"Otu000393","run_51",2.40781901260371
"Otu000486","run_51",1.88876978627138
"Otu000001","run_51",2.1072795300907
"Otu000144","run_51",2.24043835354208
"Otu000009","run_51",2.20125187706023
"Otu000240","run_51",2.10153676224495
"Otu000043","run_51",1.50403063022086
"Otu000375","run_51",1.55762684954013
"Otu000030","run_51",1.9170042225089
"Otu000196","run_52",3.15261730802344
"Otu000393","run_52",2.4307823778817
"Otu000486","run_52",3.08270059222129
"Otu000001","run_52",1.75152072851243
"Otu000144","run_52",2.17081539562067
"Otu000009","run_52",1.77397283396549
"Otu000240","run_52",2.10635635199809
"Otu000043","run_52",1.89143002224529
"Otu000375","run_52",1.63226007436794
"Otu000030","run_52",1.50572613334549
"Otu000196","run_53",2.70553680435546
"Otu000393","run_53",2.20443925536561
"Otu000486","run_53",1.78667471562155
"Otu000001","run_53",2.15757983156281
"Otu000144","run_53",1.74065856015691
"Otu000009","run_53",2.42134640767906
"Otu000240","run_53",2.54649128350899
"Otu000043","run_53",2.10434607613523
"Otu000375","run_53",1.28694091045278
"Otu000030","run_53",2.35428918546464
"Otu000196","run_54",2.90331308649671
"Otu000393","run_54",2.24212998999526
"Otu000486","run_54",2.09729748627091
"Otu000001","run_54",2.49772468154156
"Otu000144","run_54",1.83161709033399
"Otu000009","run_54",2.23217520837677
"Otu000240","run_54",2.01473524441314
"Otu000043","run_54",1.80882563758359
"Otu000375","run_54",2.30304264605509
"Otu000030","run_54",1.54423993903398
"Otu000196","run_55",2.83733431559508
"Otu000393","run_55",2.23527559078899
"Otu000486","run_55",2.09123316642282
"Otu000001","run_55",2.0567953406017
"Otu000144","run_55",2.23169433195846
"Otu000009","run_55",1.83793997709136
"Otu000240","run_55",1.90201912621618
"Otu000043","run_55",2.26698981316409
"Otu000375","run_55",2.02196519473321
"Otu000030","run_55",2.00299556767054
"Otu000196","run_56",2.44995051195713
"Otu000393","run_56",2.22428699298702
"Otu000486","run_56",2.66620863383927
"Otu000001","run_56",2.02924926552558
"Otu000144","run_56",1.7648869278661
"Otu000009","run_56",2.52027392676422
"Otu000240","run_56",1.78940326853434
"Otu000043","run_56",1.85690398009079
"Otu000375","run_56",2.12426523876397
"Otu000030","run_56",1.83554095064129
"Otu000196","run_57",2.89855239877586
"Otu000393","run_57",2.56970978718464
"Otu000486","run_57",2.01071304196229
"Otu000001","run_57",1.92750520348765
"Otu000144","run_57",2.2421400333678
"Otu000009","run_57",2.18105609168811
"Otu000240","run_57",1.69716284579584
"Otu000043","run_57",2.22433996941882
"Otu000375","run_57",1.67476636322181
"Otu000030","run_57",2.10278153782444
"Otu000196","run_58",2.14481854157478
"Otu000393","run_58",2.4144505333742
"Otu000486","run_58",2.23554309394615
"Otu000001","run_58",2.3965747981947
"Otu000144","run_58",2.14569052034802
"Otu000009","run_58",2.24968856563817
"Otu000240","run_58",2.2076266346029
"Otu000043","run_58",1.826149887109
"Otu000375","run_58",1.83367950062125
"Otu000030","run_58",2.00835368216658
"Otu000196","run_59",2.12112033932688
"Otu000393","run_59",1.90145231375085
"Otu000486","run_59",2.51399472120458
"Otu000001","run_59",2.25510261968848
"Otu000144","run_59",2.30874237413384
"Otu000009","run_59",2.36081904419562
"Otu000240","run_59",2.14203030622858
"Otu000043","run_59",1.85787629342157
"Otu000375","run_59",1.96659390253759
"Otu000030","run_59",1.97971465648491
"Otu000196","run_60",2.74364842367685
"Otu000393","run_60",2.4509058425555
"Otu000486","run_60",2.23590011242821
"Otu000001","run_60",2.6786894240294
"Otu000144","run_60",1.90631603450442
"Otu000009","run_60",2.07614792586618
"Otu000240","run_60",2.23972840687412
"Otu000043","run_60",1.93476917513353
"Otu000375","run_60",1.24479330815314
"Otu000030","run_60",2.03985892253622
"Otu000196","run_61",3.18939465594316
"Otu000393","run_61",2.26177109502392
"Otu000486","run_61",1.78143643430355
"Otu000001","run_61",2.35662150480894
"Otu000144","run_61",2.38616379415127
"Otu000009","run_61",1.92690223560066
"Otu000240","run_61",1.94982953834649
"Otu000043","run_61",1.69995286087978
"Otu000375","run_61",1.37804079449358
"Otu000030","run_61",2.51109920766076
"Otu000196","run_62",2.42810546724015
"Otu000393","run_62",2.20429151022319
"Otu000486","run_62",2.5211784228726
"Otu000001","run_62",1.89110317994844
"Otu000144","run_62",2.3123621520143
"Otu000009","run_62",2.04496843235369
"Otu000240","run_62",2.06466642734821
"Otu000043","run_62",2.03105691217768
"Otu000375","run_62",1.8853526598012
"Otu000030","run_62",2.07825682736253
"Otu000196","run_63",3.67688168783296
"Otu000393","run_63",2.11109928657843
"Otu000486","run_63",2.45492842432687
"Otu000001","run_63",2.40017213918709
"Otu000144","run_63",2.56890175678425
"Otu000009","run_63",1.90907800994865
"Otu000240","run_63",1.89870274283516
"Otu000043","run_63",1.47756206189361
"Otu000375","run_63",1.56770519210888
"Otu000030","run_63",1.4649686985041
"Otu000196","run_64",4.16276733595205
"Otu000393","run_64",2.40863875462881
"Otu000486","run_64",2.83909116538417
"Otu000001","run_64",1.90033140342954
"Otu000144","run_64",2.15179567760806
"Otu000009","run_64",1.08396301728174
"Otu000240","run_64",1.71441037724894
"Otu000043","run_64",1.62189828174982
"Otu000375","run_64",1.72809230955143
"Otu000030","run_64",1.88537531352908
"Otu000196","run_65",2.29266276544878
"Otu000393","run_65",2.41423885597608
"Otu000486","run_65",2.43989489321024
"Otu000001","run_65",2.0484960579427
"Otu000144","run_65",1.83159070877314
"Otu000009","run_65",2.30223173770839
"Otu000240","run_65",1.93474183438033
"Otu000043","run_65",1.54434916604107
"Otu000375","run_65",2.24230911446539
"Otu000030","run_65",2.2236363812054
"Otu000196","run_66",2.52485630916413
"Otu000393","run_66",2.51279115066778
"Otu000486","run_66",2.34931339315256
"Otu000001","run_66",2.32621981192306
"Otu000144","run_66",1.73651508811521
"Otu000009","run_66",2.34931499904515
"Otu000240","run_66",2.27341441705039
"Otu000043","run_66",1.72863350341426
"Otu000375","run_66",2.00070236256109
"Otu000030","run_66",1.75339048005789
"Otu000196","run_67",2.12369791840446
"Otu000393","run_67",1.81280718996661
"Otu000486","run_67",2.55693050176716
"Otu000001","run_67",2.37880908629033
"Otu000144","run_67",2.18615449137754
"Otu000009","run_67",2.13780227658125
"Otu000240","run_67",2.35544705620725
"Otu000043","run_67",2.26266361233194
"Otu000375","run_67",2.04106339897931
"Otu000030","run_67",1.62304871051841
"Otu000196","run_68",2.68430216467262
"Otu000393","run_68",1.81707559255531
"Otu000486","run_68",2.13281672565779
"Otu000001","run_68",2.31501857528818
"Otu000144","run_68",2.25351931964775
"Otu000009","run_68",2.42567795279792
"Otu000240","run_68",2.30248996346155
"Otu000043","run_68",1.87950475740877
"Otu000375","run_68",1.841039990144
"Otu000030","run_68",1.82885798866912
"Otu000196","run_69",3.28455156301947
"Otu000393","run_69",2.57608446644556
"Otu000486","run_69",2.30795866531747
"Otu000001","run_69",1.63614116328795
"Otu000144","run_69",2.07148676711479
"Otu000009","run_69",2.47435190192479
"Otu000240","run_69",1.8471201429073
"Otu000043","run_69",1.57205637017351
"Otu000375","run_69",1.41646887830685
"Otu000030","run_69",2.3396891724114
"Otu000196","run_70",2.55756996029667
"Otu000393","run_70",1.96827656433019
"Otu000486","run_70",2.80805885409315
"Otu000001","run_70",1.97395826704725
"Otu000144","run_70",2.53034283420968
"Otu000009","run_70",2.20912116609804
"Otu000240","run_70",2.27246359314298
"Otu000043","run_70",2.04348769704383
"Otu000375","run_70",1.5472935152729
"Otu000030","run_70",1.48197300301076
"Otu000196","run_71",3.21481593699841
"Otu000393","run_71",2.09898043593945
"Otu000486","run_71",1.7613247714482
"Otu000001","run_71",2.71827027414791
"Otu000144","run_71",2.47388787234291
"Otu000009","run_71",2.21946444676008
"Otu000240","run_71",1.8848377198751
"Otu000043","run_71",1.69817203901353
"Otu000375","run_71",1.68651526948699
"Otu000030","run_71",1.704488809745
"Otu000196","run_72",3.03847106046209
"Otu000393","run_72",2.39541061021785
"Otu000486","run_72",1.92427861722728
"Otu000001","run_72",2.22542754039784
"Otu000144","run_72",1.87767057626869
"Otu000009","run_72",2.1557135036637
"Otu000240","run_72",2.09537337310076
"Otu000043","run_72",1.85991790732201
"Otu000375","run_72",1.9442493935299
"Otu000030","run_72",1.65285538317785
"Otu000196","run_73",2.65071799681732
"Otu000393","run_73",2.7536818582027
"Otu000486","run_73",1.81625563589212
"Otu000001","run_73",1.93429148243841
"Otu000144","run_73",2.41639848044773
"Otu000009","run_73",1.85504123302704
"Otu000240","run_73",2.27760013013298
"Otu000043","run_73",1.79695606020504
"Otu000375","run_73",2.04469923099941
"Otu000030","run_73",2.0042821342615
"Otu000196","run_74",4.65249077742321
"Otu000393","run_74",2.15630211913227
"Otu000486","run_74",2.83423059719225
"Otu000001","run_74",1.93867607165188
"Otu000144","run_74",1.6999242027541
"Otu000009","run_74",1.92766580785014
