"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.425,0.45,0.4,0.312916389258643,0.437797517885457,0.316227766016838,"run_1",6
0.4,0.4,0.45,0.376386326354541,0.316227766016838,0.437797517885457,"run_2",6
0.475,0.3,0.55,0.255495161945932,0.421637021355784,0.368932393686311,"run_3",2
0.4375,0.5,0.5,0.369167607222278,0.408248290463863,0.408248290463863,"run_4",10
0.3,0.35,0.4,0.301616017847564,0.337474278855276,0.316227766016838,"run_5",10
0.375,0.35,0.5,0.276385399196283,0.411636301174282,0.235702260395516,"run_6",2
0.375,0.2,0.55,0.338501600193165,0.258198889747161,0.368932393686311,"run_7",10
0.525,0.35,0.55,0.32167098442698,0.337474278855276,0.368932393686311,"run_8",2
0.5,0.45,0.6,0.311804782231162,0.283823106098773,0.316227766016838,"run_9",10
0.3375,0.25,0.4,0.333593648354135,0.263523138347365,0.394405318873308,"run_10",2
0.5,0.35,0.6,0.353553390593274,0.337474278855276,0.459468291736341,"run_11",2
0.45,0.35,0.6,0.30731814857643,0.411636301174282,0.316227766016838,"run_12",10
0.4,0.4,0.4,0.310689198038454,0.394405318873308,0.210818510677892,"run_13",10
0.5125,0.4,0.6,0.370106966520041,0.459468291736341,0.394405318873308,"run_14",6
0.3375,0.45,0.4,0.250346981429997,0.368932393686311,0.316227766016838,"run_15",10
0.375,0.25,0.5,0.377307714089059,0.263523138347365,0.333333333333333,"run_16",2
0.3875,0.25,0.45,0.325160216918778,0.353553390593274,0.368932393686311,"run_17",6
0.5,0.25,0.55,0.437003686737563,0.353553390593274,0.368932393686311,"run_18",10
0.35,0.35,0.4,0.268741924943285,0.337474278855276,0.394405318873308,"run_19",6
0.425,0.45,0.6,0.354534123103044,0.283823106098773,0.459468291736341,"run_20",2
0.55,0.3,0.6,0.34960294939005,0.34960294939005,0.394405318873308,"run_21",6
0.525,0.55,0.5,0.362284418654736,0.368932393686311,0.333333333333333,"run_22",10
0.4625,0.35,0.5,0.288975681406662,0.337474278855276,0.408248290463863,"run_23",6
0.4625,0.45,0.55,0.372910847254407,0.368932393686311,0.368932393686311,"run_24",6
0.6,0.4,0.65,0.316227766016838,0.210818510677892,0.337474278855276,"run_25",10
0.3625,0.4,0.55,0.44272671530465,0.394405318873308,0.437797517885457,"run_26",10
0.3875,0.45,0.4,0.207916249164577,0.283823106098773,0.316227766016838,"run_27",10
0.5,0.2,0.45,0.117851130197758,0.258198889747161,0.437797517885457,"run_28",6
0.5375,0.55,0.6,0.382108550603679,0.368932393686311,0.316227766016838,"run_29",10
0.5,0.35,0.55,0.263523138347365,0.241522945769824,0.283823106098773,"run_30",6
0.45,0.5,0.5,0.30731814857643,0.333333333333333,0.333333333333333,"run_31",10
