"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.902777777777778,0.8,0.783333333333333,0.131761569173682,0.269887951144247,0.249072353016221,"run_1",41
0.9,0.85,0.766666666666667,0.112795869132156,0.199536499956311,0.262936879248872,"run_2",41
0.911111111111111,0.833333333333333,0.766666666666667,0.19056986232871,0.283278861866266,0.262936879248872,"run_3",41
0.9,0.75,0.766666666666667,0.134943975572124,0.285989726138528,0.262936879248872,"run_4",41
0.883333333333333,0.833333333333333,0.8,0.178490085333652,0.272165526975909,0.269887951144247,"run_5",863
0.9,0.7,0.8,0.163131226263298,0.366834978204871,0.281091347570523,"run_6",41
0.944444444444444,0.766666666666667,0.783333333333333,0.0907218423253029,0.306312194490894,0.236356082068696,"run_7",2
0.847222222222222,0.866666666666667,0.75,0.18668375142274,0.322030594359765,0.362177911400147,"run_8",41
0.863888888888889,0.733333333333333,0.783333333333333,0.148408336334428,0.250924217569694,0.193250301454734,"run_9",41
0.938888888888889,0.883333333333333,0.85,0.112491426285092,0.193250301454734,0.199536499956311,"run_10",41
0.911111111111111,0.8,0.766666666666667,0.126143602710566,0.358322566591047,0.210818510677892,"run_11",41
0.933333333333333,0.833333333333333,0.833333333333333,0.119440855530349,0.175682092231577,0.283278861866266,"run_12",2
0.927777777777778,0.883333333333333,0.733333333333333,0.165738154335292,0.193250301454734,0.250924217569694,"run_13",2
0.883333333333333,0.816666666666667,0.766666666666667,0.178490085333652,0.253980654459166,0.344265186329548,"run_14",2
0.886111111111111,0.8,0.616666666666667,0.181656189526852,0.269887951144247,0.324417807125699,"run_15",41
0.861111111111111,0.966666666666667,0.733333333333333,0.313450201477977,0.105409255338946,0.344265186329548,"run_16",41
0.927777777777778,0.7,0.816666666666667,0.122977464562104,0.331476308670584,0.199536499956311,"run_17",863
0.922222222222222,0.833333333333333,0.833333333333333,0.159732286317391,0.222222222222222,0.272165526975909,"run_18",2
