"otu","variable","value"
"Otu000085","run_4",1.60914767965529
"Otu000048","run_4",1.29774914075261
"Otu000025","run_4",1.35573489093146
"Otu000290","run_4",1.33383444414571
"Otu000177","run_4",1.60921959249129
"Otu000605","run_4",1.53701209443418
"Otu000030","run_4",1.57034498783451
"Otu000194","run_4",1.50559481608925
"Otu000173","run_4",1.31762681714292
"Otu000476","run_4",1.23217287384496
"Otu000831","run_4",1.45979716902089
"Otu000346","run_4",1.21966282212205
"Otu000229","run_4",1.12720990112213
"Otu000251","run_4",1.04993962942339
"Otu000340","run_4",1.27876401812206
"Otu000572","run_4",1.21318820609902
"Otu000911","run_4",1.05826864191718
"Otu000570","run_4",0.959506479389906
"Otu000660","run_4",1.30106194578135
"Otu000446","run_4",0.916244225593184
"Otu001307","run_4",1.24202207089419
"Otu000012","run_5",2.09984106471022
"Otu000044","run_5",2.18027162459265
"Otu000006","run_5",2.2795492277735
"Otu000043","run_5",2.02296099593263
"Otu000013","run_5",1.82905356756613
"Otu000146","run_5",2.08273359583389
"Otu000005","run_5",1.78625193529703
"Otu000037","run_5",1.89852985229314
"Otu000015","run_5",1.81300449954632
"Otu000014","run_5",1.74768118211488
"Otu000001","run_5",1.6104631731543
"Otu000058","run_5",1.66258338181427
"Otu000004","run_5",1.75890094537871
"Otu000007","run_5",1.62338206555178
"Otu000059","run_5",1.46673078517173
"Otu000003","run_5",1.62243221235616
"Otu000041","run_5",1.76946928365917
"Otu000016","run_5",1.65257492641183
"Otu000640","run_5",1.55412184638263
"Otu000018","run_5",1.82458960582753
"Otu000009","run_5",1.71656254383218
"Otu000180","run_5",1.63100524010213
"Otu000040","run_5",1.80311353606627
"Otu000088","run_5",1.48767522323774
"Otu000047","run_5",1.57869243372645
"Otu000002","run_5",1.65433560970056
"Otu000061","run_5",1.43254789188407
"Otu000008","run_5",1.47265988794763
"Otu000010","run_5",1.54895888293056
"Otu000020","run_5",1.49562366515435
"Otu000036","run_5",1.54716684772775
"Otu000108","run_5",1.69331489966065
"Otu000027","run_5",1.3975547720744
"Otu000026","run_5",1.56706999110357
"Otu000109","run_5",1.35899100232851
"Otu000065","run_5",1.64127734941368
"Otu000028","run_5",1.43820117749095
"Otu000155","run_5",1.37596001203689
"Otu000092","run_5",1.65911265016266
"Otu001606","run_5",1.36342678239052
"Otu000085","run_5",1.48469252423571
"Otu000048","run_5",1.44125893636064
"Otu000025","run_5",1.37664086980786
"Otu000290","run_5",1.23200477295502
"Otu000177","run_5",1.37685539439031
"Otu000605","run_5",1.43583492491962
"Otu000030","run_5",1.43319201541909
"Otu000194","run_5",1.31150506877157
"Otu000173","run_5",1.50617090962067
"Otu000476","run_5",1.32977486587044
"Otu000831","run_5",1.03137105037497
"Otu000346","run_5",1.22695973900881
"Otu000229","run_5",1.677953620914
"Otu000251","run_5",1.33259443279357
"Otu000340","run_5",1.30409262520756
"Otu000572","run_5",1.35019893969239
"Otu000911","run_5",1.02561934227805
"Otu000570","run_5",0.960119006147971
"Otu000660","run_5",1.175009659921
"Otu000446","run_5",0.799429648565072
"Otu001307","run_5",1.00040524791808
"Otu000012","run_6",2.29446927337393
"Otu000044","run_6",2.33700161396114
"Otu000006","run_6",1.72245591109172
"Otu000043","run_6",1.74512733248203
"Otu000013","run_6",2.10644016268675
"Otu000146","run_6",2.34842239562886
"Otu000005","run_6",1.86325912917097
"Otu000037","run_6",1.87905252865994
"Otu000015","run_6",1.60880778810915
"Otu000014","run_6",1.75173168269426
"Otu000001","run_6",1.67683922741749
"Otu000058","run_6",1.85758265064459
"Otu000004","run_6",1.75054391008825
"Otu000007","run_6",1.60999090983728
"Otu000059","run_6",1.57888938377188
"Otu000003","run_6",1.68616539962527
"Otu000041","run_6",1.96460043713848
"Otu000016","run_6",1.67865437935612
"Otu000640","run_6",1.74554178429319
"Otu000018","run_6",1.66195928690474
"Otu000009","run_6",1.65228368022944
"Otu000180","run_6",1.71228176039545
"Otu000040","run_6",1.52156394296831
"Otu000088","run_6",1.5855566966051
"Otu000047","run_6",1.43766035088591
"Otu000002","run_6",1.53536020760433
"Otu000061","run_6",1.53782939481266
"Otu000008","run_6",1.58360173583886
"Otu000010","run_6",1.57599235248664
"Otu000020","run_6",1.51394667789363
"Otu000036","run_6",1.5184651625089
"Otu000108","run_6",1.72402237636959
"Otu000027","run_6",1.50932722459566
"Otu000026","run_6",1.41458664739017
"Otu000109","run_6",1.5265268183149
"Otu000065","run_6",1.4620836559577
"Otu000028","run_6",1.55893101622097
"Otu000155","run_6",1.47806409565423
"Otu000092","run_6",1.55278901402908
"Otu001606","run_6",1.35239885797691
"Otu000085","run_6",1.58451354241896
"Otu000048","run_6",1.47959122340265
"Otu000025","run_6",1.48140832817602
"Otu000290","run_6",1.35773937703402
"Otu000177","run_6",1.39593059662831
"Otu000605","run_6",1.44740409094617
"Otu000030","run_6",1.41722104672665
"Otu000194","run_6",1.33766578214774
"Otu000173","run_6",1.3922459932783
"Otu000476","run_6",1.27650120965728
"Otu000831","run_6",1.32472990177393
"Otu000346","run_6",1.35274925343045
"Otu000229","run_6",1.26469068716747
"Otu000251","run_6",1.1526637276526
"Otu000340","run_6",1.15709034765193
"Otu000572","run_6",1.06740186883427
"Otu000911","run_6",0.995339474664235
"Otu000570","run_6",0.898614661554135
"Otu000660","run_6",0.976182836490042
"Otu000446","run_6",1.1376251055371
"Otu001307","run_6",0.816363627670413
"Otu000012","run_7",2.03930724162942
"Otu000044","run_7",1.93817386068253
"Otu000006","run_7",1.74514782689863
"Otu000043","run_7",1.68791418909095
"Otu000013","run_7",1.96433088193099
"Otu000146","run_7",1.71819184271053
"Otu000005","run_7",2.05629524542071
"Otu000037","run_7",2.1461440206809
"Otu000015","run_7",1.92155392341942
"Otu000014","run_7",1.69367716416814
"Otu000001","run_7",1.72932476037051
"Otu000058","run_7",1.71495636063181
"Otu000004","run_7",1.76542039753655
"Otu000007","run_7",1.62020182088273
"Otu000059","run_7",1.53494965614395
"Otu000003","run_7",1.81266519406062
"Otu000041","run_7",1.61499495634905
"Otu000016","run_7",1.67079861980369
"Otu000640","run_7",1.67844555990909
"Otu000018","run_7",1.64419143179125
"Otu000009","run_7",1.63119938523276
"Otu000180","run_7",1.71687026086537
"Otu000040","run_7",1.54756886027269
"Otu000088","run_7",1.6068225977387
"Otu000047","run_7",1.66641343198758
"Otu000002","run_7",1.4905124489103
"Otu000061","run_7",1.54294437129955
"Otu000008","run_7",1.54980395073955
"Otu000010","run_7",1.61246543561912
"Otu000020","run_7",1.62692517615697
"Otu000036","run_7",1.57390876660673
"Otu000108","run_7",1.61547289121314
"Otu000027","run_7",1.57251049075811
"Otu000026","run_7",1.56877652499641
"Otu000109","run_7",1.50100238214485
"Otu000065","run_7",1.49930970575117
"Otu000028","run_7",1.65519388232098
"Otu000155","run_7",1.49801241019726
"Otu000092","run_7",1.52658915289655
"Otu001606","run_7",1.40413668843156
"Otu000085","run_7",1.36364598414095
"Otu000048","run_7",1.49865534523354
"Otu000025","run_7",1.49868346808075
"Otu000290","run_7",1.39863764490131
"Otu000177","run_7",1.54377390849322
"Otu000605","run_7",1.51842750345142
"Otu000030","run_7",1.55304711973062
"Otu000194","run_7",1.34079727031475
"Otu000173","run_7",1.29397440155686
"Otu000476","run_7",1.22535664980639
"Otu000831","run_7",1.38675255538354
"Otu000346","run_7",1.287585192242
"Otu000229","run_7",1.01118195178371
"Otu000251","run_7",1.44673764924334
"Otu000340","run_7",1.15772225851955
"Otu000572","run_7",1.28925114186482
"Otu000911","run_7",1.22681666616922
"Otu000570","run_7",0.918753625184983
"Otu000660","run_7",0.735136082936839
"Otu000446","run_7",0.783625355234612
"Otu001307","run_7",1.43510069346315
"Otu000012","run_8",2.12240239782606
"Otu000044","run_8",1.92795369163489
"Otu000006","run_8",1.76580034383907
"Otu000043","run_8",2.15898313261113
"Otu000013","run_8",1.999351430607
"Otu000146","run_8",1.70922918121688
"Otu000005","run_8",1.84164355523499
"Otu000037","run_8",1.74976495442515
"Otu000015","run_8",1.68858044082194
"Otu000014","run_8",1.72606258286913
"Otu000001","run_8",1.7301147545017
"Otu000058","run_8",1.90958758624209
"Otu000004","run_8",1.80712483151832
"Otu000007","run_8",1.72463935232813
"Otu000059","run_8",1.58431140503981
"Otu000003","run_8",1.6422029540715
"Otu000041","run_8",1.65891699722434
"Otu000016","run_8",1.65977030570112
"Otu000640","run_8",1.88857710785385
"Otu000018","run_8",1.57040329267989
"Otu000009","run_8",1.65817284347691
"Otu000180","run_8",1.79796009823055
"Otu000040","run_8",1.54779606337068
"Otu000088","run_8",1.73031920311036
"Otu000047","run_8",1.54818049950315
"Otu000002","run_8",1.60711525652332
"Otu000061","run_8",1.48141341874074
"Otu000008","run_8",1.56391705383009
"Otu000010","run_8",1.58547033934214
"Otu000020","run_8",1.56795065877306
"Otu000036","run_8",1.59868866220019
"Otu000108","run_8",1.47747536229552
"Otu000027","run_8",1.5155943758231
"Otu000026","run_8",1.42550524839317
"Otu000109","run_8",1.61268358546157
"Otu000065","run_8",1.40753908837889
"Otu000028","run_8",1.56078166860837
"Otu000155","run_8",2.04683524020599
"Otu000092","run_8",1.45204168861647
"Otu001606","run_8",1.44823682861474
"Otu000085","run_8",1.605133972101
"Otu000048","run_8",1.44272700823549
"Otu000025","run_8",1.23671725297806
"Otu000290","run_8",1.3865775205614
"Otu000177","run_8",1.33100186939599
"Otu000605","run_8",1.42698586227377
"Otu000030","run_8",1.36529662279393
"Otu000194","run_8",1.47255889661515
"Otu000173","run_8",1.38161807973077
"Otu000476","run_8",1.37600121787252
"Otu000831","run_8",1.22188026058692
"Otu000346","run_8",1.29349169793131
"Otu000229","run_8",1.49080900956055
"Otu000251","run_8",1.11131612335473
"Otu000340","run_8",1.45168838341629
"Otu000572","run_8",1.08542696857683
"Otu000911","run_8",1.02149410316757
"Otu000570","run_8",1.11738974887841
"Otu000660","run_8",0.805474920118473
"Otu000446","run_8",0.952091313525645
"Otu001307","run_8",0.877697647039508
"Otu000012","run_9",2.13985902257793
"Otu000044","run_9",2.06447424596313
"Otu000006","run_9",1.83704129779794
"Otu000043","run_9",1.73892745838492
"Otu000013","run_9",1.71655170789748
"Otu000146","run_9",1.60924910597182
"Otu000005","run_9",1.64093679612661
"Otu000037","run_9",2.29633694170755
"Otu000015","run_9",1.89685376199868
"Otu000014","run_9",1.71308533443801
"Otu000001","run_9",1.77400817962058
"Otu000058","run_9",1.85761127543008
"Otu000004","run_9",1.73174743981834
"Otu000007","run_9",1.70848705426858
"Otu000059","run_9",1.6283331046007
"Otu000003","run_9",1.7671266079189
"Otu000041","run_9",1.73437403531298
"Otu000016","run_9",1.74370330857337
"Otu000640","run_9",1.82831835573606
"Otu000018","run_9",1.69495519802103
"Otu000009","run_9",1.76774399878856
"Otu000180","run_9",1.66603099323298
"Otu000040","run_9",1.70791145551426
"Otu000088","run_9",1.57563605806
"Otu000047","run_9",1.6095369938153
"Otu000002","run_9",1.42015394730305
"Otu000061","run_9",1.4603501062691
"Otu000008","run_9",1.72969991828435
"Otu000010","run_9",1.48786261119358
"Otu000020","run_9",1.62167611461285
"Otu000036","run_9",1.4695651764507
"Otu000108","run_9",1.55773977874622
"Otu000027","run_9",1.42929269231319
"Otu000026","run_9",1.57908511409749
"Otu000109","run_9",1.5182309627728
"Otu000065","run_9",1.66139371191029
"Otu000028","run_9",1.44593166826181
"Otu000155","run_9",1.73774371828016
"Otu000092","run_9",1.6363753413043
"Otu001606","run_9",1.61116422258158
"Otu000085","run_9",1.59591689860433
"Otu000048","run_9",1.43507064485137
"Otu000025","run_9",1.54165139670922
"Otu000290","run_9",1.4225623536176
"Otu000177","run_9",1.63634840945266
"Otu000605","run_9",1.47787356603825
"Otu000030","run_9",1.53206150347642
"Otu000194","run_9",1.22651832058119
"Otu000173","run_9",1.38611354363603
"Otu000476","run_9",1.41623537230973
"Otu000831","run_9",1.37834368703213
"Otu000346","run_9",1.31343565308174
"Otu000229","run_9",1.52515994642378
"Otu000251","run_9",1.02093866252548
"Otu000340","run_9",1.18878827858073
"Otu000572","run_9",1.12590194357286
"Otu000911","run_9",0.653301398445766
"Otu000570","run_9",1.04033644058519
"Otu000660","run_9",0.753246377000926
"Otu000446","run_9",0.832969864758304
"Otu001307","run_9",0.735656023769228
"Otu000012","run_10",2.20099437015671
"Otu000044","run_10",2.08617542162406
"Otu000006","run_10",2.01125825796007
"Otu000043","run_10",1.92651906486262
"Otu000013","run_10",1.79235682962265
"Otu000146","run_10",1.6902526610728
"Otu000005","run_10",1.83668500877516
"Otu000037","run_10",2.01887950810804
"Otu000015","run_10",1.87260205239308
"Otu000014","run_10",1.79014445176211
"Otu000001","run_10",1.66327074817259
"Otu000058","run_10",1.47469343971725
"Otu000004","run_10",1.75909804113716
"Otu000007","run_10",1.53591308858085
"Otu000059","run_10",1.67961081315387
"Otu000003","run_10",1.68101510588293
"Otu000041","run_10",1.5956262584551
"Otu000016","run_10",1.66492855758079
"Otu000640","run_10",1.66002972746591
"Otu000018","run_10",1.62895657991702
"Otu000009","run_10",1.76535441693043
"Otu000180","run_10",1.74072561521288
"Otu000040","run_10",1.64811248325769
"Otu000088","run_10",1.58993545270683
"Otu000047","run_10",1.54321360093508
"Otu000002","run_10",1.48146950892029
"Otu000061","run_10",1.65415692231131
"Otu000008","run_10",1.49360221515713
"Otu000010","run_10",1.55856277203133
"Otu000020","run_10",1.5451099176221
"Otu000036","run_10",1.55739189628457
"Otu000108","run_10",1.62892006940019
"Otu000027","run_10",1.51424249479226
"Otu000026","run_10",1.57712279558327
"Otu000109","run_10",1.48901572767885
"Otu000065","run_10",1.44676643578227
"Otu000028","run_10",1.35124267738287
"Otu000155","run_10",1.40402259875081
"Otu000092","run_10",1.57962952301409
"Otu001606","run_10",1.69805283086829
"Otu000085","run_10",1.61911983720604
"Otu000048","run_10",1.32230157572842
"Otu000025","run_10",1.61480414095816
"Otu000290","run_10",1.56598719487019
"Otu000177","run_10",1.3264417808864
"Otu000605","run_10",1.53800813414148
"Otu000030","run_10",1.37949500354815
"Otu000194","run_10",1.34175730347265
"Otu000173","run_10",1.44789134177291
"Otu000476","run_10",1.32543068212686
"Otu000831","run_10",1.40728814235844
"Otu000346","run_10",1.37371930926766
"Otu000229","run_10",1.3089707882445
"Otu000251","run_10",1.20117893239138
"Otu000340","run_10",1.42556924123254
"Otu000572","run_10",1.20902596682554
"Otu000911","run_10",0.875534834074447
"Otu000570","run_10",0.841740892006428
"Otu000660","run_10",1.03896758849535
"Otu000446","run_10",0.863581709360106
"Otu001307","run_10",1.0662600922436
"Otu000012","run_11",2.33612244423542
"Otu000044","run_11",1.79386709951588
"Otu000006","run_11",2.08327957174927
"Otu000043","run_11",1.81875765952001
"Otu000013","run_11",2.08975820788344
"Otu000146","run_11",1.83374030385324
"Otu000005","run_11",1.85580149697144
"Otu000037","run_11",1.78877940210279
"Otu000015","run_11",1.64466441908764
"Otu000014","run_11",1.84364115364591
"Otu000001","run_11",1.75142593260828
"Otu000058","run_11",1.71885920534234
"Otu000004","run_11",1.60272632672791
"Otu000007","run_11",2.10375590005596
"Otu000059","run_11",1.71280838144224
"Otu000003","run_11",1.90803184704474
"Otu000041","run_11",1.70526242820002
"Otu000016","run_11",1.67733915867782
"Otu000640","run_11",1.68710539261184
"Otu000018","run_11",1.57509946191562
"Otu000009","run_11",1.57057189741069
"Otu000180","run_11",1.81911397300666
"Otu000040","run_11",1.64585082731095
"Otu000088","run_11",1.427184915691
"Otu000047","run_11",1.48879577751769
"Otu000002","run_11",1.40576446736802
"Otu000061","run_11",1.56757753851196
"Otu000008","run_11",1.56921268273808
"Otu000010","run_11",1.57420532111618
"Otu000020","run_11",1.58211562338096
"Otu000036","run_11",1.68560150981265
"Otu000108","run_11",1.45962882180012
"Otu000027","run_11",1.51088623032002
"Otu000026","run_11",1.42530939831969
"Otu000109","run_11",1.54110075272309
"Otu000065","run_11",1.60529383758657
"Otu000028","run_11",1.4068225327852
"Otu000155","run_11",1.47370029696995
"Otu000092","run_11",1.39936330118642
"Otu001606","run_11",1.43440464767806
"Otu000085","run_11",1.37207349434432
"Otu000048","run_11",1.69538909420134
"Otu000025","run_11",1.6627849895724
"Otu000290","run_11",1.45908137391355
"Otu000177","run_11",1.38963121492669
"Otu000605","run_11",1.50698410264459
"Otu000030","run_11",1.38932191360274
"Otu000194","run_11",1.57990203597208
"Otu000173","run_11",1.25704531640001
"Otu000476","run_11",1.2080173674909
"Otu000831","run_11",1.3821805059037
"Otu000346","run_11",1.28791401860636
"Otu000229","run_11",1.30975453070051
"Otu000251","run_11",1.12040754541391
"Otu000340","run_11",1.02869265378288
"Otu000572","run_11",1.21870217234321
"Otu000911","run_11",1.30882538931453
"Otu000570","run_11",0.882811917707825
"Otu000660","run_11",0.786928912809069
"Otu000446","run_11",1.04517423343324
"Otu001307","run_11",0.959181713625161
"Otu000012","run_12",2.33784919630811
"Otu000044","run_12",2.23146577418358
"Otu000006","run_12",2.18615285803071
"Otu000043","run_12",1.77310501743884
"Otu000013","run_12",1.76726976283043
"Otu000146","run_12",1.94589789281884
"Otu000005","run_12",1.85979715099547
"Otu000037","run_12",1.75278909142883
"Otu000015","run_12",1.7918754673468
"Otu000014","run_12",1.68419665422119
"Otu000001","run_12",1.87430073082858
"Otu000058","run_12",1.65074820976055
"Otu000004","run_12",1.63202625455565
"Otu000007","run_12",2.01006309570547
"Otu000059","run_12",2.01787973450779
"Otu000003","run_12",1.86565285533551
"Otu000041","run_12",1.78835914154503
"Otu000016","run_12",2.03314082248406
"Otu000640","run_12",1.68898441784043
"Otu000018","run_12",1.61279275966275
"Otu000009","run_12",1.50635472529933
"Otu000180","run_12",1.797885357226
"Otu000040","run_12",1.43003284929165
"Otu000088","run_12",1.41734697127055
"Otu000047","run_12",1.77417375484006
"Otu000002","run_12",1.42969030072318
"Otu000061","run_12",1.52480370306645
"Otu000008","run_12",1.54050048161159
"Otu000010","run_12",1.46972722400274
"Otu000020","run_12",1.49082415092232
"Otu000036","run_12",1.65777173073868
"Otu000108","run_12",1.31165477398219
"Otu000027","run_12",1.44971616945473
"Otu000026","run_12",1.42875003295616
"Otu000109","run_12",1.64875733737093
"Otu000065","run_12",1.48973515639074
"Otu000028","run_12",1.50024035590017
"Otu000155","run_12",1.2884271367973
"Otu000092","run_12",1.62447072472587
"Otu001606","run_12",1.44014408257899
"Otu000085","run_12",1.33118261856892
"Otu000048","run_12",1.41064557136728
"Otu000025","run_12",1.25229099462029
"Otu000290","run_12",1.50351379260966
"Otu000177","run_12",1.31024583703536
"Otu000605","run_12",1.56812798974757
"Otu000030","run_12",1.34292760280586
"Otu000194","run_12",1.30630366574183
"Otu000173","run_12",1.3995849714718
"Otu000476","run_12",1.19484151896394
"Otu000831","run_12",1.10438863716772
"Otu000346","run_12",1.30584153632469
"Otu000229","run_12",1.23401466872374
"Otu000251","run_12",1.02479411860278
"Otu000340","run_12",1.43518425872479
"Otu000572","run_12",0.95753551051736
"Otu000911","run_12",1.16813288632367
"Otu000570","run_12",1.04090121844595
"Otu000660","run_12",0.921566046733723
"Otu000446","run_12",1.29494406717895
"Otu001307","run_12",1.19708010065996
"Otu000012","run_13",2.08857965307073
"Otu000044","run_13",1.86328174267267
"Otu000006","run_13",2.0239219694713
"Otu000043","run_13",2.11167212410975
