"otu","variable","value"
"Otu000002","run_17",2.62707541343517
"Otu000042","run_17",2.1338371353349
"Otu000180","run_17",2.49335926033445
"Otu000101","run_17",1.9282163348454
"Otu000063","run_17",2.05410939617348
"Otu000194","run_17",1.973911212591
"Otu000199","run_17",1.81182113934783
"Otu000059","run_17",2.00826939545129
"Otu000070","run_17",1.55402941599706
"Otu000278","run_18",2.22076564862895
"Otu000002","run_18",2.86615971165253
"Otu000042","run_18",2.87750993198445
"Otu000180","run_18",1.95910756806508
"Otu000101","run_18",2.17840388570488
"Otu000063","run_18",2.07548423949462
"Otu000194","run_18",1.83132972047806
"Otu000199","run_18",2.00347559590013
"Otu000059","run_18",1.78772168294795
"Otu000070","run_18",1.62149656059788
"Otu000278","run_19",2.68361754201185
"Otu000002","run_19",2.35266739249558
"Otu000042","run_19",2.57818496260159
"Otu000180","run_19",2.09500117331943
"Otu000101","run_19",1.85771268371581
"Otu000063","run_19",2.44399382618078
"Otu000194","run_19",1.82075284867166
"Otu000199","run_19",1.83141938996999
"Otu000059","run_19",2.03817464867845
"Otu000070","run_19",1.42683411821344
"Otu000278","run_20",2.70324397121521
"Otu000002","run_20",1.8623031789105
"Otu000042","run_20",2.5577552565396
"Otu000180","run_20",2.38479291125546
"Otu000101","run_20",1.68232748047853
"Otu000063","run_20",2.24366696211051
"Otu000194","run_20",1.78105946412344
"Otu000199","run_20",1.89592028550924
"Otu000059","run_20",2.24867870255473
"Otu000070","run_20",2.10510027215127
"Otu000278","run_21",3.20372210604427
"Otu000002","run_21",2.43056915170107
"Otu000042","run_21",2.54654780209171
"Otu000180","run_21",2.10230155690105
"Otu000101","run_21",2.11687635886454
"Otu000063","run_21",2.01577702769509
"Otu000194","run_21",2.36403740714181
"Otu000199","run_21",1.87609589085069
"Otu000059","run_21",1.38905472572757
"Otu000070","run_21",1.44138160934582
"Otu000278","run_22",2.42557221179393
"Otu000002","run_22",2.31283600682075
"Otu000042","run_22",2.35983942317614
"Otu000180","run_22",2.43966494607161
"Otu000101","run_22",2.38489815340991
"Otu000063","run_22",2.17271160145502
"Otu000194","run_22",1.95936569367385
"Otu000199","run_22",2.10585295373288
"Otu000059","run_22",1.64771972798325
"Otu000070","run_22",1.58441806976144
"Otu000278","run_23",2.49114956639542
"Otu000002","run_23",1.96785167551434
"Otu000042","run_23",2.63949395657875
"Otu000180","run_23",2.29999706554097
"Otu000101","run_23",2.05956908918734
"Otu000063","run_23",2.49498586047324
"Otu000194","run_23",2.00728177466832
"Otu000199","run_23",1.90879243012674
"Otu000059","run_23",1.85864084826101
"Otu000070","run_23",1.67226803628417
"Otu000278","run_24",3.8148562740977
"Otu000002","run_24",2.74433942281438
"Otu000042","run_24",2.37261478943299
"Otu000180","run_24",2.31252941633491
"Otu000101","run_24",1.42605645243637
"Otu000063","run_24",1.53561092256202
"Otu000194","run_24",2.08922337658309
"Otu000199","run_24",2.82964330118824
"Otu000059","run_24",1.10974349638847
"Otu000070","run_24",1.24401891179819
"Otu000278","run_25",2.7531674364987
"Otu000002","run_25",2.53106024393764
"Otu000042","run_25",2.54197223201046
"Otu000180","run_25",2.24243409253128
"Otu000101","run_25",1.85743758640279
"Otu000063","run_25",2.05829000665696
"Otu000194","run_25",2.05771969079098
"Otu000199","run_25",1.72448403312579
"Otu000059","run_25",1.98545380341904
"Otu000070","run_25",1.77501117765666
"Otu000278","run_26",2.60447102018085
"Otu000002","run_26",3.00704235180422
"Otu000042","run_26",2.58869648818271
"Otu000180","run_26",2.10675203829867
"Otu000101","run_26",2.149895160224
"Otu000063","run_26",1.98660773012799
"Otu000194","run_26",1.64842181847764
"Otu000199","run_26",1.55932515910718
"Otu000059","run_26",2.17388261536848
"Otu000070","run_26",1.63339046671311
"Otu000278","run_27",2.84798899889185
"Otu000002","run_27",2.16532965047653
"Otu000042","run_27",2.67232899761631
"Otu000180","run_27",2.46031141306808
"Otu000101","run_27",2.19124386944592
"Otu000063","run_27",1.76350793339437
"Otu000194","run_27",1.68407140775906
"Otu000199","run_27",1.65548088105746
"Otu000059","run_27",2.00736361668375
"Otu000070","run_27",1.75970656493999
"Otu000278","run_28",2.23014614577761
"Otu000002","run_28",2.44275876017223
"Otu000042","run_28",2.30995188971852
"Otu000180","run_28",2.53882096135964
"Otu000101","run_28",2.09968866995787
"Otu000063","run_28",1.86504688143395
"Otu000194","run_28",2.12788434453049
"Otu000199","run_28",1.8024264903658
"Otu000059","run_28",1.80194481176419
"Otu000070","run_28",2.06856048214913
"Otu000278","run_29",2.19044826993837
"Otu000002","run_29",2.7504441194774
"Otu000042","run_29",2.59227137047911
"Otu000180","run_29",2.15312634038607
"Otu000101","run_29",1.77165396813228
"Otu000063","run_29",1.99070148809493
"Otu000194","run_29",1.99432409764094
"Otu000199","run_29",1.94959671150944
"Otu000059","run_29",2.38492605551769
"Otu000070","run_29",1.63014394246013
"Otu000278","run_30",2.52994669980448
"Otu000002","run_30",2.3771252780119
"Otu000042","run_30",2.56372212449625
"Otu000180","run_30",2.31816278667199
"Otu000101","run_30",2.10519099330739
"Otu000063","run_30",1.78508693737435
"Otu000194","run_30",1.89244674298005
"Otu000199","run_30",1.99873262761014
"Otu000059","run_30",1.91294891357039
"Otu000070","run_30",1.85351568405185
"Otu000278","run_31",2.33818438377173
"Otu000002","run_31",2.16150848062346
"Otu000042","run_31",2.26540919046297
"Otu000180","run_31",2.62724337128517
"Otu000101","run_31",2.30730877288669
"Otu000063","run_31",1.79405227175252
"Otu000194","run_31",2.11714416304818
"Otu000199","run_31",1.61933977666292
"Otu000059","run_31",2.04300088627327
"Otu000070","run_31",2.17330220972658
"Otu000278","run_32",4.18152646839355
"Otu000002","run_32",2.6455467632121
"Otu000042","run_32",2.41321032889793
"Otu000180","run_32",1.75433559939964
"Otu000101","run_32",2.52950728355318
"Otu000063","run_32",1.34885208791303
"Otu000194","run_32",1.85618459107902
"Otu000199","run_32",2.31294035116741
"Otu000059","run_32",1.27598853998917
"Otu000070","run_32",1.10327162275862
"Otu000278","run_33",2.40334444201017
"Otu000002","run_33",2.44189450606102
"Otu000042","run_33",2.19682767440091
"Otu000180","run_33",2.34366546433705
"Otu000101","run_33",2.18664735581024
"Otu000063","run_33",1.72565268886123
"Otu000194","run_33",2.22651353022564
"Otu000199","run_33",1.82630875035924
"Otu000059","run_33",2.423082498318
"Otu000070","run_33",1.6955868991403
"Otu000278","run_34",2.60772890196246
"Otu000002","run_34",2.23527332589401
"Otu000042","run_34",2.1991250608408
"Otu000180","run_34",2.74541983107252
"Otu000101","run_34",2.11279371618362
"Otu000063","run_34",1.87455432628955
"Otu000194","run_34",2.09316728980637
"Otu000199","run_34",1.68544583086765
"Otu000059","run_34",2.36522748415097
"Otu000070","run_34",1.33500882167664
"Otu000278","run_35",2.59367229519973
"Otu000002","run_35",2.37446868054841
"Otu000042","run_35",2.37565342661793
"Otu000180","run_35",2.26785383494615
"Otu000101","run_35",2.43477868494935
"Otu000063","run_35",2.56285374827286
"Otu000194","run_35",1.91067552226192
"Otu000199","run_35",1.92524022586892
"Otu000059","run_35",1.76488641853398
"Otu000070","run_35",1.30082625370983
"Otu000278","run_36",2.76030350237282
"Otu000002","run_36",2.57744821841161
"Otu000042","run_36",2.35434505209923
"Otu000180","run_36",2.29880230279743
"Otu000101","run_36",2.37326105427992
"Otu000063","run_36",1.96553827506936
"Otu000194","run_36",1.65108475120673
"Otu000199","run_36",1.75377960989586
"Otu000059","run_36",2.06110260999488
"Otu000070","run_36",1.64130432084186
"Otu000278","run_37",2.43658025716056
"Otu000002","run_37",2.86314685313128
"Otu000042","run_37",2.29799122037691
"Otu000180","run_37",2.2009374035188
"Otu000101","run_37",2.17898162987745
"Otu000063","run_37",1.99633621543378
"Otu000194","run_37",1.9221271237885
"Otu000199","run_37",2.11381787189339
"Otu000059","run_37",1.6767787709599
"Otu000070","run_37",1.74496932052611
"Otu000278","run_38",2.34494218442657
"Otu000002","run_38",2.29826658734653
"Otu000042","run_38",2.24031575758569
"Otu000180","run_38",2.68290152498398
"Otu000101","run_38",2.3313586937298
"Otu000063","run_38",2.02539902232772
"Otu000194","run_38",2.02979304758846
"Otu000199","run_38",2.19460305953286
"Otu000059","run_38",1.4422026897368
"Otu000070","run_38",1.79773258425673
"Otu000278","run_39",2.91750708933484
"Otu000002","run_39",2.919995457426
"Otu000042","run_39",2.54281977534542
"Otu000180","run_39",1.97654590028357
"Otu000101","run_39",2.30950623719979
"Otu000063","run_39",1.50903289223158
"Otu000194","run_39",2.27435433633229
"Otu000199","run_39",2.40796681688703
"Otu000059","run_39",1.37206293859542
"Otu000070","run_39",1.36339037454588
"Otu000278","run_40",3.03786948343806
"Otu000002","run_40",3.03741068487835
"Otu000042","run_40",2.46266618324566
"Otu000180","run_40",2.03471720618718
"Otu000101","run_40",2.36697494756922
"Otu000063","run_40",1.34577182409493
"Otu000194","run_40",1.9061840372252
"Otu000199","run_40",2.35052320875706
"Otu000059","run_40",1.41938988227812
"Otu000070","run_40",1.47076526959893
"Otu000278","run_41",2.78254053352285
"Otu000002","run_41",2.57473171819521
"Otu000042","run_41",3.00394060414511
"Otu000180","run_41",1.90319513428193
"Otu000101","run_41",2.36125778651912
"Otu000063","run_41",1.85291605772601
"Otu000194","run_41",1.67599396055368
"Otu000199","run_41",1.85795533264402
"Otu000059","run_41",1.88806165879365
"Otu000070","run_41",1.70071024392144
"Otu000278","run_42",2.9275650771501
"Otu000002","run_42",2.74367258250921
"Otu000042","run_42",2.38344660634276
"Otu000180","run_42",2.13452996918189
"Otu000101","run_42",2.13315285396128
"Otu000063","run_42",2.40571498205392
"Otu000194","run_42",1.95352458459038
"Otu000199","run_42",1.46363785382116
"Otu000059","run_42",1.88789543554349
"Otu000070","run_42",1.38316308514883
"Otu000278","run_43",2.11919770671742
"Otu000002","run_43",2.65295781266319
"Otu000042","run_43",2.37918998548736
"Otu000180","run_43",1.93354602427026
"Otu000101","run_43",2.5987187594176
"Otu000063","run_43",1.9691096882314
"Otu000194","run_43",2.2321354149552
"Otu000199","run_43",1.939598950287
"Otu000059","run_43",1.58484153362658
"Otu000070","run_43",2.06894654858641
"Otu000278","run_44",3.41301980918299
"Otu000002","run_44",2.70751601371516
"Otu000042","run_44",2.24558783862597
"Otu000180","run_44",2.02576648733193
"Otu000101","run_44",1.97830161711187
"Otu000063","run_44",1.75362753004377
"Otu000194","run_44",1.95137736364803
"Otu000199","run_44",1.9531543050739
"Otu000059","run_44",1.68107773489745
"Otu000070","run_44",1.81057130036892
"Otu000278","run_45",2.70470140095264
"Otu000002","run_45",2.39232506976192
"Otu000042","run_45",2.98227910787089
"Otu000180","run_45",2.29027617190454
"Otu000101","run_45",1.84986279068552
"Otu000063","run_45",1.85671214660382
"Otu000194","run_45",1.85926914218986
"Otu000199","run_45",1.84702761669411
"Otu000059","run_45",2.0235348725629
"Otu000070","run_45",1.558816875579
"Otu000278","run_46",2.45742312954369
"Otu000002","run_46",2.37805437445012
"Otu000042","run_46",2.26341867051835
"Otu000180","run_46",2.29567008542227
"Otu000101","run_46",2.04927122411683
"Otu000063","run_46",2.06022863820039
"Otu000194","run_46",1.84051028659943
"Otu000199","run_46",1.93844450763154
"Otu000059","run_46",2.6976626688634
"Otu000070","run_46",1.52092247526004
"Otu000278","run_47",2.30268679225116
"Otu000002","run_47",2.39200986936841
"Otu000042","run_47",2.55309695766962
"Otu000180","run_47",1.75640124574777
"Otu000101","run_47",2.60751565793688
"Otu000063","run_47",2.43615341181558
"Otu000194","run_47",1.92044902433678
"Otu000199","run_47",1.49076752439571
"Otu000059","run_47",1.83163111051599
"Otu000070","run_47",2.01050052717421
"Otu000278","run_48",3.11073335276279
"Otu000002","run_48",2.89433871941079
"Otu000042","run_48",3.31388297629405
"Otu000180","run_48",2.00683306374646
"Otu000101","run_48",1.90377125962909
"Otu000063","run_48",1.86264495167619
"Otu000194","run_48",1.56204233227959
"Otu000199","run_48",2.20620971543555
"Otu000059","run_48",1.45242055132126
"Otu000070","run_48",1.18530489562604
"Otu000278","run_49",3.136790869758
"Otu000002","run_49",2.05376541733797
"Otu000042","run_49",1.98675954470341
"Otu000180","run_49",2.54785642162453
"Otu000101","run_49",2.08501511065312
"Otu000063","run_49",2.15973148020027
"Otu000194","run_49",1.76166297895465
"Otu000199","run_49",2.30492798626268
"Otu000059","run_49",2.03346178357633
"Otu000070","run_49",1.40600676190741
"Otu000278","run_50",2.37729642378731
"Otu000002","run_50",2.72048698351721
"Otu000042","run_50",2.46291998488716
"Otu000180","run_50",2.55119846333191
"Otu000101","run_50",1.98159356843188
"Otu000063","run_50",2.22089880349522
"Otu000194","run_50",2.09389098307927
"Otu000199","run_50",1.47755278829975
"Otu000059","run_50",1.93239880324114
"Otu000070","run_50",1.5898692585352
"Otu000278","run_51",3.30549897098791
"Otu000002","run_51",2.79435445525321
"Otu000042","run_51",2.11175791955682
"Otu000180","run_51",1.95424933873109
"Otu000101","run_51",2.48683595783443
"Otu000063","run_51",1.69795089332303
"Otu000194","run_51",1.69141324106396
"Otu000199","run_51",2.03171192767173
"Otu000059","run_51",1.95176630457806
"Otu000070","run_51",1.37264280918158
"Otu000278","run_52",2.52380603834505
"Otu000002","run_52",2.19350621926777
"Otu000042","run_52",2.39843591884767
"Otu000180","run_52",2.20296458699982
"Otu000101","run_52",2.20259206495813
"Otu000063","run_52",2.39709817242587
"Otu000194","run_52",2.04965379443006
"Otu000199","run_52",1.70486955223203
"Otu000059","run_52",1.84521375131042
"Otu000070","run_52",1.7276023254256
"Otu000278","run_53",2.33678642569929
"Otu000002","run_53",2.22513684105618
"Otu000042","run_53",2.51866424210366
"Otu000180","run_53",2.69851731685345
"Otu000101","run_53",2.58288404509803
"Otu000063","run_53",1.8339137950596
"Otu000194","run_53",2.19497134642311
"Otu000199","run_53",1.72940981714864
"Otu000059","run_53",1.91400931275184
"Otu000070","run_53",1.34140382750317
"Otu000278","run_54",2.88605280543435
"Otu000002","run_54",2.51849123549617
"Otu000042","run_54",1.86277864890168
"Otu000180","run_54",2.40454263678089
"Otu000101","run_54",2.37258082784323
"Otu000063","run_54",2.20073484215684
"Otu000194","run_54",1.7774390012412
"Otu000199","run_54",1.5327620665401
"Otu000059","run_54",2.15387687745204
"Otu000070","run_54",1.81149863391108
"Otu000278","run_55",2.15282817281591
"Otu000002","run_55",2.38799629584881
"Otu000042","run_55",2.49584158825542
"Otu000180","run_55",2.25012602563794
"Otu000101","run_55",2.48787249381645
"Otu000063","run_55",1.80114542160574
"Otu000194","run_55",2.19741417773214
"Otu000199","run_55",1.78564555300326
"Otu000059","run_55",2.03852118395615
"Otu000070","run_55",1.79190562412472
"Otu000278","run_56",2.5578914369807
"Otu000002","run_56",2.42768047280295
"Otu000042","run_56",2.85509046209129
"Otu000180","run_56",2.12909396416476
"Otu000101","run_56",2.1098160899902
"Otu000063","run_56",1.61186862117522
"Otu000194","run_56",1.97018677395612
"Otu000199","run_56",1.90995759112933
"Otu000059","run_56",1.81521440341943
"Otu000070","run_56",1.95692745701728
"Otu000278","run_57",2.7215532098178
"Otu000002","run_57",2.31725530061186
"Otu000042","run_57",2.49181050947913
"Otu000180","run_57",2.46749657727458
"Otu000101","run_57",2.39439147477299
"Otu000063","run_57",1.66562156337056
"Otu000194","run_57",2.06926350645586
"Otu000199","run_57",1.53162890224242
"Otu000059","run_57",1.72462815149647
"Otu000070","run_57",1.9840780772056
"Otu000278","run_58",2.81234178212608
"Otu000002","run_58",2.71666329602457
"Otu000042","run_58",2.66207615830847
"Otu000180","run_58",2.21541947402551
"Otu000101","run_58",1.95615291914078
"Otu000063","run_58",1.87922761686016
"Otu000194","run_58",1.82642788140538
"Otu000199","run_58",1.76167018710948
"Otu000059","run_58",1.75590714268796
"Otu000070","run_58",1.90253778473585
"Otu000278","run_59",2.31629316784816
"Otu000002","run_59",2.44537094617379
"Otu000042","run_59",2.52823815064917
"Otu000180","run_59",2.18060604949005
"Otu000101","run_59",1.88850252324906
"Otu000063","run_59",1.77393690534314
"Otu000194","run_59",1.97699449358642
"Otu000199","run_59",2.02771312787484
"Otu000059","run_59",2.14019051340197
"Otu000070","run_59",2.06897663320592
"Otu000278","run_60",3.38991860432834
"Otu000002","run_60",2.67729851094941
"Otu000042","run_60",2.40721327300991
"Otu000180","run_60",1.8335613446181
"Otu000101","run_60",2.34848342136436
"Otu000063","run_60",1.73904975693919
"Otu000194","run_60",1.29254390624757
"Otu000199","run_60",2.69008221604907
"Otu000059","run_60",1.59840307538201
"Otu000070","run_60",1.56162770929386
"Otu000278","run_61",3.22885995284984
"Otu000002","run_61",2.26179820088962
"Otu000042","run_61",2.62627991683445
"Otu000180","run_61",1.77978051071396
"Otu000101","run_61",2.36350929088061
"Otu000063","run_61",2.28730305103896
"Otu000194","run_61",1.7781505556258
"Otu000199","run_61",2.44376821409027
"Otu000059","run_61",1.39894791016993
"Otu000070","run_61",1.31251148781564
"Otu000278","run_62",3.44146634594084
"Otu000002","run_62",2.46681082333237
"Otu000042","run_62",2.46828098526155
"Otu000180","run_62",1.98939323205336
"Otu000101","run_62",2.02189441409063
"Otu000063","run_62",1.65870967876714
"Otu000194","run_62",2.15036985983671
"Otu000199","run_62",2.41032597235945
"Otu000059","run_62",1.26760587127667
"Otu000070","run_62",1.61559736253582
"Otu000278","run_63",2.30165666226482
"Otu000002","run_63",2.20503669870588
"Otu000042","run_63",2.33600417999904
"Otu000180","run_63",2.31722684834536
"Otu000101","run_63",1.78199877129831
"Otu000063","run_63",2.22361275839121
"Otu000194","run_63",2.39694104237089
"Otu000199","run_63",1.87076382993008
"Otu000059","run_63",1.90640304723361
"Otu000070","run_63",2.00750767661231
"Otu000278","run_64",2.57014541087135
"Otu000002","run_64",2.24503784239321
"Otu000042","run_64",2.33164610403017
"Otu000180","run_64",1.70559615920485
"Otu000101","run_64",2.08243573489968
"Otu000063","run_64",2.17946448093089
"Otu000194","run_64",2.15116173787513
"Otu000199","run_64",2.17811543739961
"Otu000059","run_64",2.50156962405046
"Otu000070","run_64",1.36923583775301
"Otu000278","run_65",3.3543831369578
"Otu000002","run_65",2.71326317355835
"Otu000042","run_65",2.4693638946663
"Otu000180","run_65",1.86581093303739
"Otu000101","run_65",1.63823365134355
"Otu000063","run_65",2.06359585802506
"Otu000194","run_65",2.20611399030413
"Otu000199","run_65",2.12697122397874
"Otu000059","run_65",1.2520033742458
"Otu000070","run_65",1.77389712751924
"Otu000278","run_66",3.9669771684715
"Otu000002","run_66",2.20585213376254
"Otu000042","run_66",2.4776164685427
"Otu000180","run_66",2.08974787868927
"Otu000101","run_66",2.33641495739172
"Otu000063","run_66",1.41456647395067
"Otu000194","run_66",2.37675905501827
"Otu000199","run_66",2.16182068272199
"Otu000059","run_66",1.42003789411901
"Otu000070","run_66",1.02020728733232
"Otu000278","run_67",2.61994907077785
"Otu000002","run_67",2.52081269138685
"Otu000042","run_67",2.55686899038172
"Otu000180","run_67",2.39168677344908
"Otu000101","run_67",1.72765202671703
"Otu000063","run_67",2.16875324224521
"Otu000194","run_67",2.32846752148078
"Otu000199","run_67",1.42678150847299
"Otu000059","run_67",1.75792685742004
"Otu000070","run_67",1.84594980251693
"Otu000278","run_68",2.49895180226575
"Otu000002","run_68",2.42661117587886
"Otu000042","run_68",2.63766638228526
"Otu000180","run_68",2.16116548515871
"Otu000101","run_68",2.53253360567991
"Otu000063","run_68",1.92228333294359
"Otu000194","run_68",1.74407700558474
"Otu000199","run_68",1.78027894054831
"Otu000059","run_68",1.99454958446773
"Otu000070","run_68",1.63754935185381
"Otu000278","run_69",2.6142936976485
"Otu000002","run_69",2.5051738172009
"Otu000042","run_69",2.68318211759151
"Otu000180","run_69",2.24517480781205
"Otu000101","run_69",2.22199658415847
"Otu000063","run_69",2.35375860348006
"Otu000194","run_69",1.45842343164498
"Otu000199","run_69",1.92690711085991
"Otu000059","run_69",2.13021127329564
"Otu000070","run_69",1.30866643509586
"Otu000278","run_70",3.29376628169081
"Otu000002","run_70",3.07851280825827
"Otu000042","run_70",2.35828862121009
"Otu000180","run_70",1.68789496565927
"Otu000101","run_70",2.17128739152987
"Otu000063","run_70",1.75647159107376
"Otu000194","run_70",1.33452276335676
"Otu000199","run_70",1.94726752482656
"Otu000059","run_70",2.11145160683219
"Otu000070","run_70",1.73962735465332
"Otu000278","run_71",3.01119238302945
"Otu000002","run_71",2.17049257879309
"Otu000042","run_71",2.37989488714495
"Otu000180","run_71",2.0902429866598
"Otu000101","run_71",1.94399271665609
"Otu000063","run_71",1.7742591452871
"Otu000194","run_71",2.26998281104426
"Otu000199","run_71",2.14993419843824
"Otu000059","run_71",2.58529167994117
"Otu000070","run_71",1.1451711584604
"Otu000278","run_72",2.35252535569973
"Otu000002","run_72",2.58199204019601
"Otu000042","run_72",2.94796566339136
"Otu000180","run_72",1.77437480591092
"Otu000101","run_72",2.04773173471791
"Otu000063","run_72",2.52911831666144
"Otu000194","run_72",1.88720322397019
"Otu000199","run_72",1.99203914924787
"Otu000059","run_72",1.89399832215167
"Otu000070","run_72",1.37214229714381
"Otu000278","run_73",2.80936706543166
"Otu000002","run_73",2.76602336224146
"Otu000042","run_73",1.82860690160951
"Otu000180","run_73",2.06023710859921
"Otu000101","run_73",2.35502261565206
"Otu000063","run_73",2.23471336441219
"Otu000194","run_73",1.87080720873342
"Otu000199","run_73",1.89741498802341
"Otu000059","run_73",1.94754029796191
"Otu000070","run_73",1.65814587521396
"Otu000278","run_74",2.76370546888392
"Otu000002","run_74",2.65591334091248
"Otu000042","run_74",3.06219451616781
"Otu000180","run_74",2.48804344559723
"Otu000101","run_74",1.72727243807578
"Otu000063","run_74",1.77935450700434
