"otu","variable","value"
"Otu000135","run_18",2.21378758489257
"Otu000065","run_18",2.32960268590893
"Otu000241","run_18",2.05836471234391
"Otu000061","run_19",4.23400235086493
"Otu000145","run_19",2.77000411318568
"Otu000026","run_19",2.93226807171692
"Otu000040","run_19",2.7743652668928
"Otu000438","run_19",2.6445923551756
"Otu000148","run_19",2.39106893156985
"Otu000063","run_19",1.77609263334205
"Otu000135","run_19",1.89723937801193
"Otu000065","run_19",2.02294634281451
"Otu000241","run_19",2.02549747950265
"Otu000061","run_20",3.98188929967753
"Otu000145","run_20",2.71417881915577
"Otu000026","run_20",2.63515516232115
"Otu000040","run_20",2.85854013692002
"Otu000438","run_20",2.82491152656151
"Otu000148","run_20",2.10689802196855
"Otu000063","run_20",2.09890602840724
"Otu000135","run_20",1.99774437339021
"Otu000065","run_20",1.66668418600844
"Otu000241","run_20",2.47945141994855
"Otu000061","run_21",2.82239538546678
"Otu000145","run_21",2.57861110037243
"Otu000026","run_21",2.71578489029665
"Otu000040","run_21",2.07453485292045
"Otu000438","run_21",2.514052247774
"Otu000148","run_21",2.92020429420374
"Otu000063","run_21",2.54684703889389
"Otu000135","run_21",2.52924835715386
"Otu000065","run_21",2.62415773981378
"Otu000241","run_21",2.07980511874543
"Otu000061","run_22",4.26033724938398
"Otu000145","run_22",2.89082155168722
"Otu000026","run_22",2.11144092442017
"Otu000040","run_22",2.77826267579328
"Otu000438","run_22",2.45354898996443
"Otu000148","run_22",2.58753099390257
"Otu000063","run_22",2.49370467655296
"Otu000135","run_22",2.34275739192305
"Otu000065","run_22",1.72245813923624
"Otu000241","run_22",1.71965022764892
"Otu000061","run_23",2.75832554948653
"Otu000145","run_23",2.84372634928287
"Otu000026","run_23",2.71039178093495
"Otu000040","run_23",2.31259862825938
"Otu000438","run_23",2.9593505922994
"Otu000148","run_23",2.87920757935574
"Otu000063","run_23",2.65216093435414
"Otu000135","run_23",1.98640697727979
"Otu000065","run_23",2.16597001647957
"Otu000241","run_23",2.14391287431891
"Otu000061","run_24",3.23784793038138
"Otu000145","run_24",2.75141919031311
"Otu000026","run_24",2.85364765265147
"Otu000040","run_24",2.3299272474051
"Otu000438","run_24",2.56435936591983
"Otu000148","run_24",2.9674199007493
"Otu000063","run_24",2.41784598431833
"Otu000135","run_24",2.38738953918886
"Otu000065","run_24",2.31370050400244
"Otu000241","run_24",1.66028883891633
"Otu000061","run_25",5.09031090783734
"Otu000145","run_25",2.6885610173881
"Otu000026","run_25",2.41821860825393
"Otu000040","run_25",2.01028972670512
"Otu000438","run_25",2.09655607313584
"Otu000148","run_25",2.70597913809799
"Otu000063","run_25",2.02231130650756
"Otu000135","run_25",2.07082764115456
"Otu000065","run_25",2.7531145188006
"Otu000241","run_25",1.59177978006767
"Otu000061","run_26",3.69276080525988
"Otu000145","run_26",2.91822340582942
"Otu000026","run_26",2.14861185208086
"Otu000040","run_26",3.00097190153558
"Otu000438","run_26",1.87139905582885
"Otu000148","run_26",2.43871220136039
"Otu000063","run_26",2.40440449000626
"Otu000135","run_26",2.0207594539831
"Otu000065","run_26",2.69381741653305
"Otu000241","run_26",2.23918557142877
"Otu000061","run_27",5.18084148324981
"Otu000145","run_27",3.59500726977324
"Otu000026","run_27",2.7349250408234
"Otu000040","run_27",2.03355381221438
"Otu000438","run_27",2.64006041193234
"Otu000148","run_27",1.69712393507213
"Otu000063","run_27",2.37969215743431
"Otu000135","run_27",1.54350218308304
"Otu000065","run_27",1.98941850460565
"Otu000241","run_27",1.77741366335015
"Otu000061","run_28",3.9805962773522
"Otu000145","run_28",2.43780518044465
"Otu000026","run_28",3.51950637806681
"Otu000040","run_28",2.57518818609082
"Otu000438","run_28",2.39458489244792
"Otu000148","run_28",1.90106223163804
"Otu000063","run_28",2.5956546390753
"Otu000135","run_28",2.4709263520831
"Otu000065","run_28",1.81265987708397
"Otu000241","run_28",1.60611854981975
"Otu000061","run_29",4.23629221141589
"Otu000145","run_29",2.19215577092932
"Otu000026","run_29",2.14985042359665
"Otu000040","run_29",2.64728020206358
"Otu000438","run_29",3.1677832230156
"Otu000148","run_29",2.30419578765223
"Otu000063","run_29",2.68993215807968
"Otu000135","run_29",2.32495064049111
"Otu000065","run_29",1.76942232789087
"Otu000241","run_29",1.88557315230097
"Otu000061","run_30",4.36192083658642
"Otu000145","run_30",2.77226889997219
"Otu000026","run_30",2.50925973430688
"Otu000040","run_30",2.69671792511297
"Otu000438","run_30",2.15833435723411
"Otu000148","run_30",1.66230387971959
"Otu000063","run_30",2.1834936025509
"Otu000135","run_30",2.76707242700595
"Otu000065","run_30",2.05401417621729
"Otu000241","run_30",2.29349877667831
"Otu000061","run_31",4.18692329310849
"Otu000145","run_31",2.48096943467067
"Otu000026","run_31",2.49538048114119
"Otu000040","run_31",2.19349204495958
"Otu000438","run_31",2.48903199072359
"Otu000148","run_31",2.25628660825209
"Otu000063","run_31",2.83983438443165
"Otu000135","run_31",2.15098755013925
"Otu000065","run_31",2.24120816663064
"Otu000241","run_31",2.07998861004541
"Otu000061","run_32",4.04308053805585
"Otu000145","run_32",2.47374651321087
"Otu000026","run_32",2.70712609461835
"Otu000040","run_32",2.66558827989193
"Otu000438","run_32",2.59558989682317
"Otu000148","run_32",2.38742947832379
"Otu000063","run_32",1.97170782471065
"Otu000135","run_32",2.14494935346451
"Otu000065","run_32",2.68131431318686
"Otu000241","run_32",1.84382668207299
"Otu000061","run_33",5.37161816577944
"Otu000145","run_33",3.74996275374755
"Otu000026","run_33",2.71358497733792
"Otu000040","run_33",1.65100176828136
"Otu000438","run_33",2.69232645262598
"Otu000148","run_33",1.62959010777989
"Otu000063","run_33",2.4530476622028
"Otu000135","run_33",1.66683128999594
"Otu000065","run_33",2.03111157310255
"Otu000241","run_33",1.49477140299273
"Otu000061","run_34",4.8705199196621
"Otu000145","run_34",3.0552933255476
"Otu000026","run_34",2.94128928941246
"Otu000040","run_34",2.71657775121392
"Otu000438","run_34",2.93199735624394
"Otu000148","run_34",1.82335201417657
"Otu000063","run_34",2.47775588511934
"Otu000135","run_34",1.57165217309182
"Otu000065","run_34",1.70653632219862
"Otu000241","run_34",1.40682083512849
"Otu000061","run_35",4.07783528814865
"Otu000145","run_35",2.84845293119289
"Otu000026","run_35",2.90830407084239
"Otu000040","run_35",2.6576763234065
"Otu000438","run_35",2.45347880354759
"Otu000148","run_35",2.70490388773549
"Otu000063","run_35",2.03303685894953
"Otu000135","run_35",2.18305603327431
"Otu000065","run_35",1.49697272000968
"Otu000241","run_35",2.20589846750834
"Otu000061","run_36",3.63526538723962
"Otu000145","run_36",2.65554420908131
"Otu000026","run_36",2.81142807882613
"Otu000040","run_36",2.61831567327354
"Otu000438","run_36",2.48701785078013
"Otu000148","run_36",2.4746638947969
"Otu000063","run_36",2.24095345695384
"Otu000135","run_36",2.22916638467385
"Otu000065","run_36",2.11203588930095
"Otu000241","run_36",2.26742968789425
"Otu000061","run_37",4.4927403198821
"Otu000145","run_37",2.71023106217918
"Otu000026","run_37",2.91858250893871
"Otu000040","run_37",2.32758275944429
"Otu000438","run_37",1.88490718780075
"Otu000148","run_37",1.99216123660368
"Otu000063","run_37",2.47335683281936
"Otu000135","run_37",2.06564325754274
"Otu000065","run_37",2.37608090277165
"Otu000241","run_37",2.16525239355599
"Otu000061","run_38",3.09114133445035
"Otu000145","run_38",2.65273832990218
"Otu000026","run_38",3.14163424992794
"Otu000040","run_38",2.3667784089561
"Otu000438","run_38",2.85915632179899
"Otu000148","run_38",2.9840142824602
"Otu000063","run_38",2.73308331697049
"Otu000135","run_38",2.06474815042394
"Otu000065","run_38",1.91345399891812
"Otu000241","run_38",1.63184134978143
"Otu000061","run_39",3.69965692923027
"Otu000145","run_39",2.75792764748689
"Otu000026","run_39",2.55500276684013
"Otu000040","run_39",3.38227630612966
"Otu000438","run_39",2.26835764455242
"Otu000148","run_39",2.28581290524561
"Otu000063","run_39",2.56186237917334
"Otu000135","run_39",2.00355995696802
"Otu000065","run_39",1.8915958880788
"Otu000241","run_39",2.15138347373075
"Otu000061","run_40",3.94913859020151
"Otu000145","run_40",2.0643773692304
"Otu000026","run_40",2.75249039467621
"Otu000040","run_40",2.41457564811335
"Otu000438","run_40",2.92586933145082
"Otu000148","run_40",2.16796541112347
"Otu000063","run_40",2.7231309225936
"Otu000135","run_40",2.54095817379041
"Otu000065","run_40",1.69343196572565
"Otu000241","run_40",2.15862629565869
"Otu000061","run_41",3.86850794634307
"Otu000145","run_41",3.11220292179195
"Otu000026","run_41",3.20225869954781
"Otu000040","run_41",2.76972490333451
"Otu000438","run_41",2.49309778833111
"Otu000148","run_41",2.50302994115917
"Otu000063","run_41",2.05990997906031
"Otu000135","run_41",1.84930970888929
"Otu000065","run_41",2.0757878808712
"Otu000241","run_41",1.55672578622714
"Otu000061","run_42",2.70656016125766
"Otu000145","run_42",2.75896743909386
"Otu000026","run_42",3.26983004185878
"Otu000040","run_42",2.87589357843692
"Otu000438","run_42",2.35311499937542
"Otu000148","run_42",2.52026907303118
"Otu000063","run_42",2.49516168456191
"Otu000135","run_42",2.06279446824876
"Otu000065","run_42",2.22724032714307
"Otu000241","run_42",2.15568104750525
"Otu000061","run_43",4.56242843312584
"Otu000145","run_43",2.63176448273027
"Otu000026","run_43",2.43240778604379
"Otu000040","run_43",1.99223790197942
"Otu000438","run_43",2.91769141967155
"Otu000148","run_43",2.17015448792381
"Otu000063","run_43",2.52832928429047
"Otu000135","run_43",2.25106021687435
"Otu000065","run_43",1.46491743007528
"Otu000241","run_43",2.56093163420829
"Otu000061","run_44",3.11568820849106
"Otu000145","run_44",3.46873137450056
"Otu000026","run_44",2.4764155068118
"Otu000040","run_44",3.39665224405668
"Otu000438","run_44",2.37093514365473
"Otu000148","run_44",1.6782222261463
"Otu000063","run_44",2.55499178451889
"Otu000135","run_44",1.67722109957289
"Otu000065","run_44",2.43079259306794
"Otu000241","run_44",2.41727289610222
"Otu000061","run_45",5.42410084195723
"Otu000145","run_45",3.53964639973504
"Otu000026","run_45",2.95256650820609
"Otu000040","run_45",2.53825020025667
"Otu000438","run_45",1.50862538590056
"Otu000148","run_45",1.76986080951569
"Otu000063","run_45",2.66168664665326
"Otu000135","run_45",2.26675896242698
"Otu000065","run_45",1.51087608640584
"Otu000241","run_45",1.36801277432725
"Otu000061","run_46",4.10502776008166
"Otu000145","run_46",2.49670319382363
"Otu000026","run_46",2.71925446068456
"Otu000040","run_46",2.59095146090594
"Otu000438","run_46",2.94791709188305
"Otu000148","run_46",1.86201116778307
"Otu000063","run_46",2.36291480766519
"Otu000135","run_46",2.13492994351803
"Otu000065","run_46",1.65487209237299
"Otu000241","run_46",2.51895281981668
"Otu000061","run_47",3.76140198598806
"Otu000145","run_47",1.99021919429937
"Otu000026","run_47",2.87097288014683
"Otu000040","run_47",3.48181068280259
"Otu000438","run_47",2.27258528590801
"Otu000148","run_47",2.80819289324906
"Otu000063","run_47",2.62717267854424
"Otu000135","run_47",1.73680094926621
"Otu000065","run_47",1.94300678836935
"Otu000241","run_47",1.90839221698183
"Otu000061","run_48",3.1594724739026
"Otu000145","run_48",2.7968896197144
"Otu000026","run_48",2.8317489463683
"Otu000040","run_48",2.47125884488117
"Otu000438","run_48",3.20116059131094
"Otu000148","run_48",2.21445362948482
"Otu000063","run_48",2.57105351608491
"Otu000135","run_48",1.9397225531652
"Otu000065","run_48",2.28402854148061
"Otu000241","run_48",2.0113651297609
"Otu000061","run_49",4.92496491267379
"Otu000145","run_49",2.26024411040521
"Otu000026","run_49",2.47132864145043
"Otu000040","run_49",2.36675800272953
"Otu000438","run_49",2.82153730025159
"Otu000148","run_49",2.34874478028904
"Otu000063","run_49",2.26191866803318
"Otu000135","run_49",2.25310909205342
"Otu000065","run_49",2.00022210907402
"Otu000241","run_49",1.65758263945004
"Otu000061","run_50",3.09411629712009
"Otu000145","run_50",2.43680839461333
"Otu000026","run_50",2.58484824259109
"Otu000040","run_50",3.21740238360979
"Otu000438","run_50",2.80308105686056
"Otu000148","run_50",2.49211969811589
"Otu000063","run_50",2.64049079078283
"Otu000135","run_50",2.62388727093475
"Otu000065","run_50",1.91354211570052
"Otu000241","run_50",1.73870374967116
"Otu000061","run_51",4.94622446184746
"Otu000145","run_51",2.47857775876416
"Otu000026","run_51",3.15115742328667
"Otu000040","run_51",2.22448998494536
"Otu000438","run_51",2.24361745895318
"Otu000148","run_51",2.57767931817589
"Otu000063","run_51",2.19140016436862
"Otu000135","run_51",2.21303363165033
"Otu000065","run_51",1.48455509740617
"Otu000241","run_51",2.0277262390637
"Otu000061","run_52",3.89586971460873
"Otu000145","run_52",2.33468897694553
"Otu000026","run_52",2.36945509079608
"Otu000040","run_52",2.81260683954717
"Otu000438","run_52",2.84820677750127
"Otu000148","run_52",2.49437800463679
"Otu000063","run_52",2.21925589246129
"Otu000135","run_52",2.20239465426304
"Otu000065","run_52",1.78244103748406
"Otu000241","run_52",2.43865172970476
"Otu000061","run_53",4.96959137818574
"Otu000145","run_53",2.57525325454318
"Otu000026","run_53",1.78229593073749
"Otu000040","run_53",2.80256287173509
"Otu000438","run_53",2.86855017727734
"Otu000148","run_53",1.87636313782624
"Otu000063","run_53",2.30764484117956
"Otu000135","run_53",2.56730401377995
"Otu000065","run_53",2.0030057095833
"Otu000241","run_53",1.62052045303336
"Otu000061","run_54",5.59290732307986
"Otu000145","run_54",3.23445708861749
"Otu000026","run_54",1.70227722452376
"Otu000040","run_54",2.54628604426854
"Otu000438","run_54",3.18029396147035
"Otu000148","run_54",1.60032163620177
"Otu000063","run_54",2.21599018161993
"Otu000135","run_54",1.84274728802224
"Otu000065","run_54",1.53170542991227
"Otu000241","run_54",2.1183984376684
"Otu000061","run_55",4.14078800859544
"Otu000145","run_55",2.30678873756492
"Otu000026","run_55",2.87307664681053
"Otu000040","run_55",1.99455793280127
"Otu000438","run_55",2.23243975906406
"Otu000148","run_55",2.67197831155675
"Otu000063","run_55",2.37082898450718
"Otu000135","run_55",2.66716953777972
"Otu000065","run_55",2.06963597162654
"Otu000241","run_55",2.03282934978684
"Otu000061","run_56",4.07993662577644
"Otu000145","run_56",2.20809831632753
"Otu000026","run_56",2.15300255753804
"Otu000040","run_56",2.70420170832901
"Otu000438","run_56",2.4184107653743
"Otu000148","run_56",2.27683731009825
"Otu000063","run_56",3.07539755658802
"Otu000135","run_56",2.25732714023432
"Otu000065","run_56",2.17418883251428
"Otu000241","run_56",2.0732145718352
"Otu000061","run_57",3.27831693005635
"Otu000145","run_57",2.68637992437466
"Otu000026","run_57",3.45677051213814
"Otu000040","run_57",2.32980380426552
"Otu000438","run_57",2.86903542663615
"Otu000148","run_57",2.50092759898475
"Otu000063","run_57",1.95871190337265
"Otu000135","run_57",1.89609254287076
"Otu000065","run_57",2.50796113271576
"Otu000241","run_57",2.03638483996986
"Otu000061","run_58",3.35023111434834
"Otu000145","run_58",2.42001613885913
"Otu000026","run_58",3.03939059588591
"Otu000040","run_58",3.47220462937883
"Otu000438","run_58",2.7402663475767
"Otu000148","run_58",2.49520117004141
"Otu000063","run_58",2.15861305073811
"Otu000135","run_58",2.251325437371
"Otu000065","run_58",1.91922464840329
"Otu000241","run_58",1.67327045714084
"Otu000061","run_59",3.33305012435344
"Otu000145","run_59",2.30373421293542
"Otu000026","run_59",3.23107321012827
"Otu000040","run_59",2.73940998806314
"Otu000438","run_59",2.36137818703869
"Otu000148","run_59",2.42050774917688
"Otu000063","run_59",2.76018243569695
"Otu000135","run_59",2.15970090551676
"Otu000065","run_59",1.91150151824452
"Otu000241","run_59",2.18420525858952
"Otu000061","run_60",3.99022394718099
"Otu000145","run_60",3.06763897000839
"Otu000026","run_60",3.48844214363828
"Otu000040","run_60",2.27654999149154
"Otu000438","run_60",2.53206796705453
"Otu000148","run_60",2.30608908420941
"Otu000063","run_60",2.33391055403191
"Otu000135","run_60",2.13124505839587
"Otu000065","run_60",1.68683825513754
"Otu000241","run_60",1.58135300321053
"Otu000061","run_61",3.46613045445945
"Otu000145","run_61",3.21253413647561
"Otu000026","run_61",2.35550893248574
"Otu000040","run_61",2.24044121411443
"Otu000438","run_61",2.45389507200022
"Otu000148","run_61",2.67249450283439
"Otu000063","run_61",2.61992146567917
"Otu000135","run_61",2.09446924255836
"Otu000065","run_61",2.20673600860956
"Otu000241","run_61",2.14556127847537
"Otu000061","run_62",3.41668943591369
"Otu000145","run_62",2.86087608249125
"Otu000026","run_62",2.27905557621248
"Otu000040","run_62",2.70869969105673
"Otu000438","run_62",2.36168184333201
"Otu000148","run_62",2.56710149109625
"Otu000063","run_62",2.76711460203001
"Otu000135","run_62",2.72929543515129
"Otu000065","run_62",2.06250821817093
"Otu000241","run_62",1.75505454762229
"Otu000061","run_63",3.23744949088387
"Otu000145","run_63",2.99878595367321
"Otu000026","run_63",2.96985211829295
"Otu000040","run_63",3.20271879029295
"Otu000438","run_63",2.6652520188458
"Otu000148","run_63",2.56372323564113
"Otu000063","run_63",1.94803969331884
"Otu000135","run_63",2.02435311657911
"Otu000065","run_63",1.87603090546377
"Otu000241","run_63",1.9845822227959
"Otu000061","run_64",3.43266329474852
"Otu000145","run_64",3.9814352816595
"Otu000026","run_64",2.44787264443485
"Otu000040","run_64",2.68171809545966
"Otu000438","run_64",2.57026003531771
"Otu000148","run_64",2.32429053519393
"Otu000063","run_64",2.21187072818822
"Otu000135","run_64",2.01917072040284
"Otu000065","run_64",1.87758515868646
"Otu000241","run_64",1.85005658283138
"Otu000061","run_65",4.43865270088884
"Otu000145","run_65",2.85145704245417
"Otu000026","run_65",2.25748379448713
"Otu000040","run_65",2.37748596582802
"Otu000438","run_65",2.51371214151278
"Otu000148","run_65",2.62387611135427
"Otu000063","run_65",2.27309378750341
"Otu000135","run_65",2.16402087744526
"Otu000065","run_65",1.50912178929732
"Otu000241","run_65",2.40930091743392
"Otu000061","run_66",5.35575749863332
"Otu000145","run_66",3.27020933867426
"Otu000026","run_66",2.71511995242073
"Otu000040","run_66",2.18550678244566
"Otu000438","run_66",2.42997498662535
"Otu000148","run_66",2.88194918126792
"Otu000063","run_66",2.07486628862991
"Otu000135","run_66",1.76999509628245
"Otu000065","run_66",1.29483331672842
"Otu000241","run_66",1.63909525059967
"Otu000061","run_67",3.3356374629744
"Otu000145","run_67",2.98299265152179
"Otu000026","run_67",2.58881924145663
"Otu000040","run_67",2.39739358727624
"Otu000438","run_67",2.79577310681508
"Otu000148","run_67",2.69715668738663
"Otu000063","run_67",2.16277697279798
"Otu000135","run_67",2.21006121752366
"Otu000065","run_67",1.75669760750439
"Otu000241","run_67",2.46692223397398
"Otu000061","run_68",3.71673108456663
"Otu000145","run_68",3.00974351321109
"Otu000026","run_68",2.4192049821368
"Otu000040","run_68",2.76379888096352
"Otu000438","run_68",2.78368817528253
"Otu000148","run_68",2.50072964733322
"Otu000063","run_68",2.37973934195644
"Otu000135","run_68",2.33194147988898
"Otu000065","run_68",1.90453149354167
"Otu000241","run_68",1.73586576009348
"Otu000061","run_69",3.87796560042818
"Otu000145","run_69",2.50723789349817
"Otu000026","run_69",3.47779150841243
"Otu000040","run_69",2.34927339890294
"Otu000438","run_69",2.60091382528572
"Otu000148","run_69",2.37666288178403
"Otu000063","run_69",2.62319303996381
"Otu000135","run_69",1.85705411317649
"Otu000065","run_69",2.06971536993239
"Otu000241","run_69",1.68121800964149
"Otu000061","run_70",4.41206842551048
"Otu000145","run_70",2.5422295660795
"Otu000026","run_70",3.2123293136047
"Otu000040","run_70",2.50805079159987
"Otu000438","run_70",2.32241537857717
"Otu000148","run_70",2.33009000409467
"Otu000063","run_70",2.61310973832567
"Otu000135","run_70",1.60732625694267
"Otu000065","run_70",2.29101529951271
"Otu000241","run_70",1.69482676421409
"Otu000061","run_71",4.7052256919596
"Otu000145","run_71",2.67367681522266
"Otu000026","run_71",2.70480011373553
"Otu000040","run_71",2.60542381767299
"Otu000438","run_71",2.62948356383838
"Otu000148","run_71",1.80894483316266
"Otu000063","run_71",2.33624749596316
"Otu000135","run_71",1.77225150508891
"Otu000065","run_71",2.19540976175748
"Otu000241","run_71",1.88906753712975
"Otu000061","run_72",4.25641552772873
"Otu000145","run_72",2.35703441968406
"Otu000026","run_72",2.30493886590586
"Otu000040","run_72",3.23439998484563
"Otu000438","run_72",2.6524634931028
"Otu000148","run_72",2.39722225118922
"Otu000063","run_72",2.19419349103915
"Otu000135","run_72",1.90427053343802
"Otu000065","run_72",2.13237037475589
"Otu000241","run_72",2.02989618651576
"Otu000061","run_73",3.39898642349979
"Otu000145","run_73",2.73712646576776
"Otu000026","run_73",2.68009642849711
"Otu000040","run_73",2.58896023268395
"Otu000438","run_73",3.10987981783776
"Otu000148","run_73",2.76292066372536
"Otu000063","run_73",2.60171771349011
"Otu000135","run_73",2.0340312499371
"Otu000065","run_73",2.16790044178277
"Otu000241","run_73",1.31171389611162
"Otu000061","run_74",3.57568064104995
"Otu000145","run_74",2.52136697083688
"Otu000026","run_74",2.67186740072645
"Otu000040","run_74",2.54591641524719
"Otu000438","run_74",2.48674145929796
"Otu000148","run_74",2.39473739120893
