"mean_MDA","sd_MDA","variable"
"3.12652232939805","0.733779231902773","Otu000015"
"2.71724688185514","0.234539857863523","Otu000012"
"2.65927776426831","0.196318752723654","Otu000006"
"2.62012958663461","0.142599681046209","Otu000004"
"2.60204644290794","0.194677890545411","Otu000005"
"2.50571647867475","0.165603761989754","Otu000018"
"2.50255950268459","0.263509806929028","Otu000061"
"2.49195160232498","0.13934801713773","Otu000009"
"2.45922329297209","0.123513023455586","Otu000013"
"2.44328584148061","0.146166265094769","Otu000014"
"2.41439602713564","0.172742935335014","Otu000040"
"2.38118223262112","0.152146070785363","Otu000037"
"2.37403473928248","0.166134352672827","Otu000044"
"2.37223797888954","0.19909222988028","Otu000058"
"2.35996527093248","0.148831118284215","Otu000003"
"2.33759162708018","0.126788019775133","Otu000010"
"2.33173405645144","0.145159134307304","Otu000020"
"2.32910994970181","0.171682500642796","Otu000043"
"2.3259590317927","0.143967331764153","Otu000007"
"2.32471941943976","0.135335573781924","Otu000001"
"2.32038128482311","0.193060638387092","Otu000146"
"2.26946911328494","0.192433847483647","Otu000002"
"2.24197236031756","0.150274942608707","Otu000180"
"2.23531836888266","0.200769775941831","Otu000155"
"2.23324036732575","0.141077143435674","Otu000059"
"2.22025930929658","0.13669941187606","Otu000016"
"2.20870852856988","0.121637339865793","Otu000041"
"2.19656595425208","0.156625614339625","Otu000148"
"2.17198508503023","0.164947094793381","Otu000084"
"2.15556102221315","0.142848836279298","Otu000088"
"2.14286891887826","0.118786815536317","Otu000109"
"2.11415970847979","0.141518256320101","Otu000025"
"2.11083683254514","0.197528931246664","Otu001606"
"2.10931996831166","0.158427097729808","Otu000047"
"2.099085385249","0.133112211509205","Otu000008"
"2.09220227278638","0.192073206197722","Otu000290"
"2.08934699747322","0.148936709367145","Otu000085"
"2.06137708076362","0.155297134649156","Otu000048"
"2.04535986264867","0.136924312072211","Otu000036"
"2.0440277838994","0.140045572589801","Otu000108"
"2.02456399855245","0.159229662286425","Otu000028"
"2.02303733363834","0.149422187557331","Otu000083"
"2.022642990773","0.220979621348574","Otu000393"
"2.01800627842517","0.133620866511751","Otu000027"
"2.01363725638041","0.345352929759338","Otu000605"
"2.00686593263792","0.154146443800961","Otu000026"
"1.99827251759607","0.18473657812206","Otu000173"
"1.982291427519","0.131362602449287","Otu000030"
"1.95576766338735","0.142273146957716","Otu000144"
"1.88415178077088","0.187343843338109","Otu000530"
"1.75978745331146","0.226446168370642","Otu000404"
"1.75220480289066","0.188445525651104","Otu000042"
"1.74678882199797","0.243439152496696","Otu000251"
"1.70884999851826","0.197400713417838","Otu000130"
"1.70366145431381","0.15143530637947","Otu000315"
"1.61657024758605","0.149180277922414","Otu000345"
"1.54545728555215","0.358308291685564","Otu000634"
"1.44968189716719","0.200248306280982","Otu000087"
"1.41182525201242","0.414334935846634","Otu000229"
"1.22583147471486","0.182915981519239","Otu000911"
"1.13442934392958","0.347836730783473","Otu000660"
"1.05067829448681","0.187770336939146","Otu001307"
