"Overall","Variable","run"
0.800088023116582,"Otu000001",1
0.575115803510812,"Otu000002",1
0.284207872381465,"Otu000003",1
0.863095054701021,"Otu000004",1
0.55639948120768,"Otu000005",1
0.629874797575555,"Otu000006",1
0.279153196834858,"Otu000007",1
0.209291065132075,"Otu000008",1
0.405242951826429,"Otu000009",1
0.57352150729829,"Otu000010",1
0.287302191595837,"Otu000011",1
0.315517259052283,"Otu000012",1
0.412383064414365,"Otu000013",1
0.383659584025236,"Otu000014",1
0.401311323070395,"Otu000015",1
0.341381977457675,"Otu000016",1
0.111289872040407,"Otu000017",1
0.304213170531941,"Otu000018",1
0.260255143454227,"Otu000019",1
0.326423520753804,"Otu000020",1
0.61780686936242,"Otu000021",1
0.220341231640475,"Otu000023",1
0.211331978273427,"Otu000025",1
1.10188373014404,"Otu000026",1
0.250978327177018,"Otu000027",1
0.390288756203074,"Otu000028",1
0.111135435101882,"Otu000029",1
0.335467290744859,"Otu000030",1
0.358042917218638,"Otu000031",1
0.0872541324361245,"Otu000032",1
0.484978944482012,"Otu000034",1
0.276753680341811,"Otu000036",1
1.39168690910194,"Otu000037",1
0.187520754255792,"Otu000038",1
0.265621109173699,"Otu000039",1
0.25178511964765,"Otu000040",1
0.798016571739734,"Otu000041",1
0.224477906865806,"Otu000042",1
0.225193516475973,"Otu000043",1
0.305379231908833,"Otu000044",1
0.0882116292665415,"Otu000045",1
0.0951214366102223,"Otu000046",1
0.287612390049513,"Otu000047",1
0.293639748842411,"Otu000048",1
0.234862419610953,"Otu000049",1
0.145926277336864,"Otu000050",1
0.221885037118101,"Otu000055",1
0.514848823210408,"Otu000058",1
0.544782782088148,"Otu000059",1
0.637188748037262,"Otu000061",1
0.0912427500795554,"Otu000062",1
0.164657587075873,"Otu000063",1
0.248278602573316,"Otu000064",1
0.242047688518212,"Otu000065",1
0.0923790818581241,"Otu000067",1
0.185663967734537,"Otu000068",1
0.0317668096030957,"Otu000069",1
0.211476223524009,"Otu000070",1
0.20343053407607,"Otu000072",1
0.762227394235833,"Otu000073",1
0.273115976126079,"Otu000074",1
0.186987157030988,"Otu000075",1
0.513124231087387,"Otu000076",1
0.0672744013984539,"Otu000077",1
0.0563677668714967,"Otu000078",1
0.0793726728597478,"Otu000079",1
0.0960367720188145,"Otu000081",1
0.061706360146653,"Otu000082",1
0.369681481083167,"Otu000083",1
0.191979532683826,"Otu000084",1
0.60427826496559,"Otu000085",1
0.0459801094721238,"Otu000086",1
0.369501298165771,"Otu000087",1
0.328389104360791,"Otu000088",1
0.10130640212386,"Otu000089",1
0.0295178517796877,"Otu000090",1
0.316738127843474,"Otu000091",1
0.207574830890782,"Otu000092",1
0.0610818140834743,"Otu000093",1
0.0956123444881699,"Otu000095",1
0.521328494801585,"Otu000096",1
0.0665664304176171,"Otu000097",1
0.0903978137607917,"Otu000098",1
0.144993745755144,"Otu000099",1
0.709873407577522,"Otu000101",1
0.163483965241852,"Otu000102",1
0.225339107360078,"Otu000105",1
0.0470695002016666,"Otu000106",1
0.0271629622025987,"Otu000107",1
0.185976129168741,"Otu000108",1
0.296239506647997,"Otu000109",1
0.0614086986339296,"Otu000110",1
0.0799483438354609,"Otu000111",1
0.0553922840620871,"Otu000112",1
0.144520813971593,"Otu000113",1
0.140038869614245,"Otu000114",1
0.0252361127359073,"Otu000115",1
0.532125510924039,"Otu000116",1
0.186440573712705,"Otu000117",1
0.0626842396784441,"Otu000118",1
0.352432841802741,"Otu000119",1
0.289300822428857,"Otu000120",1
0.152991410166902,"Otu000121",1
0.224299016525151,"Otu000122",1
0.0859313775735328,"Otu000123",1
0.0549447131228559,"Otu000124",1
0.106735507515991,"Otu000125",1
0.190535483427548,"Otu000127",1
0.156818552387283,"Otu000128",1
0.0836412589843396,"Otu000130",1
0.0547578526324334,"Otu000132",1
0.167234236615938,"Otu000133",1
0.224268263720251,"Otu000134",1
0.542185867457931,"Otu000135",1
0.0544026132028792,"Otu000136",1
0.0343048585522644,"Otu000137",1
0.181986183705239,"Otu000138",1
0.234548226633639,"Otu000139",1
0.273382911709423,"Otu000140",1
0.0545160525005866,"Otu000141",1
0.0171716098934012,"Otu000142",1
0.251864150326591,"Otu000144",1
0.162059835201184,"Otu000145",1
0.279289521483488,"Otu000146",1
0.251631624532769,"Otu000147",1
0.221614996661515,"Otu000148",1
0.600523781392394,"Otu000149",1
0.180518697763937,"Otu000150",1
0.307200030970939,"Otu000151",1
0.0555770225315183,"Otu000152",1
0.0798790835960028,"Otu000153",1
0.236803278436158,"Otu000154",1
0.268077914457663,"Otu000155",1
0.172417083866204,"Otu000156",1
0.134108534913909,"Otu000157",1
0.115267931412101,"Otu000158",1
0.078005899738694,"Otu000159",1
0.802150691749118,"Otu000161",1
0.0445382599632466,"Otu000162",1
0.34041788022521,"Otu000163",1
0.031266051823658,"Otu000164",1
0.195700131113788,"Otu000165",1
0.236704047372371,"Otu000166",1
0.254411988078225,"Otu000167",1
0.472441436892377,"Otu000168",1
0.257450984106537,"Otu000169",1
0.478303977164393,"Otu000170",1
0.226040701861457,"Otu000171",1
0.0708719510099679,"Otu000172",1
0.226537678835932,"Otu000173",1
0.0183488353250712,"Otu000174",1
0.645523631902851,"Otu000176",1
0.221464811519721,"Otu000177",1
0.212258609277784,"Otu000178",1
0.229656143572505,"Otu000180",1
0.0374707418207311,"Otu000181",1
0.179331623802988,"Otu000182",1
0.0586408289011546,"Otu000183",1
0.236140849062907,"Otu000185",1
0.0119469146370085,"Otu000186",1
0.177687827714927,"Otu000187",1
0.152021988775159,"Otu000188",1
0.0279489025728392,"Otu000189",1
0.18242672867003,"Otu000190",1
0.2055484766017,"Otu000191",1
0.0783038530629371,"Otu000192",1
0.12665199332108,"Otu000193",1
0.151756414774007,"Otu000194",1
0.088999190133494,"Otu000195",1
0.115958312918117,"Otu000196",1
0.0373309737379179,"Otu000197",1
0.025512814248002,"Otu000198",1
0.112820255116975,"Otu000199",1
0.0861141110360593,"Otu000200",1
0.0418808997628399,"Otu000201",1
3.79942517067723,"Otu000202",1
0.0906029344438141,"Otu000203",1
0.0765446957079276,"Otu000204",1
0.139113552531832,"Otu000205",1
0.492868635867647,"Otu000206",1
0.0418991865118567,"Otu000207",1
0.150914867556954,"Otu000209",1
0.0800620106482804,"Otu000210",1
0.080435706514146,"Otu000211",1
0.177346265228403,"Otu000212",1
0.0369914194516417,"Otu000213",1
0.0846789738541784,"Otu000214",1
0.169306605912548,"Otu000215",1
0.0390083859893205,"Otu000216",1
0.0203615765832611,"Otu000217",1
0.196386593425944,"Otu000219",1
0.0365666659018799,"Otu000220",1
0.137728028584878,"Otu000221",1
0.583312376371193,"Otu000222",1
0.0417715525637576,"Otu000223",1
0.0356973172724386,"Otu000224",1
0.0419415195305974,"Otu000225",1
0.141806043734088,"Otu000226",1
0.053191180684394,"Otu000227",1
0.0754813657940049,"Otu000230",1
0.0628885350434317,"Otu000231",1
0.050752859871574,"Otu000233",1
0.107979355710797,"Otu000234",1
0.0919708730197975,"Otu000236",1
0.0233510537067806,"Otu000238",1
0.176320289318085,"Otu000240",1
0.157283798241841,"Otu000241",1
0.0821887936650611,"Otu000242",1
0.110367075116287,"Otu000244",1
0.198063981145404,"Otu000245",1
0.148868100650603,"Otu000246",1
0.0485329660122688,"Otu000248",1
0.0173778121698103,"Otu000249",1
0.0363744301816159,"Otu000250",1
0.409797606537655,"Otu000251",1
0.02352527840174,"Otu000252",1
0.782424575940393,"Otu000254",1
0.0172821593887143,"Otu000255",1
0.0911076842689565,"Otu000259",1
0.0127468509910254,"Otu000260",1
0.221552136128425,"Otu000261",1
0.146595011807073,"Otu000262",1
0.0102466771891285,"Otu000263",1
0.0432499741718757,"Otu000264",1
0.010722022957019,"Otu000265",1
0.101089505599185,"Otu000267",1
0.0345580671447994,"Otu000268",1
0.0992441766135141,"Otu000269",1
0.0896650266281091,"Otu000270",1
0.154530283264103,"Otu000271",1
0.137745625751827,"Otu000272",1
0.159222450594652,"Otu000273",1
0.0719026941487835,"Otu000274",1
0.0608354541933701,"Otu000275",1
0.195417535806179,"Otu000276",1
0.095687733711873,"Otu000277",1
0.352861538133466,"Otu000278",1
0.0399353289903258,"Otu000282",1
0.274411505021165,"Otu000283",1
0.0541995304298746,"Otu000284",1
0.125377255867268,"Otu000285",1
0.140271117134801,"Otu000286",1
0.104405122188908,"Otu000287",1
0.0274956041855752,"Otu000288",1
0.115212242055945,"Otu000289",1
0.329854626802071,"Otu000290",1
0.0363395584934632,"Otu000291",1
0.153456970493323,"Otu000293",1
0.171361070275186,"Otu000294",1
0.0165955923336874,"Otu000295",1
0.120894549651238,"Otu000296",1
0.137511629879928,"Otu000297",1
0.0364430211604568,"Otu000298",1
0.149086780820617,"Otu000300",1
