"mean_MDA","sd_MDA","variable"
"4.02725950578295","2.81892630188994","Otu000202"
"1.84078839366166","0.367938041994809","Otu001273"
"1.27199011266763","0.361194483503295","Otu000442"
"1.18938531186629","0.667570496364825","Otu000037"
"1.1315982020593","0.528141100490706","Otu000254"
"1.05393725280115","0.283911077689668","Otu000570"
"0.949057549444709","0.327612056061854","Otu001307"
"0.861289431012585","0.50461033173773","Otu000101"
"0.787711190993078","0.231085263480618","Otu000026"
"0.736014580239994","0.227244208169176","Otu000116"
"0.681824854832348","0.327176625142033","Otu000073"
"0.676952546256866","0.148722282984917","Otu000001"
"0.67464494193667","0.241894377253376","Otu000756"
"0.666254884299327","0.220565781136656","Otu000021"
"0.636395785178476","0.175288271421999","Otu000006"
"0.62859749696972","0.189913899867305","Otu000085"
"0.62706685443037","0.196059105049719","Otu000315"
"0.621473025601778","0.177802795593884","Otu000004"
"0.617805789808522","0.207039894109681","Otu000161"
"0.603453285509866","0.177824362904044","Otu000005"
"0.577556335416141","0.208675170422171","Otu000061"
"0.560707917187828","0.130477945249409","Otu000015"
"0.556250472276707","0.164711004516883","Otu000076"
"0.551360228816705","0.344222112269131","Otu000679"
"0.549268946274212","0.249486936756208","Otu000420"
"0.543247417785217","0.245168864920084","Otu000010"
"0.533214554947328","0.280660440824896","Otu000340"
"0.51114249699145","0.161570497673428","Otu000031"
"0.506948753724528","0.185891053492457","Otu000149"
"0.4862073078499","0.20017231434138","Otu000523"
"0.476382167595915","0.152189563722253","Otu000034"
"0.46565300233184","0.121297506789593","Otu000002"
"0.462522377511162","0.123762340148197","Otu000041"
"0.460836756310898","0.186492403059398","Otu000168"
"0.460176608792166","0.115003099461851","Otu000640"
"0.445139952311303","0.117259886572054","Otu000013"
"0.427347679654739","0.138149128802534","Otu000176"
"0.427082975698579","0.198201473258891","Otu000140"
"0.425458904693727","0.127066166428116","Otu000058"
"0.401896829557075","0.0988550769747571","Otu000059"
"0.400171600493711","0.194996744113539","Otu000222"
"0.394893065129344","0.119226192494096","Otu000605"
"0.390737303193901","0.0742501073599888","Otu000003"
"0.38673242669509","0.15591465914797","Otu000432"
"0.385332276536128","0.11850862825181","Otu000290"
"0.384498519901774","0.132490629460255","Otu000028"
"0.375750252695056","0.0804425592419254","Otu000016"
"0.364043949879778","0.0679814660456171","Otu000014"
"0.358852690948331","0.0969019061419409","Otu000036"
"0.354815262641086","0.0688839828691089","Otu000012"
"0.354249816536343","0.114255335907559","Otu000206"
"0.35157048127098","0.135034983635741","Otu000484"
"0.351444069069998","0.135240493700651","Otu000450"
"0.344039161957567","0.0978509933413863","Otu000278"
"0.337460326928266","0.0498805101839714","Otu000009"
"0.335859105819966","0.0677162047647293","Otu000020"
"0.335497340124135","0.103210652560816","Otu000135"
"0.333147722050211","0.0792473624437281","Otu000083"
"0.323794381222231","0.0722083419541492","Otu000144"
