"variables","variable","value"
"Otu000088","run_71",2.02294597041701
"Otu000108","run_71",2.3401557035
"Otu000167","run_71",1.4507265298503
"Otu000180","run_71",2.13154240826932
"Otu000206","run_71",1.64639659363579
"Otu000640","run_71",2.66608686433919
"Otu000732","run_71",1.18342794554081
"Otu000001","run_72",2.26681903973665
"Otu000006","run_72",1.22562048232061
"Otu000021","run_72",1.38485613510962
"Otu000088","run_72",2.15456690724471
"Otu000108","run_72",2.22488949755371
"Otu000167","run_72",0.740714507972248
"Otu000180","run_72",2.67844434038886
"Otu000206","run_72",1.19351316797906
"Otu000640","run_72",3.89166442994338
"Otu000732","run_72",0.795227281224842
"Otu000001","run_73",1.85244095239191
"Otu000006","run_73",1.87240027829763
"Otu000021","run_73",1.68017715534373
"Otu000088","run_73",2.09635143382895
"Otu000108","run_73",1.7275663229493
"Otu000167","run_73",1.41314820383001
"Otu000180","run_73",2.40044472953957
"Otu000206","run_73",1.42578249628252
"Otu000640","run_73",2.93427237194682
"Otu000732","run_73",1.10329324857202
"Otu000001","run_74",1.84435304369023
"Otu000006","run_74",1.58678181213725
"Otu000021","run_74",1.65680034203116
"Otu000088","run_74",1.79046714371385
"Otu000108","run_74",2.26507839969276
"Otu000167","run_74",1.62230828877297
