"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.697222222222222,0.666666666666667,0.7,0.277916631961795,0.333333333333333,0.269887951144247,"run_1",6
0.808333333333333,0.533333333333333,0.733333333333333,0.215344971592381,0.375154289247425,0.335180069533297,"run_2",6
0.777777777777778,0.633333333333333,0.683333333333333,0.251538476059373,0.258198889747161,0.328201233060932,"run_3",10
0.641666666666667,0.5,0.683333333333333,0.291468186434993,0.342467444609388,0.22838671990105,"run_4",6
0.633333333333333,0.666666666666667,0.566666666666667,0.309818744302193,0.408248290463863,0.370185138865726,"run_5",10
0.558333333333333,0.533333333333333,0.616666666666667,0.347055515536344,0.340660215927909,0.393229741537475,"run_6",10
0.661111111111111,0.6,0.633333333333333,0.345160545933535,0.325841739969226,0.34960294939005,"run_7",2
0.745833333333333,0.516666666666667,0.683333333333333,0.240923185852839,0.29865955679368,0.328201233060932,"run_8",10
0.733333333333333,0.633333333333333,0.583333333333333,0.221526689304188,0.391262596925756,0.370601779559065,"run_9",6
0.716666666666667,0.533333333333333,0.616666666666667,0.264108096088994,0.414252264051272,0.314760343871451,"run_10",10
0.611111111111111,0.45,0.583333333333333,0.308487615721439,0.294496850682191,0.402538242949707,"run_11",10
0.752777777777778,0.716666666666667,0.666666666666667,0.33344905398717,0.342917763600244,0.333333333333333,"run_12",2
0.691666666666667,0.616666666666667,0.65,0.215344971592381,0.393229741537475,0.337474278855276,"run_13",10
0.575,0.583333333333333,0.633333333333333,0.30794520115368,0.370601779559065,0.20487876571762,"run_14",6
0.629166666666667,0.6,0.566666666666667,0.456625606426583,0.402154690463419,0.409757531435239,"run_15",10
0.558333333333333,0.483333333333333,0.5,0.316837186057975,0.337474278855276,0.248451997499977,"run_16",6
0.5875,0.5,0.583333333333333,0.275301462149638,0.248451997499977,0.370601779559065,"run_17",2
0.683333333333333,0.483333333333333,0.783333333333333,0.355295043451544,0.337474278855276,0.283823106098773,"run_18",2
0.625,0.583333333333333,0.633333333333333,0.16315750172876,0.285989726138528,0.20487876571762,"run_19",2
0.713888888888889,0.5,0.766666666666667,0.205818150587141,0.248451997499977,0.306312194490894,"run_20",2
0.754166666666667,0.616666666666667,0.683333333333333,0.240923185852839,0.272731949080746,0.363878286529174,"run_21",10
0.634722222222222,0.4,0.616666666666667,0.341969528520033,0.325841739969226,0.393229741537475,"run_22",2
0.675,0.566666666666667,0.616666666666667,0.381780267745082,0.335180069533297,0.393229741537475,"run_23",6
0.741666666666667,0.616666666666667,0.666666666666667,0.267735128000478,0.314760343871451,0.333333333333333,"run_24",6
0.715277777777778,0.65,0.683333333333333,0.26443656617583,0.253980654459166,0.27722166555277,"run_25",6
0.7,0.516666666666667,0.733333333333333,0.315372599544111,0.337474278855276,0.23830678432808,"run_26",2
0.675,0.55,0.666666666666667,0.343479832103325,0.437797517885457,0.376796110173626,"run_27",6
0.683333333333333,0.583333333333333,0.55,0.195631298462878,0.370601779559065,0.294496850682191,"run_28",10
0.568055555555556,0.516666666666667,0.55,0.409843830038438,0.380464303739198,0.437797517885457,"run_29",2
0.7625,0.416666666666667,0.666666666666667,0.238993839995,0.32631500345752,0.376796110173626,"run_30",10
0.644444444444444,0.666666666666667,0.583333333333333,0.288095420292332,0.333333333333333,0.285989726138528,"run_31",2
0.705555555555556,0.516666666666667,0.683333333333333,0.195631298462878,0.380464303739198,0.328201233060932,"run_32",6
0.625,0.616666666666667,0.616666666666667,0.379347230104102,0.314760343871451,0.393229741537475,"run_33",10
0.658333333333333,0.45,0.666666666666667,0.310440746021078,0.377205448817066,0.235702260395516,"run_34",10
0.616666666666667,0.533333333333333,0.65,0.3539896071572,0.340660215927909,0.346499247322504,"run_35",2
0.704166666666667,0.583333333333333,0.7,0.300751373876976,0.32631500345752,0.358322566591047,"run_36",10
0.720833333333333,0.5,0.683333333333333,0.196467648830633,0.342467444609388,0.328201233060932,"run_37",10
0.633333333333333,0.516666666666667,0.7,0.291865011923638,0.29865955679368,0.269887951144247,"run_38",2
0.625,0.45,0.566666666666667,0.252304196174791,0.294496850682191,0.23830678432808,"run_39",2
0.597222222222222,0.5,0.716666666666667,0.350447979032881,0.342467444609388,0.342917763600244,"run_40",10
0.679166666666667,0.55,0.583333333333333,0.371667289486274,0.368932393686311,0.32631500345752,"run_41",2
0.625,0.483333333333333,0.583333333333333,0.377307714089059,0.380464303739198,0.285989726138528,"run_42",2
0.647222222222222,0.466666666666667,0.65,0.353807915615611,0.375154289247425,0.346499247322504,"run_43",10
0.681944444444444,0.566666666666667,0.683333333333333,0.319977413683356,0.370185138865726,0.328201233060932,"run_44",2
0.645833333333333,0.583333333333333,0.666666666666667,0.319897022396695,0.402538242949707,0.333333333333333,"run_45",6
0.6375,0.4,0.683333333333333,0.225710469516553,0.224982852570184,0.27722166555277,"run_46",2
0.645833333333333,0.516666666666667,0.616666666666667,0.35748715767316,0.474341649025257,0.458459578572839,"run_47",10
0.75,0.65,0.7,0.263523138347365,0.253980654459166,0.34960294939005,"run_48",10
0.791666666666667,0.583333333333333,0.6,0.205066986947686,0.285989726138528,0.224982852570184,"run_49",10
0.629166666666667,0.533333333333333,0.516666666666667,0.269637674127044,0.340660215927909,0.337474278855276,"run_50",10
0.658333333333333,0.7,0.65,0.216773477945852,0.269887951144247,0.337474278855276,"run_51",10
0.641666666666667,0.5,0.716666666666667,0.392935297661267,0.342467444609388,0.342917763600244,"run_52",6
0.7,0.483333333333333,0.683333333333333,0.193250301454734,0.183417489102435,0.22838671990105,"run_53",6
0.625,0.483333333333333,0.7,0.278471356330047,0.337474278855276,0.269887951144247,"run_54",6
0.658333333333333,0.466666666666667,0.633333333333333,0.291865011923638,0.340660215927909,0.34960294939005,"run_55",2
0.641666666666667,0.45,0.683333333333333,0.316837186057975,0.294496850682191,0.363878286529174,"run_56",6
0.758333333333333,0.716666666666667,0.75,0.325011870628417,0.385300908542216,0.274985970461435,"run_57",10
0.675,0.566666666666667,0.733333333333333,0.267735128000478,0.285449612859225,0.23830678432808,"run_58",6
0.648611111111111,0.6,0.65,0.284490646565997,0.325841739969226,0.346499247322504,"run_59",10
0.7,0.616666666666667,0.65,0.189215404065849,0.430689943184762,0.337474278855276,"run_60",2
0.616666666666667,0.433333333333333,0.683333333333333,0.180875784401108,0.370185138865726,0.328201233060932,"run_61",2
0.575,0.566666666666667,0.616666666666667,0.276245775343374,0.370185138865726,0.393229741537475,"run_62",10
0.626388888888889,0.55,0.633333333333333,0.265019507784187,0.437797517885457,0.312299318279004,"run_63",6
0.683333333333333,0.583333333333333,0.633333333333333,0.361751568802216,0.32631500345752,0.34960294939005,"run_64",10
0.65,0.55,0.483333333333333,0.335180069533297,0.437797517885457,0.337474278855276,"run_65",2
0.708333333333333,0.5,0.65,0.261317885030928,0.333333333333333,0.253980654459166,"run_66",6
0.711111111111111,0.5,0.716666666666667,0.220362589342867,0.342467444609388,0.249072353016221,"run_67",2
0.675,0.516666666666667,0.633333333333333,0.397620235717263,0.29865955679368,0.421637021355784,"run_68",10
0.654166666666667,0.55,0.666666666666667,0.28736913285619,0.377205448817066,0.235702260395516,"run_69",6
0.775,0.616666666666667,0.65,0.324060846290886,0.360469515500185,0.474341649025257,"run_70",2
0.625,0.433333333333333,0.65,0.223088588947347,0.23830678432808,0.346499247322504,"run_71",2
0.652777777777778,0.566666666666667,0.516666666666667,0.251282717502072,0.23830678432808,0.380464303739198,"run_72",6
0.675,0.55,0.716666666666667,0.367360454735814,0.377205448817066,0.342917763600244,"run_73",6
0.702777777777778,0.516666666666667,0.733333333333333,0.261907768140515,0.337474278855276,0.335180069533297,"run_74",10
0.658333333333333,0.45,0.733333333333333,0.347943694891594,0.368932393686311,0.285449612859225,"run_75",6
0.580555555555556,0.516666666666667,0.716666666666667,0.295847460973741,0.380464303739198,0.342917763600244,"run_76",10
0.611111111111111,0.616666666666667,0.483333333333333,0.209103514641411,0.360469515500185,0.337474278855276,"run_77",6
0.641666666666667,0.633333333333333,0.55,0.266579846978002,0.312299318279004,0.294496850682191,"run_78",10
0.658333333333333,0.55,0.733333333333333,0.245954929124207,0.377205448817066,0.335180069533297,"run_79",6
0.702777777777778,0.6,0.65,0.352351010453924,0.402154690463419,0.346499247322504,"run_80",6
0.675,0.683333333333333,0.6,0.173249623661252,0.328201233060932,0.224982852570184,"run_81",10
0.543055555555556,0.55,0.483333333333333,0.234100919991231,0.377205448817066,0.337474278855276,"run_82",10
0.773611111111111,0.666666666666667,0.683333333333333,0.200099640817129,0.333333333333333,0.363878286529174,"run_83",10
0.658333333333333,0.6,0.666666666666667,0.405308143710467,0.402154690463419,0.293972367896066,"run_84",10
0.695833333333333,0.433333333333333,0.583333333333333,0.346972132157364,0.438853725736256,0.32631500345752,"run_85",6
0.7125,0.516666666666667,0.633333333333333,0.263852336649793,0.411636301174282,0.312299318279004,"run_86",10
0.633333333333333,0.466666666666667,0.616666666666667,0.331476308670584,0.443053378608375,0.393229741537475,"run_87",10
0.658333333333333,0.533333333333333,0.566666666666667,0.297753937685814,0.375154289247425,0.23830678432808,"run_88",2
0.6125,0.533333333333333,0.666666666666667,0.275021042965941,0.340660215927909,0.293972367896066,"run_89",10
0.563888888888889,0.566666666666667,0.65,0.321030683250803,0.335180069533297,0.346499247322504,"run_90",2
0.716666666666667,0.616666666666667,0.666666666666667,0.379245514797245,0.430689943184762,0.333333333333333,"run_91",6
0.636111111111111,0.6,0.566666666666667,0.269458762506173,0.325841739969226,0.370185138865726,"run_92",6
0.691666666666667,0.55,0.666666666666667,0.360148289074732,0.294496850682191,0.408248290463863,"run_93",2
0.7125,0.583333333333333,0.633333333333333,0.263852336649793,0.22566773346211,0.34960294939005,"run_94",10
0.475,0.5,0.516666666666667,0.277916631961795,0.342467444609388,0.411636301174282,"run_95",2
0.6375,0.55,0.683333333333333,0.382915432432622,0.368932393686311,0.433546955891704,"run_96",6
0.668055555555556,0.55,0.7,0.28781629586354,0.377205448817066,0.34960294939005,"run_97",6
0.654166666666667,0.633333333333333,0.6,0.304322004981647,0.391262596925756,0.224982852570184,"run_98",10
0.683333333333333,0.5,0.683333333333333,0.27722166555277,0.408248290463863,0.363878286529174,"run_99",2
0.754166666666667,0.616666666666667,0.766666666666667,0.286966090395777,0.393229741537475,0.344265186329548,"run_100",2
