"mean_MDA","sd_MDA","variable"
"0.0193430143930144","0","Otu000059"
"0.0192933809246309","0","Otu001678"
"0.0192466606273058","0","Otu000050"
"0.0191559350811067","0","Otu000780"
"0.0189169419441336","0","Otu000604"
"0.0188899027634327","0","Otu000301"
"0.0188397985460638","0","Otu000151"
"0.0188165610445624","0","Otu000042"
"0.0188036807413475","0","Otu000215"
"0.0187053497036031","0","Otu000205"
"0.0186459400252048","0","Otu001379"
"0.0185884885276846","0","Otu000114"
"0.0184733207518197","0","Otu000157"
"0.0184550952256556","0","Otu000147"
"0.0182970432606197","0","Otu000074"
"0.0182922523732306","0","Otu000528"
"0.0179138646381652","0","Otu000732"
"0.0179132081723823","0","Otu000006"
"0.017818281024531","0","Otu000573"
"0.0177990276215874","0","Otu000829"
"0.0177238312566406","0","Otu000934"
"0.0176770940113045","0","Otu000874"
"0.017433473966121","0","Otu000589"
"0.0170281392794886","0","Otu000406"
"0.0170156223406223","0","Otu005523"
"0.0169735097510097","0","Otu000563"
"0.0168740489557021","0","Otu000209"
"0.0168074685781208","0","Otu001200"
"0.0165952343226182","0","Otu000831"
"0.0164062627861861","0","Otu000355"
"0.0163693432313637","0","Otu000163"
"0.0162662119076926","0","Otu001092"
"0.016150735445707","0","Otu000276"
"0.0160561863649085","0","Otu002773"
"0.0160552480416218","0","Otu000092"
"0.0159773224626806","0","Otu000182"
"0.0158713492716434","0","Otu000139"
"0.0157287888383837","0","Otu001213"
"0.0156692474192474","0","Otu002965"
"0.0156589187974251","0","Otu000381"
"0.015503118786207","0","Otu000081"
"0.0154110622710623","0","Otu000135"
"0.0152901876818537","0","Otu000572"
"0.0152564101800095","0","Otu000786"
"0.0151832180141317","0","Otu000098"
"0.0151581736819588","0","Otu000046"
"0.0151125230197644","0","Otu000284"
"0.0150672376642965","0","Otu000246"
"0.0149962328066434","0","Otu000984"
"0.0149371682411156","0","Otu000020"
"0.0149221251476296","0","Otu000262"
"0.0149131812307315","0","Otu000095"
"0.0148480123555781","0","Otu001374"
"0.0146550452757107","0","Otu000128"
"0.0146533588225192","0","Otu000369"
"0.0146321897832653","0","Otu000516"
"0.014606857339427","0","Otu000109"
"0.0145943796943797","0","Otu000055"
"0.0145527326727251","0","Otu000254"
"0.0145234436587378","0","Otu000048"
"0.0144372448221713","0","Otu000822"
"0.0143058723594207","0","Otu000504"
"0.0142833191247513","0","Otu003914"
"0.0142467478830909","0","Otu001607"
"0.0141569919516439","0","Otu000027"
"0.0139978418267892","0","Otu001960"
"0.013940395433027","0","Otu000134"
"0.0138876409093317","0","Otu002473"
"0.0137659179596846","0","Otu000069"
"0.0136923163153982","0","Otu000043"
"0.013660685998397","0","Otu000187"
"0.0133617822128852","0","Otu000799"
"0.0131696786873257","0","Otu000168"
"0.013090842780408","0","Otu001769"
"0.0129927416208376","0","Otu000079"
"0.0129489820385116","0","Otu001780"
"0.0129093159186965","0","Otu003599"
"0.0128531225781441","0","Otu000742"
"0.012749944685368","0","Otu000073"
"0.0126826884890472","0","Otu000816"
"0.0126767567168689","0","Otu000485"
"0.0126360259103641","0","Otu002704"
"0.0125992275742276","0","Otu000377"
"0.0124591460383065","0","Otu000721"
"0.0124364778739779","0","Otu001433"
"0.0124350390568221","0","Otu000675"
"0.0123976142278774","0","Otu000877"
"0.0123125231738969","0","Otu001495"
"0.0120651818832647","0","Otu000297"
"0.0119994216768833","0","Otu000119"
"0.0119913806675378","0","Otu000700"
"0.0119631749881883","0","Otu000419"
"0.0119430217151685","0","Otu000545"
"0.0117585934533303","0","Otu000402"
"0.0115990089360294","0","Otu000769"
"0.0115681043594716","0","Otu000600"
"0.0115147912615943","0","Otu000672"
"0.0115145151783083","0","Otu000499"
"0.0115062663995198","0","Otu001011"
"0.0114016782038486","0","Otu000514"
"0.0112902046977523","0","Otu000273"
"0.0112580725031812","0","Otu000108"
"0.0112150530311285","0","Otu000123"
"0.0112077704056379","0","Otu000307"
"0.0111961025789626","0","Otu001109"
"0.0111922732285635","0","Otu000311"
"0.0111859411546112","0","Otu001422"
"0.0111429025427281","0","Otu000759"
"0.0111191174767262","0","Otu000441"
"0.0111126703087215","0","Otu000429"
"0.0109748035240863","0","Otu001756"
"0.0109448481625901","0","Otu001097"
"0.0108896002495762","0","Otu000690"
"0.0107572848157027","0","Otu001121"
"0.0106315811965812","0","Otu000161"
"0.0105815089512675","0","Otu001494"
"0.0104862440191388","0","Otu000324"
"0.0104624004696819","0","Otu000505"
"0.010432895453503","0","Otu001262"
"0.0104134995439343","0","Otu002162"
"0.0103644911880206","0","Otu000746"
"0.0103530062530063","0","Otu000152"
"0.0102621931618404","0","Otu001022"
"0.0102405887494041","0","Otu000417"
"0.0101880300346903","0","Otu000144"
"0.0101033479521852","0","Otu001447"
"0.0100853516440738","0","Otu000171"
"0.0100809294871795","0","Otu000368"
"0.00992497620027032","0","Otu000354"
"0.00991852023083481","0","Otu000130"
"0.00991604010025063","0","Otu002354"
"0.00982468873797397","0","Otu000149"
"0.00981001498501498","0","Otu000238"
"0.00978249729835937","0","Otu001199"
"0.00976833911702333","0","Otu000271"
"0.00976197628458498","0","Otu000889"
"0.00973951603951604","0","Otu000361"
"0.00971111111111111","0","Otu000158"
"0.00969694935203254","0","Otu000743"
"0.00956103719265484","0","Otu000808"
"0.00954390004260972","0","Otu000878"
"0.00951699483312387","0","Otu000194"
"0.0094176917989418","0","Otu001035"
"0.00930172142672143","0","Otu000554"
"0.0092792576285607","0","Otu000431"
"0.009203192232604","0","Otu000781"
"0.0091767686017686","0","Otu000565"
"0.00915787335447846","0","Otu000430"
"0.00904985107339552","0","Otu000420"
"0.0090246429556107","0","Otu001279"
"0.0090186507936508","0","Otu000593"
"0.00897592967461389","0","Otu000274"
"0.00895576679199029","0","Otu002072"
"0.00883986354775829","0","Otu001086"
"0.00882752811905736","0","Otu000867"
"0.00873721180780004","0","Otu000537"
"0.00863145743145743","0","Otu000129"
"0.0085950146627566","0","Otu000242"
"0.00844474496517975","0","Otu001579"
"0.00832943665529872","0","Otu001811"
"0.0082973137973138","0","Otu001095"
"0.00817380952380953","0","Otu000448"
"0.00816288119138018","0","Otu000076"
"0.00811945297832395","0","Otu000057"
"0.00810631256952169","0","Otu001381"
"0.00810507995193074","0","Otu000907"
"0.00807448908849771","0","Otu008072"
"0.00806666666666667","0","Otu001134"
"0.00803505659309564","0","Otu001026"
"0.00803095238095238","0","Otu001241"
"0.00802461977307179","0","Otu001203"
"0.00801596500721501","0","Otu001133"
"0.00799603785103785","0","Otu004388"
"0.00799149001536099","0","Otu000078"
"0.0079906015037594","0","Otu000086"
"0.00796742200328407","0","Otu000768"
"0.00796170033670034","0","Otu000199"
"0.00794216700473293","0","Otu000308"
"0.00793113658506881","0","Otu000133"
"0.00783700034135518","0","Otu000107"
"0.00783518657337998","0","Otu000329"
"0.00782092112207202","0","Otu000745"
"0.00779140211640212","0","Otu000800"
"0.00771439024390244","0","Otu002404"
"0.00768524033437827","0","Otu004201"
"0.00765373563218391","0","Otu000378"
"0.00762344877344877","0","Otu000532"
"0.00761435759393031","0","Otu000621"
"0.00753262240568742","0","Otu000687"
"0.00745889328063241","0","Otu000269"
"0.00743732895457033","0","Otu000704"
"0.00740405540916411","0","Otu000650"
"0.00739319605379497","0","Otu001141"
"0.0073869825708061","0","Otu002864"
"0.00732525252525253","0","Otu000034"
"0.00726336617405583","0","Otu000088"
"0.00723984674329502","0","Otu000366"
"0.00716950549450549","0","Otu000164"
"0.00716607363820179","0","Otu001431"
"0.00716072740755722","0","Otu000288"
"0.00714699792960663","0","Otu000839"
"0.00709761904761905","0","Otu000627"
"0.00707989391213075","0","Otu002267"
"0.00690411556036556","0","Otu000610"
"0.00689117276839051","0","Otu000739"
"0.00681914912973737","0","Otu000918"
"0.0066984126984127","0","Otu000455"
"0.00663571428571429","0","Otu000132"
"0.00662903841772263","0","Otu000229"
"0.006625","0","Otu000765"
"0.00661043956043956","0","Otu000190"
"0.00656588978238154","0","Otu001691"
"0.00653881611142481","0","Otu000660"
"0.00649660614050858","0","Otu000045"
"0.00647598602484472","0","Otu001933"
"0.00645642857142857","0","Otu000299"
"0.00644703566910635","0","Otu000416"
"0.00641897969554516","0","Otu000649"
"0.00641650132275132","0","Otu000248"
"0.00640621214534258","0","Otu000943"
"0.0063797385620915","0","Otu002594"
"0.00635084175084175","0","Otu000645"
"0.00634678402600429","0","Otu001358"
"0.00632054531490015","0","Otu000744"
"0.00628375790875791","0","Otu000287"
"0.00620765993265993","0","Otu003081"
"0.00620634920634921","0","Otu000403"
"0.00619361347079667","0","Otu000267"
"0.00618970875139353","0","Otu000731"
"0.00616380952380952","0","Otu000692"
"0.00612622445892803","0","Otu000633"
"0.00610885057471264","0","Otu000113"
"0.00610861745982411","0","Otu000869"
"0.00595469023729893","0","Otu000653"
"0.00595414776901453","0","Otu000445"
"0.00590570881226053","0","Otu001600"
"0.00590477322242028","0","Otu000124"
"0.00584545454545455","0","Otu000159"
"0.00582161216400347","0","Otu001956"
"0.00581974789915966","0","Otu000245"
"0.00578012265512266","0","Otu001059"
"0.00569470899470899","0","Otu000717"
"0.00566720085470086","0","Otu000309"
"0.00563769841269841","0","Otu000303"
"0.00562679002760525","0","Otu001532"
"0.00560692640692641","0","Otu000538"
"0.00558652915711739","0","Otu001111"
"0.00557467532467533","0","Otu000994"
"0.00556749084249084","0","Otu000143"
"0.00556703296703297","0","Otu001300"
"0.0055610752688172","0","Otu001450"
"0.00555945980542755","0","Otu002565"
"0.00555319444444444","0","Otu000141"
"0.00553095470837406","0","Otu000642"
"0.0055192328042328","0","Otu000376"
"0.00544955085482469","0","Otu000250"
"0.00544609273646005","0","Otu001541"
"0.00543722943722944","0","Otu000530"
"0.00543272677143645","0","Otu000750"
"0.00541347402597403","0","Otu000835"
"0.00537764585350792","0","Otu000670"
"0.00534670231729055","0","Otu000330"
"0.00534382889200561","0","Otu000628"
"0.00534338624338624","0","Otu000620"
"0.00532221333976552","0","Otu000911"
"0.00522486772486773","0","Otu000082"
"0.00521577964519141","0","Otu001520"
"0.00520523662096417","0","Otu000394"
"0.0051952380952381","0","Otu000136"
"0.00513690476190476","0","Otu001593"
"0.00512424740010947","0","Otu002047"
"0.00512408424908425","0","Otu001207"
"0.00494047619047619","0","Otu000312"
"0.00492556935817805","0","Otu001309"
"0.00484761904761905","0","Otu000201"
"0.00480584531001733","0","Otu000569"
"0.00479450041665412","0","Otu001280"
"0.00474062604062604","0","Otu002210"
"0.00465972686733556","0","Otu001506"
"0.00465883225969433","0","Otu000285"
"0.00465807319842383","0","Otu001090"
"0.00463798701298701","0","Otu000249"
"0.00463761373035567","0","Otu001414"
"0.00463333333333333","0","Otu000495"
"0.00462689290275497","0","Otu000983"
"0.00461289364230541","0","Otu001724"
"0.00461093073593074","0","Otu001145"
"0.0046012726012726","0","Otu000395"
"0.00456447368421053","0","Otu000656"
"0.0045481884057971","0","Otu000574"
"0.00454603174603175","0","Otu001116"
"0.00453240740740741","0","Otu000097"
"0.00451689075630252","0","Otu000893"
"0.00451282051282051","0","Otu001796"
"0.00448534798534799","0","Otu000510"
"0.00445693363844394","0","Otu000494"
"0.00444097792373654","0","Otu000852"
"0.00443785425101214","0","Otu008928"
"0.00442737697085523","0","Otu000761"
"0.00440969696969697","0","Otu002082"
"0.00440962885154062","0","Otu000189"
"0.00440373409551909","0","Otu000183"
"0.00438181818181818","0","Otu000520"
"0.00438037284776415","0","Otu000207"
"0.00437672811059908","0","Otu000427"
"0.00437502658160553","0","Otu001682"
"0.00437351190476191","0","Otu001511"
"0.00436669220945083","0","Otu000595"
"0.00433670033670034","0","Otu000393"
"0.00433265993265993","0","Otu000241"
"0.00429271086212263","0","Otu003144"
"0.00426190476190476","0","Otu000347"
"0.00425637254901961","0","Otu001324"
"0.00424885057471264","0","Otu000540"
"0.0042452380952381","0","Otu000679"
"0.00422857142857143","0","Otu000484"
"0.00422697368421053","0","Otu000264"
"0.00421547619047619","0","Otu001016"
"0.00421412542576638","0","Otu000364"
"0.00418768115942029","0","Otu000972"
"0.00416096525096525","0","Otu001457"
"0.00414868188077907","0","Otu000077"
"0.00412096774193548","0","Otu001027"
"0.00410714285714286","0","Otu000684"
"0.00403561253561254","0","Otu000859"
"0.00401149068322982","0","Otu000630"
"0.00397474747474747","0","Otu001561"
"0.00395891608391608","0","Otu001087"
"0.00388290640394089","0","Otu000409"
"0.00386188087774295","0","Otu001201"
"0.00384343434343434","0","Otu000531"
"0.0038325807334428","0","Otu000313"
"0.00380584795321637","0","Otu000908"
"0.00380367047563442","0","Otu000280"
"0.00380212058472928","0","Otu001686"
"0.00379519820971867","0","Otu000777"
"0.00379235706821914","0","Otu000090"
"0.00377611552646616","0","Otu003640"
"0.00377083333333333","0","Otu001380"
"0.0037583420636159","0","Otu000945"
"0.00373528439153439","0","Otu000137"
"0.00372880188864844","0","Otu002696"
"0.00371428571428571","0","Otu000263"
"0.00370831118199539","0","Otu000840"
"0.00370831118199539","0","Otu001181"
"0.00370634920634921","0","Otu000866"
"0.00368514619883041","0","Otu001906"
"0.00365477582846004","0","Otu000345"
"0.00363959866220736","0","Otu000170"
"0.00361433664374841","0","Otu000068"
"0.00359856630824373","0","Otu000415"
"0.00359722222222222","0","Otu000184"
"0.00359243697478992","0","Otu000925"
"0.00359238095238095","0","Otu004633"
"0.00359051724137931","0","Otu002095"
"0.00358337040271073","0","Otu000214"
"0.00357936507936508","0","Otu001172"
"0.00355151515151515","0","Otu001008"
"0.00354156856788436","0","Otu000801"
"0.00353872053872054","0","Otu000476"
"0.00352484848484848","0","Otu004246"
"0.00348821548821549","0","Otu003400"
"0.00343703703703704","0","Otu000302"
"0.00342799188640974","0","Otu000181"
"0.00341980894922071","0","Otu001009"
"0.00341969696969697","0","Otu001419"
"0.00341206896551724","0","Otu000253"
"0.0034","0","Otu000334"
"0.00339025054466231","0","Otu001855"
"0.00336904761904762","0","Otu000678"
"0.00335714285714286","0","Otu000491"
"0.00331428571428571","0","Otu001509"
"0.00329785750507099","0","Otu002569"
"0.00329333333333333","0","Otu000251"
"0.00327023809523809","0","Otu000547"
"0.00326421404682274","0","Otu000501"
"0.00321666666666667","0","Otu001030"
"0.00317307692307692","0","Otu001268"
"0.00316677718832891","0","Otu000458"
"0.00316017316017316","0","Otu000374"
"0.00308391608391608","0","Otu001658"
"0.00306134259259259","0","Otu000770"
"0.00305555555555556","0","Otu000594"
"0.00301515151515151","0","Otu000710"
"0.00297137460040686","0","Otu000486"
"0.0029051724137931","0","Otu000872"
"0.00290314153439154","0","Otu000685"
"0.00289093034128097","0","Otu003160"
"0.00289001866588073","0","Otu000203"
"0.00284531590413943","0","Otu001807"
"0.00284348290598291","0","Otu000478"
"0.00283787878787879","0","Otu000424"
"0.00283700980392157","0","Otu000325"
"0.00283232323232323","0","Otu000975"
"0.00282503192848021","0","Otu001043"
"0.00282312091503268","0","Otu012835"
"0.00281959378733572","0","Otu000680"
"0.00281868131868132","0","Otu002194"
"0.00281736909323116","0","Otu001063"
"0.00280428571428571","0","Otu002261"
"0.00279578392621871","0","Otu001250"
"0.00279333333333333","0","Otu001357"
"0.00278369905956113","0","Otu000197"
"0.00278005865102639","0","Otu002098"
"0.0027632183908046","0","Otu000265"
"0.00275783475783476","0","Otu001478"
"0.00275396825396825","0","Otu000219"
"0.00275243664717349","0","Otu000964"
"0.00275","0","Otu001317"
"0.0027496138996139","0","Otu001088"
"0.00273429951690821","0","Otu000062"
"0.00270833333333333","0","Otu000032"
"0.00269444444444444","0","Otu002935"
"0.00268095238095238","0","Otu000546"
"0.00267857142857143","0","Otu000227"
"0.00267261904761905","0","Otu000541"
"0.00266666666666667","0","Otu005269"
"0.00264615384615385","0","Otu001177"
"0.00263492063492063","0","Otu000527"
"0.00262096774193548","0","Otu000317"
"0.00261","0","Otu000365"
"0.00257236842105263","0","Otu001491"
"0.00256818181818182","0","Otu000712"
"0.00253448275862069","0","Otu001291"
"0.0024867374005305","0","Otu000582"
"0.00246875","0","Otu002089"
"0.00243809523809524","0","Otu002003"
"0.0024","0","Otu001202"
"0.00231481481481481","0","Otu002644"
"0.00230769230769231","0","Otu000771"
"0.00230555555555556","0","Otu001471"
"0.00226666666666667","0","Otu004713"
"0.0022314990512334","0","Otu003573"
"0.0021","0","Otu000359"
"0.00193355119825708","0","Otu000849"
"0.00193028846153846","0","Otu001261"
"0.00192980295566502","0","Otu000619"
"0.00192705570291777","0","Otu000643"
"0.00192513368983957","0","Otu000641"
"0.00192261904761905","0","Otu000373"
"0.00191904761904762","0","Otu000981"
"0.00191534391534392","0","Otu000844"
"0.00190992647058824","0","Otu000169"
"0.00190890688259109","0","Otu000736"
"0.00190890688259109","0","Otu001730"
"0.0019041394335512","0","Otu001602"
"0.00190208333333333","0","Otu002309"
"0.0018975","0","Otu001014"
"0.0018962962962963","0","Otu001286"
"0.00188486842105263","0","Otu000442"
"0.00188235294117647","0","Otu001891"
"0.00188218390804598","0","Otu001402"
"0.00187878787878788","0","Otu000255"
"0.00187878787878788","0","Otu001382"
"0.00187867647058824","0","Otu000162"
"0.00187683284457478","0","Otu001194"
"0.00186666666666667","0","Otu001664"
"0.00185714285714286","0","Otu000220"
"0.00185714285714286","0","Otu000562"
"0.00185454545454546","0","Otu001135"
"0.0018531746031746","0","Otu001438"
"0.00185238095238095","0","Otu001140"
"0.00185166949632145","0","Otu002436"
"0.00185164835164835","0","Otu000294"
"0.00184615384615385","0","Otu000202"
"0.00184615384615385","0","Otu000787"
"0.00183796296296296","0","Otu000296"
"0.00183333333333333","0","Otu001803"
"0.00183152173913044","0","Otu000577"
"0.00182266009852217","0","Otu000336"
"0.00181944444444444","0","Otu002545"
"0.00181818181818182","0","Otu000282"
"0.00181746031746032","0","Otu001308"
"0.0018","0","Otu002077"
"0.00179885057471264","0","Otu001192"
"0.00179166666666667","0","Otu001415"
"0.00179047619047619","0","Otu000966"
"0.00178787878787879","0","Otu004369"
"0.00178409090909091","0","Otu000223"
"0.00176551724137931","0","Otu000654"
"0.00176470588235294","0","Otu000456"
"0.00175953079178886","0","Otu000991"
"0.00175454545454546","0","Otu000106"
"0.00174603174603175","0","Otu001142"
"0.00174444444444444","0","Otu000191"
"0.00173571428571429","0","Otu000258"
"0.00173333333333333","0","Otu000987"
"0.00172669220945083","0","Otu001441"
"0.00171551724137931","0","Otu000715"
"0.00170833333333333","0","Otu000605"
"0.00169551282051282","0","Otu000568"
"0.00169444444444444","0","Otu001641"
"0.0016875","0","Otu000522"
"0.00163218390804598","0","Otu000905"
"0.001625","0","Otu001047"
"0.001625","0","Otu001273"
"0.0016","0","Otu000385"
"0.00158333333333333","0","Otu000017"
"0.00155555555555556","0","Otu000434"
"0.0015","0","Otu001170"
"0.0015","0","Otu001340"
"0.0015","0","Otu001364"
"0.00120833333333333","0","Otu000804"
"0.00119047619047619","0","Otu000446"
"0.000972222222222221","0","Otu000550"
"0.000970588235294116","0","Otu000823"
"0.000969696969696969","0","Otu001348"
"0.000966666666666667","0","Otu000980"
"0.000966666666666667","0","Otu001429"
"0.00096551724137931","0","Otu000890"
"0.00096551724137931","0","Otu001946"
"0.000964285714285714","0","Otu000411"
"0.000964285714285714","0","Otu000970"
"0.000962962962962964","0","Otu000225"
"0.000962962962962964","0","Otu001375"
"0.000961538461538462","0","Otu000819"
"0.000961538461538462","0","Otu001110"
"0.000961538461538462","0","Otu001444"
"0.000961538461538462","0","Otu002303"
"0.000961538461538462","0","Otu002899"
"0.000960000000000001","0","Otu000571"
"0.000960000000000001","0","Otu001507"
"0.000960000000000001","0","Otu003298"
"0.000958333333333334","0","Otu003295"
"0.000956521739130435","0","Otu000352"
"0.000956521739130435","0","Otu000466"
"0.000956521739130435","0","Otu000811"
"0.000956521739130435","0","Otu001871"
"0.000956521739130435","0","Otu001877"
"0.000956521739130435","0","Otu002736"
"0.000956521739130435","0","Otu004184"
"0.000956521739130435","0","Otu004883"
"0.000954545454545455","0","Otu000892"
"0.000954545454545455","0","Otu001477"
"0.000954545454545455","0","Otu001618"
"0.000952380952380953","0","Otu000115"
"0.000952380952380953","0","Otu000802"
"0.000952380952380953","0","Otu001290"
"0.000952380952380953","0","Otu002402"
"0.000952380952380953","0","Otu002953"
"0.000949999999999999","0","Otu000140"
"0.000949999999999999","0","Otu000350"
"0.000949999999999999","0","Otu000497"
"0.000949999999999999","0","Otu002442"
"0.000947368421052632","0","Otu000281"
"0.000947368421052632","0","Otu001401"
"0.000947368421052632","0","Otu001423"
"0.000947368421052632","0","Otu002499"
"0.000944444444444445","0","Otu000198"
