"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.95,0.75,0.7,0.105409255338946,0.353553390593274,0.34960294939005,"run_1",10
0.9125,0.85,0.7,0.167186688731157,0.241522945769824,0.34960294939005,"run_2",6
0.8875,0.85,0.85,0.190485490844374,0.241522945769824,0.241522945769824,"run_3",10
0.975,0.9,0.7,0.0790569415042095,0.210818510677892,0.421637021355784,"run_4",10
0.9,0.85,0.75,0.174801474695025,0.241522945769824,0.353553390593274,"run_5",6
0.925,0.7,0.65,0.168737139427638,0.34960294939005,0.337474278855276,"run_6",6
1,0.8,0.65,0,0.258198889747161,0.411636301174282,"run_7",2
0.8125,0.75,0.6,0.339781383964585,0.424918292799399,0.394405318873308,"run_8",6
0.825,0.75,0.75,0.264837476367845,0.263523138347365,0.263523138347365,"run_9",2
0.95,0.75,0.7,0.105409255338946,0.353553390593274,0.34960294939005,"run_10",2
0.875,0.75,0.65,0.176776695296637,0.353553390593274,0.241522945769824,"run_11",2
0.8375,0.85,0.65,0.312083055184567,0.241522945769824,0.337474278855276,"run_12",2
0.95,0.8,0.75,0.105409255338946,0.258198889747161,0.353553390593274,"run_13",10
0.925,0.9,0.7,0.120761472884912,0.210818510677892,0.258198889747161,"run_14",2
0.8,0.8,0.65,0.368932393686311,0.258198889747161,0.411636301174282,"run_15",2
0.925,0.75,0.65,0.168737139427638,0.353553390593274,0.411636301174282,"run_16",10
0.9,0.75,0.7,0.210818510677892,0.424918292799399,0.34960294939005,"run_17",2
0.9125,0.75,0.65,0.167186688731157,0.353553390593274,0.337474278855276,"run_18",6
0.875,0.75,0.75,0.176776695296637,0.353553390593274,0.263523138347365,"run_19",10
0.95,0.85,0.75,0.105409255338946,0.241522945769824,0.353553390593274,"run_20",2
0.9375,0.7,0.65,0.10622957319985,0.34960294939005,0.411636301174282,"run_21",10
0.825,0.75,0.65,0.205818150587141,0.424918292799399,0.411636301174282,"run_22",2
0.9,0.8,0.6,0.174801474695025,0.258198889747161,0.316227766016838,"run_23",2
0.9,0.85,0.65,0.210818510677892,0.241522945769824,0.411636301174282,"run_24",6
0.95,0.8,0.65,0.105409255338946,0.258198889747161,0.411636301174282,"run_25",10
0.875,0.7,0.7,0.176776695296637,0.34960294939005,0.421637021355784,"run_26",2
0.85,0.85,0.7,0.337474278855276,0.337474278855276,0.34960294939005,"run_27",2
0.8625,0.8,0.7,0.190485490844374,0.258198889747161,0.258198889747161,"run_28",10
0.825,0.75,0.65,0.312916389258643,0.353553390593274,0.337474278855276,"run_29",2
0.8875,0.65,0.75,0.190485490844374,0.337474278855276,0.353553390593274,"run_30",2
0.9625,0.8,0.75,0.0843685697138191,0.34960294939005,0.353553390593274,"run_31",6
0.925,0.85,0.7,0.168737139427638,0.241522945769824,0.34960294939005,"run_32",6
0.9,0.85,0.7,0.174801474695025,0.337474278855276,0.34960294939005,"run_33",2
0.875,0.8,0.6,0.212459146399699,0.34960294939005,0.394405318873308,"run_34",2
0.825,0.75,0.6,0.312916389258643,0.353553390593274,0.394405318873308,"run_35",2
0.925,0.85,0.75,0.168737139427638,0.241522945769824,0.353553390593274,"run_36",6
0.85,0.75,0.65,0.210818510677892,0.424918292799399,0.337474278855276,"run_37",2
0.8,0.8,0.7,0.329140294302192,0.34960294939005,0.34960294939005,"run_38",2
0.9625,0.9,0.7,0.118585412256314,0.210818510677892,0.34960294939005,"run_39",2
0.975,0.85,0.65,0.0790569415042095,0.337474278855276,0.241522945769824,"run_40",10
0.925,0.85,0.85,0.168737139427638,0.241522945769824,0.241522945769824,"run_41",6
0.825,0.75,0.6,0.334373377462315,0.353553390593274,0.459468291736341,"run_42",2
0.9,0.7,0.6,0.174801474695025,0.421637021355784,0.394405318873308,"run_43",10
0.925,0.75,0.65,0.120761472884912,0.353553390593274,0.411636301174282,"run_44",2
0.925,0.8,0.7,0.168737139427638,0.34960294939005,0.34960294939005,"run_45",2
0.85,0.75,0.7,0.174801474695025,0.353553390593274,0.34960294939005,"run_46",2
0.875,0.85,0.6,0.212459146399699,0.241522945769824,0.394405318873308,"run_47",10
0.9,0.75,0.75,0.174801474695025,0.353553390593274,0.353553390593274,"run_48",10
0.9,0.8,0.7,0.241522945769824,0.258198889747161,0.34960294939005,"run_49",10
0.95,0.75,0.6,0.105409255338946,0.353553390593274,0.316227766016838,"run_50",10
0.875,0.8,0.7,0.176776695296637,0.258198889747161,0.34960294939005,"run_51",6
1,0.85,0.75,0,0.337474278855276,0.353553390593274,"run_52",6
0.95,0.85,0.65,0.105409255338946,0.241522945769824,0.411636301174282,"run_53",6
0.8875,0.8,0.75,0.190485490844374,0.34960294939005,0.263523138347365,"run_54",10
0.925,0.85,0.7,0.168737139427638,0.241522945769824,0.258198889747161,"run_55",2
0.9125,0.8,0.75,0.144937726091051,0.34960294939005,0.263523138347365,"run_56",6
