"Overall","Variable","run"
0.445373792591615,"Otu000001",1
1.06760470293526,"Otu000002",1
0.493244349833489,"Otu000003",1
0.98985615766302,"Otu000004",1
0.702190425799287,"Otu000005",1
1.53895915167605,"Otu000006",1
0.469554820580865,"Otu000007",1
0.350978851252535,"Otu000008",1
0.541168408086072,"Otu000009",1
0.524816736269902,"Otu000010",1
0.189682427079064,"Otu000011",1
1.63095818624542,"Otu000012",1
0.787692451309489,"Otu000013",1
1.00977302925845,"Otu000014",1
1.1567406733773,"Otu000015",1
0.368072158626892,"Otu000016",1
0.0581277077464459,"Otu000017",1
0.628231933595751,"Otu000018",1
0.243918335277575,"Otu000019",1
0.492037818785473,"Otu000020",1
0.348221700401119,"Otu000021",1
0.327477179865104,"Otu000023",1
0.654185324753937,"Otu000025",1
0.489081266695755,"Otu000026",1
0.427746712625697,"Otu000027",1
0.354868856528124,"Otu000028",1
0.21799761369413,"Otu000029",1
0.308195328138683,"Otu000030",1
0.279369827771844,"Otu000031",1
1.13114801174108,"Otu000032",1
0.3386502940843,"Otu000034",1
0.538382227181422,"Otu000036",1
0.639974648727397,"Otu000037",1
0.275829116818265,"Otu000038",1
0.265499913220029,"Otu000039",1
0.687309383437359,"Otu000040",1
0.371997163498738,"Otu000041",1
0.752836181868941,"Otu000042",1
0.455907924488987,"Otu000043",1
0.779022392861836,"Otu000044",1
0.214861047819112,"Otu000045",1
0.133447784859885,"Otu000046",1
0.390685381975864,"Otu000047",1
0.790915766013434,"Otu000048",1
0.193081574058654,"Otu000049",1
0.287917931743551,"Otu000050",1
0.182198957051962,"Otu000055",1
1.60154824970271,"Otu000058",1
0.458827250257398,"Otu000059",1
0.801597587930455,"Otu000061",1
0.0876650388671065,"Otu000062",1
0.27657082933269,"Otu000063",1
0.657689339987931,"Otu000064",1
0.307354109749899,"Otu000065",1
0.0894466843786316,"Otu000067",1
0.204021270942414,"Otu000068",1
0.0921838669771937,"Otu000069",1
0.199414513694018,"Otu000070",1
0.618179184401957,"Otu000072",1
0.230112678599983,"Otu000073",1
0.553796262535435,"Otu000074",1
0.444580777388187,"Otu000075",1
0.526445905432974,"Otu000076",1
0.0880108703886054,"Otu000077",1
0.0299176491357669,"Otu000078",1
0.124274896039647,"Otu000079",1
0.117939737893512,"Otu000081",1
0.12555526559271,"Otu000082",1
0.422278337355482,"Otu000083",1
0.542840896114786,"Otu000084",1
0.40932704448139,"Otu000085",1
0.0450630418967177,"Otu000086",1
0.376969409776755,"Otu000087",1
1.53122834183503,"Otu000088",1
0.101854602476948,"Otu000089",1
0.0636866194499067,"Otu000090",1
0.195497593842464,"Otu000091",1
0.231849276663642,"Otu000092",1
0.0659759179662168,"Otu000093",1
0.0337084108038531,"Otu000095",1
0.34377998892881,"Otu000096",1
0.15616853165086,"Otu000097",1
0.425412409575025,"Otu000098",1
0.194618452098899,"Otu000099",1
0.242396130911117,"Otu000101",1
0.19474957016998,"Otu000102",1
0.142319485262319,"Otu000105",1
0.0394830616039921,"Otu000106",1
0.0388643278579865,"Otu000107",1
0.385120583099694,"Otu000108",1
0.48932915853866,"Otu000109",1
0.0765288247423142,"Otu000110",1
0.04874695628234,"Otu000111",1
0.0623113579851115,"Otu000112",1
0.655344195162523,"Otu000113",1
0.144170276696569,"Otu000114",1
0.0702703257280983,"Otu000115",1
0.174012591026147,"Otu000116",1
0.361203455773556,"Otu000117",1
0.130875493681246,"Otu000118",1
0.210312491581817,"Otu000119",1
0.200717580428573,"Otu000120",1
0.165751141881378,"Otu000121",1
0.26982617899359,"Otu000122",1
0.0261711344346184,"Otu000123",1
0.109102724782541,"Otu000124",1
0.148491351452852,"Otu000125",1
0.201155296717673,"Otu000127",1
0.401949796350052,"Otu000128",1
0.262149336650386,"Otu000130",1
0.0759767920012867,"Otu000132",1
0.192706811481846,"Otu000133",1
0.297990936229974,"Otu000134",1
0.129364422325802,"Otu000135",1
0.0740183328780382,"Otu000136",1
0.0356231161685159,"Otu000137",1
0.231640541650695,"Otu000138",1
0.279119428781568,"Otu000139",1
0.308347775579561,"Otu000140",1
0.0424662440851269,"Otu000141",1
0.0314759842124728,"Otu000142",1
0.0484802733453614,"Otu000143",1
0.360451080754334,"Otu000144",1
0.0894256663312663,"Otu000145",1
0.467252709653669,"Otu000146",1
0.27165372175065,"Otu000147",1
1.34429607415021,"Otu000148",1
0.22488951539326,"Otu000149",1
0.224825292211302,"Otu000150",1
0.217625657072607,"Otu000151",1
0.0429889727638481,"Otu000152",1
0.589023750806965,"Otu000153",1
0.341438587356916,"Otu000154",1
0.90195063638521,"Otu000155",1
0.284787556251093,"Otu000156",1
0.0565624535093074,"Otu000157",1
0.216239667054999,"Otu000158",1
0.0562285821195025,"Otu000159",1
0.250604218021113,"Otu000161",1
0.0416537564503891,"Otu000162",1
0.122585237222648,"Otu000163",1
0.033201382451429,"Otu000164",1
0.316430464121808,"Otu000165",1
0.310394343789181,"Otu000166",1
0.421586830951323,"Otu000167",1
0.100748873316078,"Otu000168",1
0.156910580924468,"Otu000169",1
0.198757485002289,"Otu000170",1
0.168077871411089,"Otu000171",1
