"mean_MDA","sd_MDA","variable"
"1.61971374293421","1.10358334438203","Otu000015"
"1.20012196995968","0.57233379923846","Otu000012"
"1.06227854323836","0.812726456967026","Otu000229"
"0.97294509096646","0.612741541109586","Otu000605"
"0.885906949015959","0.764955618469087","Otu000251"
"0.878230575503296","0.430671729465645","Otu000006"
"0.878123835067646","0.658738279497426","Otu000393"
"0.821484570935259","0.381070870738803","Otu000061"
"0.794813040375249","0.394937814466062","Otu000146"
"0.77623062936637","0.290860964808895","Otu000005"
"0.74948503985626","0.394273781802836","Otu000044"
"0.725161890870604","0.279198440250769","Otu000018"
"0.72167707305253","0.390354966078701","Otu000058"
"0.694201463469551","0.322976341367728","Otu000155"
"0.676510294119989","0.22280018643654","Otu000004"
"0.659490996918062","0.376124908550857","Otu000002"
"0.657639482408922","0.209996807125289","Otu000013"
"0.655292639185891","0.323272174744557","Otu000025"
"0.632573976607511","0.238406561801058","Otu000040"
"0.632169206050581","0.185031297105586","Otu000009"
"0.62925887124033","0.350923156643383","Otu000088"
"0.628188488100015","0.199558869210188","Otu000014"
"0.61931315363157","0.420149204347556","Otu001606"
"0.606005258033517","0.16423715520208","Otu000037"
"0.591397981587561","0.263413025701194","Otu000148"
"0.572706569056479","0.258646443183395","Otu000290"
"0.568547775687446","0.437413753583925","Otu000634"
"0.568228063653026","0.288456362163196","Otu000028"
"0.555948245116411","0.324487901928204","Otu000087"
"0.53769064179592","0.143504005204156","Otu000180"
"0.528780869783245","0.41204993754801","Otu000660"
"0.515660250589097","0.360323599740791","Otu000404"
"0.513154267281364","0.255366068091639","Otu000345"
"0.512364858182999","0.305390571154536","Otu001307"
"0.510517856383627","0.103058720338755","Otu000010"
"0.506402280470618","0.290692567510615","Otu000911"
"0.503070017294626","0.154495116900282","Otu000008"
"0.490122977987452","0.303990494300798","Otu000130"
"0.489207291299746","0.247506623192667","Otu000042"
"0.485724525714999","0.239305454771119","Otu000315"
"0.484469277633721","0.113091134329672","Otu000007"
"0.484178888893284","0.119513478244667","Otu000043"
"0.47087740309637","0.075575711871032","Otu000001"
"0.470576061858461","0.206326391091832","Otu000530"
"0.468871191978198","0.105201801749985","Otu000020"
"0.467247863814369","0.0816324705919097","Otu000041"
"0.463725099563863","0.109228087119078","Otu000109"
"0.456830019141445","0.10021615099633","Otu000084"
"0.45356493097642","0.0939987673489212","Otu000059"
"0.451717077406158","0.098573599076825","Otu000016"
"0.449615432155964","0.0848519983550264","Otu000003"
"0.447480601857919","0.125200373810979","Otu000048"
"0.437528176489182","0.132489046624542","Otu000083"
"0.434829157711933","0.117664799170247","Otu000173"
"0.432562748488897","0.0887068107851313","Otu000108"
"0.426362658234753","0.181186060462984","Otu000144"
"0.421220957879379","0.167168098987556","Otu000027"
"0.40885100054583","0.102459015621007","Otu000085"
"0.402577224895406","0.107465871827187","Otu000030"
"0.399360439493501","0.0947676375767422","Otu000047"
"0.398998136266598","0.0797061260278377","Otu000036"
"0.388681297806389","0.0895422705900223","Otu000026"
