"mean_MDA","sd_MDA","variable"
"1.29098481483956","0.966131292956156","Otu000640"
"0.717320876094881","0.520519155881902","Otu000180"
"0.424904400845665","0.331818088425199","Otu000088"
"0.347228681972706","0.287549529051148","Otu000108"
"0.257698398369407","0.2108113703452","Otu000206"
"0.253781039213115","0.204460853631901","Otu000167"
"0.201439702857586","0.149323424536006","Otu000001"
"0.18880430686024","0.161288421203758","Otu000368"
"0.179828940338707","0.160717122870675","Otu000006"
"0.16109229366883","0.139451006388582","Otu000021"
"0.149301708852787","0.124131817329803","Otu000010"
"0.147612019874445","0.121822253234827","Otu000009"
"0.139826319109316","0.133328434320215","Otu001606"
"0.137849783904833","0.113930726101429","Otu000049"
"0.130268396339306","0.112231804187032","Otu000177"
"0.126527695857351","0.119612703075213","Otu000063"
"0.12524739181283","0.100849415412091","Otu000732"
"0.123552497266717","0.125280283850686","Otu000302"
"0.121305598846665","0.111737149668563","Otu000264"
"0.1190863001387","0.106119051164382","Otu000169"
"0.115711869931533","0.0962956737796795","Otu000015"
"0.111516287743994","0.0950434698913245","Otu000110"
"0.0994264642079772","0.090654061130905","Otu000385"
"0.0903015939836017","0.111170241107951","Otu000155"
"0.0833995375041948","0.0902654602136464","Otu000117"
"0.0823213734541946","0.0833198405253607","Otu000702"
"0.0796264028485858","0.0804740642441536","Otu000450"
"0.0779999425137683","0.0765886055330455","Otu000002"
"0.0776233583054817","0.0812324678860747","Otu000073"
"0.0767215377857562","0.0772608802871942","Otu000431"
"0.0761145790567827","0.0812108697479651","Otu000017"
"0.0754966898616997","0.0732541233762711","Otu000143"
"0.0733874993783513","0.0790355727014226","Otu000040"
"0.0730517437481698","0.0656372676507235","Otu000835"
"0.0727297915877273","0.0676336160595631","Otu000278"
"0.0707774095572061","0.0718219391227149","Otu000137"
"0.068032977758337","0.0693007639387807","Otu000109"
"0.0675654494697213","0.0647666231680281","Otu000050"
"0.0671651710045567","0.0745321339449639","Otu000096"
"0.0663138210198223","0.0556047646799364","Otu000043"
"0.0651395103484489","0.0633351140545228","Otu001317"
"0.0633877792441973","0.0613079797892047","Otu000005"
"0.0617955941789678","0.0738898096919486","Otu000483"
"0.0613334050823796","0.0695126587335709","Otu000170"
"0.061182451936654","0.0704459074460687","Otu000573"
