"Variable","median_mda","iqr25","iqr75"
"Otu000088",0.0187867647058824,0,0.0459325469422219
"Otu000873",0.0186666666666667,0,0.0341082251082251
"Otu001087",0.0186507936507937,0,0.0374227034978751
"Otu000333",0.0186425339366516,0,0.0479492506557853
"Otu001757",0.0185909090909091,0,0.0376132756132756
"Otu000064",0.018578431372549,0,0.0548742784992785
"Otu000264",0.0184404761904762,0,0.0616880183645551
"Otu000746",0.0183333333333333,0,0.0390785464535464
"Otu000427",0.0181665393430099,0,0.0394641812865497
"Otu000573",0.0180555555555556,0,0.0444869297369297
"Otu001253",0.0180357142857143,0,0.044843156764172
"Otu000615",0.017979797979798,0,0.0396134158239421
"Otu000098",0.0179778325123153,0,0.0406737967914439
"Otu000075",0.0179031339031339,0,0.0419821012321012
"Otu001606",0.017774064171123,0,0.0412160145888594
"Otu000271",0.0177504273504273,0,0.0369257096618552
"Otu000081",0.017732011885902,0,0.0380206992706993
"Otu000130",0.0176666666666667,0,0.0441268267802977
"Otu000155",0.0175714285714286,0,0.0436731409322943
"Otu000547",0.0174119047619048,0,0.0421710526315789
"Otu000298",0.0174080086580087,0,0.0462583333333333
"Otu001476",0.0173229437229437,0,0.0364484432234432
"Otu000668",0.0172855248200076,0,0.0367496954265247
"Otu000076",0.0171428571428571,0,0.0438726499153524
"Otu000062",0.0169927023440955,0,0.0467175324675324
"Otu000672",0.0169744386048734,0,0.0334854214413038
"Otu000537",0.0168668831168831,0,0.0346448275862069
"Otu000476",0.0168150183150183,0,0.0322547021943574
"Otu000153",0.0165378787878788,0,0.0306467110125647
"Otu000419",0.0165,0,0.0386891660970608
"Otu001402",0.0163725490196078,0,0.038262987012987
"Otu000196",0.0163333333333333,0,0.044830832211267
"Otu001431",0.0163103563103563,0,0.0409523558522414
"Otu000188",0.0162671957671958,0,0.0390307088744589
"Otu000504",0.016259151193634,0,0.0523053266178266
"Otu000275",0.0162333333333333,0,0.0317655677655678
"Otu000217",0.0160232762406675,0,0.0420992158426369
"Otu000241",0.016,0,0.0418333333333333
"Otu001820",0.0159454545454545,0,0.0370688478188478
"Otu000768",0.0159120879120879,0,0.0545748034218429
"Otu000692",0.015858204597335,0,0.0326547619047619
"Otu002230",0.0156826018808777,0,0.0376705767350929
"Otu000214",0.0156651600033953,0,0.0388149350649351
"Otu000079",0.0156190476190476,0,0.0380677797434763
"Otu000765",0.0155506215005685,0,0.0473630387603401
"Otu000114",0.0155,0,0.0472062115516063
"Otu000159",0.0155,0,0.0324443889443889
"Otu000358",0.0155,0,0.0513391168697889
"Otu000570",0.0155,0,0.0287374686716792
"Otu000158",0.0154505173189384,0,0.0279635156295373
"Otu000478",0.0152777777777778,0,0.0381352405764171
"Otu000586",0.0150884324009324,0,0.0343154761904762
"Otu000203",0.0150757575757576,0,0.0356318982552535
"Otu000149",0.015,0,0.0311111111111111
"Otu000301",0.0149833702882484,0,0.0347563702900515
"Otu000072",0.0149571486186731,0,0.0464648997614161
"Otu000083",0.0147619047619048,0,0.0386369047619048
"Otu000017",0.014536610343062,0,0.0424542279377806
"Otu000216",0.014512987012987,0,0.0332248917748918
"Otu000236",0.0144747474747475,0,0.0356666666666667
"Otu000307",0.01406045006045,0,0.0383333333333333
"Otu000369",0.0138755727703096,0,0.0311758241758242
"Otu000219",0.013690487359218,0,0.0470788261692679
"Otu000589",0.0136640211640212,0,0.0358575994064859
"Otu000032",0.0134523809523809,0,0.0382149517149517
"Otu000645",0.013448717948718,0,0.029969806763285
"Otu000125",0.0134393939393939,0,0.0349535256410256
"Otu000312",0.0133888888888889,0,0.0347358350586611
"Otu000361",0.0133333333333333,0,0.0366220735785953
"Otu001478",0.0133333333333333,0,0.0317292788512301
"Otu001016",0.0133026960784314,0,0.0427272727272727
"Otu000113",0.0130075187969925,0,0.03540625
"Otu000660",0.0128896103896104,0,0.0374357707509881
"Otu000634",0.012843137254902,0,0.0325753968253968
"Otu000436",0.0124087024087024,0,0.05916696296535
"Otu000169",0.0122079667644184,0,0.0304037074037074
"Otu000528",0.0121525533290239,0,0.0293387621580346
"Otu000115",0.0119557068947313,0,0.0315318181818182
"Otu000325",0.0119452347083926,0,0.028788634611003
"Otu000835",0.0119047619047619,0,0.0331300631629579
"Otu000189",0.0118181818181818,0,0.0312422969187675
"Otu000311",0.0117705627705628,0,0.0319997896368864
"Otu000450",0.0115964290081937,0,0.0308608465608465
"Otu000447",0.0113721180780004,0,0.0301948529411765
"Otu000274",0.011360119047619,0,0.0364353448275862
"Otu000133",0.0113125996810207,0,0.0286326173826174
"Otu000308",0.0112114624505929,0,0.034178845451224
"Otu000710",0.0109393939393939,0,0.0376160322165757
"Otu000401",0.0109389499389499,0,0.0229206349206349
"Otu000270",0.0107619047619047,0,0.0321360294117647
"Otu000901",0.0104700854700855,0,0.0304418269230769
"Otu000880",0.0103333333333333,0,0.0315963924963925
"Otu000390",0.0103129117259552,0,0.0318119868084534
"Otu000234",0.0100592885375494,0,0.0488568963301268
"Otu001430",0.0100592885375494,0,0.0229615384615385
"Otu000210",0.0100125313283208,0,0.0362732919254658
"Otu000077",0.01,0,0.028282967032967
"Otu002016",0.00980842892045219,0,0.0347619047619048
"Otu000166",0.00976190476190476,0,0.0309356725146199
"Otu000514",0.0094047619047619,0,0.0219608516483516
"Otu000982",0.00917214158390628,0,0.0265009854644001
"Otu000204",0.00916410256410257,0,0.0301190476190476
"Otu000415",0.00908333333333333,0,0.0256244095878821
"Otu000221",0.00901024910377792,0,0.0281879973474801
"Otu000209",0.00888663967611334,0,0.0303540331408796
"Otu000702",0.00887871387871388,0,0.0260392836064192
"Otu000302",0.0088235294117647,0,0.0296809372797745
"Otu000176",0.00879465329991645,0,0.0348277383315747
"Otu000374",0.00876923076923077,0,0.0240350877192982
"Otu000375",0.00860975969335104,0,0.0300766384778013
"Otu000383",0.00854891304347826,0,0.0258585858585858
"Otu000786",0.00845421245421245,0,0.0301034798534799
"Otu000259",0.00844230769230769,0,0.0283978328173375
"Otu000268",0.0083968253968254,0,0.022779304029304
"Otu000565",0.00826082251082251,0,0.0238597702041219
"Otu000781",0.00816666666666666,0,0.0273482142857143
"Otu000110",0.00799426295065828,0,0.0243621351766513
"Otu000529",0.00798941798941797,0,0.0346772486772487
"Otu000167",0.00792063492063493,0,0.036
"Otu000545",0.00788161981039554,0,0.0384034518113465
"Otu000546",0.00786540111540111,0,0.0202056277056277
"Otu000635",0.00786231884057971,0,0.0354807692307692
"Otu000183",0.00776623376623377,0,0.0288131868131868
"Otu000505",0.00775,0,0.0243572967149888
"Otu000695",0.00754467754467754,0,0.0297741147741148
"Otu001678",0.00743787878787879,0,0.0249545454545455
"Otu000288",0.00690476190476191,0,0.024218253968254
"Otu000893",0.00685265700483092,0,0.0250584578275755
"Otu001036",0.00674307862679956,0,0.0208236832611833
"Otu000867",0.00666666666666667,0,0.0258999615975423
"Otu001348",0.00639264158614005,0,0.0201600795038295
"Otu001422",0.00633333333333333,0,0.0334779035619553
"Otu000293",0.00628571428571429,0,0.0267339876307268
"Otu000561",0.00620655270655273,0,0.0191826923076923
"Otu000831",0.00616666666666668,0,0.0268649642411252
"Otu002644",0.006,0,0.0323307544096615
"Otu000897",0.00592640692640692,0,0.0227537878787879
"Otu000231",0.00592567567567569,0,0.0199631333578702
"Otu000579",0.00588411763552016,0,0.0360096153846154
"Otu000127",0.00577272727272727,0,0.027032279314888
"Otu000516",0.00575757575757576,0,0.0295462495613705
"Otu000491",0.00557142857142857,0,0.0248362637362638
"Otu003494",0.00526915113871635,0,0.0308622685185185
"Otu000045",0.00503787878787879,0,0.027829483016983
"Otu001642",0.00503517316017316,0,0.0274166666666667
"Otu000590",0.0049870337995338,0,0.0245715201465201
"Otu000182",0.00498538011695906,0,0.0236855292792793
"Otu000283",0.00479137529137529,0,0.0366608391608392
"Otu000082",0.00478077478077479,0,0.0203137254901961
"Otu000650",0.00477081741787624,0,0.0232111111111111
"Otu001864",0.00476107226107227,0,0.0271736111111111
"Otu000750",0.00449188104360518,0,0.0187284663865546
"Otu000917",0.00439080459770115,0,0.0190683229813665
"Otu000253",0.00432432432432432,0,0.0267423826173826
"Otu000456",0.00425641025641026,0,0.0254513457556936
"Otu000934",0.00422910216718266,0,0.0256379322431954
"Otu001540",0.00411183261183262,0,0.0252639411027569
"Otu000739",0.00397694870488989,0,0.033028743315508
"Otu000260",0.00378151260504201,0,0.0253296778318581
"Otu000523",0.00357142857142858,0,0.0199883658008658
"Otu000160",0.00349285714285712,0,0.01909375
"Otu000322",0.00346617405582922,0,0.0196856532356532
"Otu000314",0.00316350316350317,0,0.0191479683344672
"Otu000276",0.00313170887083931,0,0.0183333333333333
"Otu001134",0.00311111111111111,0,0.0414101900944006
"Otu000111",0.00286633249791145,0,0.019
"Otu000251",0.00280219780219781,0,0.0283956876456876
"Otu000272",0.0025959595959596,0,0.031733918128655
"Otu000317",0.00258751393534003,0,0.0271812779749961
"Otu000866",0.00244306418219462,0,0.0188795518207283
"Otu000517",0.00219642857142857,0,0.0322720588235294
"Otu000273",0.00218045112781956,0,0.0273687438292701
"Otu001162",0.00212055591467357,0,0.0215223755411255
"Otu002917",0.00206349206349207,0,0.0326935576283299
"Otu000554",0.002,0,0.019487012987013
"Otu002070",0.002,0,0.0257903126285479
"Otu002212",0.0019758064516129,0,0.0202637492081089
"Otu000903",0.00194877344877345,0,0.0190119047619048
"Otu000601",0.00177777777777778,0,0.0194903726708075
"Otu000844",0.00162698412698413,0,0.0189166666666667
"Otu001607",0.00160714285714286,0,0.027301282051282
"Otu000359",0.0015,0,0.0380817384370016
"Otu000157",0.00149999999999999,0,0.0289487983281087
"Otu000914",0.00138888888888889,0,0.0210700145265363
"Otu001796",0.00125324675324676,0,0.0194827586206896
"Otu000207",0.00123015873015873,0,0.0292157209576564
"Otu000057",0.00121031746031746,0,0.0280909947025379
"Otu000242",0.000919191919191915,0,0.0219535024154589
"Otu000631",0.000852813852813852,0,0.0195070319794585
"Otu000437",0.000788177339901477,0,0.0193180633729414
"Otu000385",0.000714285714285716,0,0.0193113553113553
"Otu000330",0.000576923076923075,0,0.0182672811059908
"Otu001340",0.000503496503496503,0,0.0233211239979533
"Otu001740",5e-04,0,0.0235064935064935
"Otu001173",0.000416666666666665,0,0.0178333333333333
"Otu000348",0.000256410256410255,0,0.021088795112933
"Otu000347",0.000238095238095237,0,0.0219693822072781
"Otu000225",0.000180995475113122,0,0.0253870296370296
"Otu000832",0.000166666666666666,0,0.0190125
"Otu000095",0.000111111111111111,0,0.0197905525846702
"Otu000829",9.09090909090882e-05,0,0.0166666666666667
"Otu000022",0,0,0.0135555555555556
"Otu000067",0,0,0.0191394927536232
"Otu000069",0,0,0.0192076923076923
"Otu000078",0,0,0.0190021929824561
"Otu000086",0,0,0.0156666666666667
"Otu000089",0,0,0.0151666666666667
"Otu000090",0,0,0.0180644210861602
"Otu000093",0,0,0.0171666666666667
"Otu000097",0,0,0.0166964171873008
"Otu000106",0,0,0.0266251155358415
"Otu000107",0,0,0.0176704545454545
"Otu000112",0,0,0.0170628628232834
"Otu000123",0,0,0.0173406862745098
"Otu000124",0,0,0.0186294037940379
"Otu000132",0,0,0.0191692546583851
"Otu000136",0,0,0.017797619047619
"Otu000137",0,0,0.00880243221690591
"Otu000140",0,0,0.0196826298701299
"Otu000141",0,0,0
"Otu000143",0,0,0.0158268506678034
"Otu000152",0,0,0.00274404761904763
"Otu000163",0,0,0.0189166666666667
"Otu000164",0,0,0.0143246753246753
"Otu000179",0,0,0.0143505709266579
"Otu000181",0,0,0.00833806818181819
"Otu000190",0,0,0.0100203488372093
"Otu000192",0,0,0.0137391774891775
"Otu000195",0,0,0.0188544891640867
"Otu000198",0,0,0.0157203177257525
"Otu000200",0,0,0.0133333333333333
"Otu000201",0,0,0.0207752657970049
"Otu000211",0,0,0.016
"Otu000212",0,0,0.0162380952380953
"Otu000213",0,0,0.0117424242424242
"Otu000215",0,0,0.0175175669740887
"Otu000218",0,0,0.0184176249447147
"Otu000220",0,0,0.00748375888817065
"Otu000223",0,0,0.0163760683760684
"Otu000226",0,0,0.0169385964912281
"Otu000227",0,0,0.018375362425672
"Otu000230",0,0,0.0183030303030303
"Otu000233",0,0,0.0165073815073815
"Otu000235",0,0,0.0257153766769866
"Otu000239",0,0,0.000970588235294115
"Otu000247",0,0,0.00926785714285714
"Otu000248",0,0,0.0133333333333333
"Otu000249",0,0,0.000138888888888888
"Otu000250",0,0,0.0100961538461538
"Otu000254",0,0,0.0192105263157895
"Otu000255",0,0,0.0108288770053476
"Otu000257",0,0,0.018297619047619
"Otu000261",0,0,0.0248968881360186
"Otu000265",0,0,0.0185952380952381
"Otu000267",0,0,0.0188
"Otu000281",0,0,0.0181666666666667
"Otu000282",0,0,0.0189081996434938
"Otu000284",0,0,0.0146318426197458
"Otu000285",0,0,0.0188691950464396
"Otu000291",0,0,0.0152836134453781
"Otu000294",0,0,0.01875
"Otu000296",0,0,0.0146681759101114
"Otu000297",0,0,0.014
"Otu000299",0,0,0.00993225806451611
"Otu000303",0,0,0.0148142857142857
"Otu000305",0,0,0.0189166666666667
"Otu000309",0,0,0.0218825154730327
"Otu000313",0,0,0.000649038461538463
"Otu000318",0,0,0.0174276775855723
"Otu000320",0,0,0.018219696969697
"Otu000324",0,0,0.0189724310776942
"Otu000326",0,0,0.0169107142857143
"Otu000327",0,0,0.0178786946627504
"Otu000329",0,0,0.02328125
"Otu000332",0,0,0.00668566289299597
"Otu000334",0,0,0.0174019151138716
"Otu000342",0,0,0.0338635111552267
"Otu000343",0,0,0
"Otu000345",0,0,0.0245660173160173
"Otu000350",0,0,1.19047619047619e-05
"Otu000353",0,0,0.0288314757788442
"Otu000360",0,0,0.0167857142857143
"Otu000362",0,0,0.0060235228810325
"Otu000364",0,0,0.0170552486728957
"Otu000365",0,0,0.0128679653679653
"Otu000366",0,0,0.0201919191919192
"Otu000367",0,0,0.01
"Otu000372",0,0,0.0163926962676963
"Otu000373",0,0,0.0158218390804598
"Otu000376",0,0,0.0185952380952381
"Otu000377",0,0,0.0205409152251258
"Otu000379",0,0,0
"Otu000380",0,0,0.0124386845039019
"Otu000381",0,0,0.0132468615922453
"Otu000384",0,0,0.0167697352777998
"Otu000386",0,0,0.0207289348171701
"Otu000388",0,0,0.0159280303030303
"Otu000389",0,0,0.0228071256038647
"Otu000391",0,0,0.0177403846153846
"Otu000394",0,0,0.0189605263157895
"Otu000398",0,0,0.0134027777777778
"Otu000399",0,0,0.0218761238761239
"Otu000400",0,0,0.0293289473684211
"Otu000403",0,0,0.0105888238916256
"Otu000406",0,0,0.0221305361305361
"Otu000407",0,0,0.0183698523698524
"Otu000408",0,0,0.000238095238095237
"Otu000413",0,0,0.00839285714285715
"Otu000417",0,0,0.0154166666666667
"Otu000420",0,0,0.015
"Otu000423",0,0,0.0273525798525799
"Otu000424",0,0,0.0142401960784314
"Otu000425",0,0,0.0131764485514485
"Otu000428",0,0,0.0158577075098814
"Otu000434",0,0,0.0203513702778409
"Otu000439",0,0,0.0188323300399136
"Otu000440",0,0,0.0206775210084034
"Otu000443",0,0,0
"Otu000445",0,0,0.000592948717948716
"Otu000446",0,0,0.00876623376623376
"Otu000452",0,0,0.00385076164145931
"Otu000453",0,0,0.0126268115942029
"Otu000460",0,0,0.0100252525252525
"Otu000461",0,0,0.0174048582995951
"Otu000471",0,0,0.0110301526430559
"Otu000473",0,0,0.0161666666666667
"Otu000483",0,0,0.0132922824302135
"Otu000485",0,0,0.0202860024912008
"Otu000487",0,0,0.0143246753246753
"Otu000489",0,0,0.00651743526743527
"Otu000494",0,0,0
"Otu000497",0,0,0.00364102564102565
"Otu000498",0,0,0
"Otu000510",0,0,0.0172078157588026
"Otu000512",0,0,0.0123653013653014
"Otu000513",0,0,0.0189166666666667
"Otu000522",0,0,0.0122106227106227
"Otu000524",0,0,0.0184863523573201
"Otu000525",0,0,0.0077934149184149
"Otu000526",0,0,0.0204890367085489
"Otu000527",0,0,0.0104924242424242
"Otu000532",0,0,0.0185952380952381
"Otu000536",0,0,0.015
"Otu000538",0,0,0.0147506117071334
"Otu000543",0,0,0.018
"Otu000548",0,0,0.0163965201465201
"Otu000550",0,0,0.0259523809523809
"Otu000552",0,0,0.0275970263176145
"Otu000555",0,0,0.0208021164021164
"Otu000557",0,0,0.00133333333333333
"Otu000563",0,0,0.0109413269657172
"Otu000568",0,0,0.00746003016591252
"Otu000569",0,0,0.0172261904761905
"Otu000571",0,0,0.0211880173919647
"Otu000577",0,0,0.0185775864983182
"Otu000593",0,0,0.0103212496315945
"Otu000595",0,0,0.0146639194139194
"Otu000598",0,0,0.0103181510848854
"Otu000606",0,0,0.0125876623376623
"Otu000610",0,0,0.0210476190476191
"Otu000613",0,0,0.011069316351925
"Otu000614",0,0,0.0158627450980392
