"Variable","median_mda","iqr25","iqr75","tax_ID"
"Otu000087",0.472384263777274,0.30152622241513,0.696492349432213,"Enterococcus"
"Otu000001",0.471528512751943,0.406447166244224,0.523717014799408,"Bacteroides"
"Otu000041",0.464006477688747,0.408821041226504,0.508882459889167,"Clostridium XI"
"Otu000345",0.463418870973565,0.316783927382692,0.623578523332462,"Coriobacteriaceae"
"Otu000020",0.462663930040142,0.388931477553416,0.541935006337645,"Faecalibacterium"
"Otu000003",0.460391252709393,0.374049682487713,0.517581144559299,"Blautia"
"Otu001307",0.45665020245867,0.311896325642972,0.658890529152059,"Coprobacillus"
"Otu000084",0.456008845179249,0.389132603074586,0.51254961296009,"Bacteroides"
"Otu000660",0.45552590249075,0.266529589648789,0.654535241018981,"Actinomyces"
"Otu000043",0.451312417078309,0.393797565246794,0.54499676616391,"Ruminococcaceae"
"Otu000059",0.446028833803127,0.379029441177069,0.510556532082953,"Bacteroides"
"Otu000109",0.445492176457296,0.391097462210971,0.514137396255228,"Roseburia"
"Otu000911",0.441132165214094,0.292729896783757,0.644139076392352,"Lachnospiraceae"
"Otu000530",0.438353521511898,0.308218431698278,0.564118758577534,"Alistipes"
"Otu000016",0.437982784660504,0.379398570665687,0.51569958662686,"Dorea"
"Otu000315",0.434083244605305,0.305201540535023,0.597695939693316,"Clostridium XlVb"
"Otu000042",0.430454349978814,0.316615882963538,0.556435124434256,"Anaerostipes"
"Otu000634",0.429437018088754,0.28935592536471,0.623765845432351,"Lactococcus"
"Otu000108",0.428221090871843,0.364011516764485,0.493585188144945,"Roseburia"
"Otu000048",0.423488132977677,0.358351306137428,0.496115003296444,"Parabacteroides"
"Otu000173",0.418749242391478,0.345650801398287,0.506603660946952,"Coprococcus"
"Otu000083",0.407059701197695,0.34888813893923,0.494038828652845,"Clostridium XI"
"Otu000085",0.406864565122972,0.339839982784415,0.459201488692803,"Dorea"
"Otu000027",0.406633143255371,0.346163280375919,0.448904051539562,"Akkermansia"
"Otu000032",0.405622259449373,0.298374975735297,0.540015974717159,"Faecalibacterium"
"Otu000404",0.402965955339198,0.298053073564694,0.560121994809141,"Ruminococcaceae"
"Otu000808",0.397460745766494,0.230376469313454,0.640858119993185,"Bacteroides"
"Otu000036",0.390340120287544,0.338387062405701,0.449100612370831,"Lachnospiraceae"
"Otu000026",0.388176272785611,0.32711176623803,0.433542263523383,"Collinsella"
"Otu000030",0.385428946502574,0.333498065273866,0.445212473184172,"Phascolarctobacterium"
"Otu000047",0.382872431728443,0.331499441859891,0.454206792011935,"Clostridium XVIII"
"Otu000144",0.379788976345302,0.321292101125747,0.476712472451663,"Blautia"
"Otu000011",0.378885360316027,0.310609841431004,0.458522515973334,"Bacteroides"
"Otu000476",0.373426620775695,0.276991832606209,0.478625597838987,"Lachnospiraceae"
"Otu000021",0.372706837021628,0.347377253130305,0.425093426547884,"Parabacteroides"
"Otu000546",0.370280428054515,0.238377551355599,0.52281791674212,"Ruminococcaceae"
"Otu000800",0.368912390952011,0.243510036057767,0.566838248747639,"Ruminococcaceae"
"Otu000130",0.367868097107211,0.308828019148489,0.596662546719994,"Barnesiella"
"Otu000463",0.367531171275214,0.310844143107913,0.421646733034799,"Clostridiales"
"Otu000346",0.362615751651064,0.29728815175465,0.476326613124259,"Eggerthella"
"Otu000031",0.362453032547521,0.320683804074568,0.40495419860057,"Ruminococcus"
"Otu000640",0.36193309922408,0.321979882245364,0.418021989033939,"Lachnospiraceae"
"Otu000831",0.358962445069335,0.287633240034219,0.469145665343395,"Firmicutes"
"Otu000153",0.356292121386965,0.266797588756845,0.506021350105153,"Clostridiales"
"Otu000092",0.355876436459703,0.314331826972369,0.386483620323764,"Bacteroides"
"Otu000065",0.354043864154193,0.316374616883121,0.399414494968349,"Coprococcus"
"Otu000122",0.352058365031338,0.29686632789944,0.405868807715121,"Lachnospiraceae"
"Otu000034",0.351439419612396,0.311679820339434,0.394879242159194,"Ruminococcaceae"
"Otu000348",0.349693431125301,0.251876191699484,0.453407252109486,"Lachnospiraceae"
"Otu000206",0.343938346712658,0.284729274849687,0.401826287116849,"Lachnospiraceae"
"Otu000023",0.343749315103538,0.30039529831076,0.393117889050509,"Ruminococcus"
"Otu000140",0.343743190638759,0.258790368661217,0.521855526869656,"Lachnospiraceae"
"Otu000438",0.343061078289197,0.299723500075871,0.393633830436746,"Pseudomonas"
"Otu000074",0.343054703681085,0.29414780147198,0.387601736067677,"Blautia"
"Otu000063",0.338001010854339,0.292475577841522,0.393311178594557,"Veillonella"
"Otu000064",0.337947998900583,0.289809515334687,0.403203530314898,"Firmicutes"
"Otu000199",0.33613750027441,0.285718498876186,0.411706234841987,"Clostridiales"
"Otu000586",0.334672496227729,0.253804873208806,0.439184568114231,"Clostridium XlVb"
"Otu000369",0.333144335794025,0.220293464141402,0.491978942656924,"Ruminococcus"
"Otu000120",0.332248433029791,0.297235086496546,0.379264139452182,"Ruminococcus"
"Otu000300",0.331660977065047,0.267408542155954,0.408063252181484,"Ruminococcaceae"
"Otu000395",0.329638539215403,0.245628303475754,0.423222830429672,"Butyricimonas"
"Otu000076",0.328727998494585,0.28889343671003,0.407772763385721,"Alistipes"
"Otu000049",0.328684400384562,0.255954187862881,0.352153499362723,"Alistipes"
"Otu000194",0.327094686076299,0.284818271261572,0.408644426212509,"Actinomyces"
"Otu000096",0.326612448614324,0.302180785309948,0.380193828961423,"Turicibacter"
"Otu000700",0.325425771953766,0.249078304618944,0.418145285338756,"Lachnospiraceae"
"Otu000185",0.325334654742203,0.279877289250095,0.402371867496304,"Clostridiales"
"Otu000019",0.324401387178998,0.298903129434921,0.358134032253634,"Clostridium sensu stricto"
"Otu000154",0.324104865671774,0.2948340122011,0.366715981761789,"Lachnospiraceae"
"Otu000278",0.322342077473258,0.26643247827545,0.363858804942831,"Ruminococcaceae"
"Otu000165",0.320965371095153,0.285920520614416,0.37021683917653,"Subdoligranulum"
"Otu000039",0.320501299224884,0.270673604884785,0.360958761820999,"Alistipes"
"Otu000177",0.317062239844504,0.268207957738655,0.359080736914554,"Streptococcus"
"Otu000432",0.315055322509971,0.271036829562213,0.366330728527065,"Clostridium IV"
"Otu000573",0.313832517178787,0.270908548048541,0.360537938792853,"Clostridiales"
"Otu000102",0.312097116344803,0.263892006213003,0.334893433851501,"Bacteroides"
"Otu000139",0.312012658844828,0.27238952089536,0.367705495152192,"Blautia"
"Otu000196",0.307337505064343,0.257516683475112,0.364418763063577,"Clostridium XVIII"
"Otu000117",0.306881961159771,0.268713688411728,0.364450703074941,"Veillonella"
"Otu000166",0.305409605330208,0.265680720897321,0.357726707655481,"Faecalibacterium"
"Otu000119",0.303530521162533,0.265982439600137,0.369028912910824,"Bacteroides"
"Otu000073",0.291737905798921,0.236332552742917,0.332498107019584,"Odoribacter"
"Otu000050",0.286657607978493,0.236071855069413,0.376729958743905,"Ruminococcus"
"Otu000205",0.284775114218461,0.253216312793319,0.374383788700843,"Lachnospiraceae"
"Otu000072",0.283623153585861,0.22838409817114,0.341320874445567,"Butyricimonas"
"Otu000740",0.280721411613224,0.190827982113738,0.431606895807982,"Alistipes"
"Otu000101",0.279776779784921,0.229294540558748,0.317020944320337,"Pasteurellaceae"
"Otu000340",0.279488463023739,0.248303140618306,0.369615847837509,"Dorea"
"Otu000075",0.278861376762855,0.218200888791501,0.324911232827336,"Ruminococcaceae"
"Otu000739",0.278787697775504,0.217188921519257,0.381895961752565,"Streptococcus"
"Otu000167",0.278537231654578,0.248887336220963,0.351321526642821,"Ruminococcus"
"Otu000151",0.278512259787289,0.247443892990801,0.316336540547141,"Alistipes"
"Otu000246",0.278209473267623,0.241477922588005,0.325482676835622,"Oscillibacter"
"Otu000150",0.277571148681459,0.245203599986983,0.321706328442717,"Clostridium XI"
"Otu000099",0.274181368153132,0.246409299174408,0.307189802604653,"Clostridium XlVa"
"Otu000271",0.273641546411469,0.222106577693254,0.310736395198479,"Asaccharobacter"
"Otu000746",0.273626565589474,0.224241671927162,0.357399424710715,"Clostridium IV"
"Otu000156",0.272067589696487,0.23997653722515,0.323011545200417,"Clostridiales"
"Otu000161",0.271982638039271,0.241247622135862,0.309818224813653,"Ruminococcaceae"
"Otu000068",0.270811615837011,0.203730188742424,0.311878024405244,"Lachnospiraceae"
"Otu000134",0.270552492167337,0.23977951536346,0.291937095293257,"Lachnospiraceae"
"Otu000070",0.268479791828671,0.219827421174701,0.291609119478177,"Blautia"
"Otu000116",0.267543084856684,0.198715488433405,0.299175985036043,"Bilophila"
"Otu000368",0.267498968510602,0.229021411117286,0.291386522390989,"Clostridium XVIII"
"Otu000310",0.265580975412788,0.236566576153478,0.299151165359128,"Ruminococcaceae"
"Otu000238",0.265064612069332,0.164843381687609,0.364155300544044,"Ruminococcaceae"
"Otu000328",0.264572067945179,0.220799586698098,0.323516337052089,"Alistipes"
"Otu000209",0.261435128050458,0.216329660485676,0.32514039026893,"Dorea"
"Otu000741",0.26066033367428,0.192767413611519,0.389189798918587,"Lachnospiraceae"
"Otu000572",0.257792991176849,0.223389485257623,0.313087638665563,"Streptococcus"
"Otu000240",0.257300223994545,0.208411256414224,0.286756221778594,"Oscillibacter"
"Otu000113",0.256652469611942,0.227778227686944,0.296374897794073,"Akkermansia"
"Otu000170",0.253979173388878,0.217300206013336,0.282322691235682,"Clostridiales"
"Otu000202",0.251846781564947,0.185140831116159,0.345783473537126,"Porphyromonas"
"Otu001471",0.251829691855703,0.186675978766702,0.339434913983659,"Clostridiales"
"Otu000128",0.251436566718756,0.230321142369598,0.286300168540083,"Dialister"
"Otu000590",0.250737889808977,0.216152569599213,0.342731424530978,"Lachnospiraceae"
"Otu000308",0.250611197624558,0.214480086281142,0.327596072538638,"Clostridium sensu stricto"
"Otu000176",0.250044617335652,0.213551270928072,0.306199646397906,"Clostridium XlVa"
"Otu000105",0.24803537904242,0.21146477065892,0.282937526644485,"Parasutterella"
"Otu000516",0.242933227126621,0.206867478697271,0.344319024690189,"Lachnospiraceae"
"Otu000430",0.24203639447582,0.187176817145635,0.353072569731488,"Streptococcus"
"Otu000127",0.241770151326728,0.217738641699286,0.268371255969362,"Clostridium sensu stricto"
"Otu000536",0.241453058888261,0.162509671230958,0.36895556955652,"Alistipes"
"Otu000098",0.240974585926264,0.194769416920497,0.262410142979654,"Bifidobacterium"
"Otu000528",0.240836002323436,0.206325878278774,0.278387259715164,"Ruminococcaceae"
"Otu000081",0.238606889349863,0.200417433069513,0.284180169227696,"Faecalibacterium"
"Otu000114",0.237672825391072,0.179773216428364,0.270546978320947,"Clostridium IV"
"Otu000241",0.235323178030003,0.205404407364198,0.258835899253882,"Sporobacter"
"Otu000055",0.233374614462544,0.201223948368471,0.26005043462489,"Bacteroides"
"Otu000178",0.233317981420328,0.167214173608042,0.268852445476651,"Clostridium XlVa"
"Otu000707",0.232176192842018,0.20047133637923,0.265127296822669,"Ruminococcaceae"
"Otu001022",0.229929079740729,0.180908337383224,0.287925134891849,"Ruminococcaceae"
"Otu000138",0.229493116519425,0.165033766079165,0.253186490345323,"Bacteroides"
"Otu000358",0.229342295636746,0.187210765036713,0.257105401663588,"Lachnospiraceae"
"Otu000378",0.22810708496965,0.195826839149918,0.247189048517938,"Lachnospiraceae"
"Otu000880",0.227769944005187,0.209935584943312,0.259650141433648,"Bacteria"
"Otu000349",0.227715320670745,0.191905770978899,0.25318938926208,"Lachnospiraceae"
"Otu000307",0.2256892081819,0.189676813065448,0.248982354689465,"Ruminococcaceae"
"Otu000505",0.225124932236072,0.190805193758352,0.293167170793517,"Ruminococcaceae"
"Otu000934",0.222793317183267,0.182553710003687,0.315761029622803,"Clostridium IV"
"Otu000342",0.222554056521404,0.183755759077343,0.264400535656266,"Clostridiales"
"Otu000320",0.221860678377961,0.1869331179669,0.285367538581343,"Lachnospiraceae"
"Otu000236",0.22181474577211,0.190136886964426,0.280898349834092,"Actinomyces"
"Otu000273",0.22047004534241,0.175375763833577,0.249349805523604,"Ruminococcaceae"
"Otu000147",0.220318005802345,0.190785709751655,0.252423403132244,"Lachnospiraceae"
"Otu000514",0.220219724230087,0.192057018933911,0.285292308551436,"Lachnospiraceae"
"Otu000163",0.21976059834548,0.180072252392518,0.241773590417434,"Firmicutes"
"Otu000149",0.219432108675811,0.177455140355408,0.240629218603264,"Clostridium XlVa"
"Otu000293",0.219218870285289,0.16339806611095,0.246664892291415,"Subdoligranulum"
"Otu000361",0.218313151943464,0.166816395168409,0.273460290202918,"Ruminococcus"
"Otu000679",0.218074714795234,0.175467444019634,0.321763251509716,"Streptococcus"
"Otu000158",0.216214249669542,0.184910924537747,0.261747657857025,"Ruminococcaceae"
"Otu000330",0.214878122525345,0.186928136029158,0.27996951862046,"Clostridiales"
"Otu000191",0.214386326301724,0.170520947714346,0.253653663094875,"Lachnospiraceae"
"Otu000450",0.213945544802706,0.169012542652391,0.238626777143431,"Lachnospiraceae"
"Otu000765",0.213385683166286,0.163872955785525,0.241928818995649,"Porphyromonadaceae"
"Otu000420",0.213289806034508,0.182297122427033,0.251442848396203,"Streptococcus"
"Otu000038",0.212078590073442,0.182013240148059,0.255501768008224,"Roseburia"
"Otu000449",0.21175481501433,0.188492157309038,0.241395944453683,"Ruminococcus"
"Otu000276",0.211711669871132,0.183681694683598,0.23530723038882,"Blautia"
"Otu000135",0.211638634651546,0.14418733691918,0.245112156298279,"Clostridium XlVa"
"Otu000133",0.208540116807946,0.181071858142239,0.234408799903273,"Prevotella"
"Otu000402",0.207606655726041,0.159750427213035,0.243951590996157,"Firmicutes"
"Otu000446",0.206493540663095,0.179485683958689,0.260405520557462,"Ruminococcus"
"Otu000523",0.20564756382734,0.172778188309046,0.261495514511488,"Clostridium XlVa"
"Otu001128",0.205603003587737,0.17555222064575,0.24533660783997,"Ruminococcaceae"
"Otu000091",0.205495383719612,0.17768870734892,0.230043926898492,"Akkermansia"
"Otu001942",0.205457551461424,0.15795283697014,0.305520268457755,"Coprobacillus"
"Otu000554",0.205020787363455,0.167210984355746,0.270052485148591,"Bacteria"
"Otu000121",0.204629069662786,0.144080733799084,0.235980714306934,"Blautia"
"Otu000604",0.204343183480842,0.164263823551512,0.256014017188974,"Lachnospiraceae"
"Otu000303",0.204182201310878,0.148221484187287,0.303564802332643,"Ruminococcus"
"Otu000377",0.202778309779186,0.167399016384292,0.228185922394399,"Lachnospiraceae"
"Otu000259",0.201224361588924,0.16336961605727,0.225014149621578,"Bacteria"
"Otu000244",0.200847554540631,0.149716040942145,0.219736437111512,"Lachnospiraceae"
"Otu000289",0.200476776727958,0.154898514077561,0.248304353287748,"Bacteria"
"Otu000570",0.198793928582745,0.16761148685169,0.241737430119187,"Gemella"
"Otu000169",0.197578346083185,0.159925493906312,0.225943177548457,"Coprococcus"
"Otu000245",0.19554606528825,0.171608242494666,0.220430857386071,"Butyricicoccus"
"Otu000261",0.19490388801335,0.156698960062985,0.231006054044816,"Coriobacteriaceae"
"Otu000355",0.194667169867294,0.167060569812821,0.229262413066311,"Blautia"
"Otu000418",0.194623128532563,0.166885187368534,0.228097616973304,"Alistipes"
"Otu000333",0.192165154293547,0.163012142682518,0.210106526597613,"Clostridium XlVa"
"Otu000193",0.191092539052515,0.166863426341684,0.213877122550399,"Barnesiella"
"Otu000499",0.190349333204254,0.13637816705083,0.236351955530905,"Clostridium XlVa"
"Otu000768",0.18926312803597,0.156521634169781,0.251216601039625,"Ruminococcaceae"
"Otu000731",0.188188770715932,0.160060531985409,0.226421994742597,"Ruminococcaceae"
"Otu000872",0.187436645304125,0.165475833844234,0.213844462349071,"Clostridiales"
"Otu000721",0.187157944450847,0.16381362633973,0.221138181778146,"Lachnospiraceae"
"Otu000045",0.186813869696448,0.159511333390895,0.218999735728362,"Blautia"
"Otu000918",0.185421654938628,0.159475011719341,0.209088984023359,"Lachnospiraceae"
"Otu000262",0.184574769179969,0.14295549781169,0.210921093684336,"Rothia"
"Otu000125",0.184520321642807,0.144171031301782,0.215252406097606,"Alistipes"
"Otu000269",0.184359506477572,0.158072744405197,0.205256465049249,"Bacteroides"
"Otu001242",0.184148365352189,0.145295253471934,0.25522199309058,"Clostridiales"
"Otu000195",0.184022339600472,0.160438433468757,0.212335759124962,"Coprococcus"
"Otu000486",0.183488324442564,0.15473104376603,0.221458753691776,"Lachnospiraceae"
"Otu000287",0.182338915067421,0.150688802544939,0.204297265340483,"Blautia"
"Otu000419",0.182289876143551,0.148995440547475,0.220446926697781,"Bacteroidetes"
"Otu000029",0.182134257187935,0.152868529530259,0.215712287238674,"Blautia"
"Otu000188",0.180249684109825,0.159229592541189,0.208176484994387,"Acidaminococcus"
"Otu000908",0.178615990917629,0.156527573403899,0.210277960594571,"Clostridium IV"
"Otu000447",0.177159265542642,0.153643713818534,0.197951083216413,"Lachnospiraceae"
"Otu000897",0.176926968458261,0.143049064200725,0.20693423136181,"Clostridium XlVb"
"Otu000182",0.176901981452419,0.157172821876615,0.201803107084743,"Paraprevotella"
"Otu000312",0.17677074826077,0.14252123538904,0.207167904010116,"Clostridium XlVa"
"Otu000744",0.176538882135699,0.13163982641364,0.202547751755506,"Clostridiales"
"Otu000376",0.175469515283086,0.133557929253289,0.225617232456264,"Bacteroides"
"Otu000589",0.174813502459853,0.145583018791136,0.205611067350894,"Bacteroides"
"Otu000270",0.173864244815949,0.13492354512562,0.205751308313272,"Holdemania"
"Otu000569",0.17373545535193,0.147600727761506,0.201006451060924,"Erysipelotrichaceae"
"Otu000222",0.172387638269604,0.150973034514242,0.199497465402079,"Bacteroides"
"Otu001035",0.170577013388407,0.134845094608871,0.215999202210564,"Firmicutes"
"Otu001106",0.170352408645359,0.129277661268102,0.259239888256514,"Clostridiales"
"Otu001820",0.169503395535286,0.132807427400662,0.251994198321541,"Bacteria"
"Otu000786",0.169449766458116,0.133924409353775,0.198190160670503,"Gordonibacter"
"Otu000046",0.16755637345113,0.143057746605688,0.202035307689657,"Subdoligranulum"
"Otu000417",0.167029266927135,0.138304117379152,0.221904373389123,"Ruminococcaceae"
"Otu000283",0.166212656802899,0.121736302417604,0.20850317769455,"Ruminococcaceae"
"Otu000226",0.165583367967845,0.141316707844759,0.211383444758253,"Bacteroides"
"Otu000484",0.164661281817472,0.129571927385262,0.205304738903845,"Lachnospiraceae"
"Otu000267",0.164430305435947,0.142157282689918,0.186720892861931,"Barnesiella"
"Otu000324",0.164270454304661,0.147143782730589,0.197193057797951,"Coriobacteriaceae"
"Otu000943",0.163682605455567,0.134753295336875,0.202407793269057,"Anaerostipes"
"Otu000901",0.163524242435419,0.120117045055132,0.200362405517209,"Lachnospiraceae"
"Otu000272",0.162888554528241,0.135047631078646,0.181162788522898,"Enterorhabdus"
"Otu001036",0.162592669617047,0.14726295683568,0.181856780640729,"Lachnospiraceae"
"Otu000242",0.162512388109979,0.145003704254708,0.18004379987955,"Bacteria"
"Otu000692",0.162134747544541,0.123020415287743,0.190674658584107,"Lachnospiraceae"
"Otu000545",0.162097873903716,0.136600645836492,0.196696539112189,"Bacteria"
"Otu000670",0.161465517045049,0.134816573265015,0.188840124320917,"Lachnospiraceae"
"Otu000214",0.160801771674227,0.122606888531762,0.186681650832284,"Lachnospiraceae"
"Otu000187",0.160707367541967,0.145324391033741,0.175188611755552,"Lachnospiraceae"
"Otu001312",0.159964226016317,0.129140519794173,0.191086771182123,"Ruminococcaceae"
"Otu000875",0.159933268058655,0.132812995330533,0.196938314116425,"Clostridiales"
"Otu000118",0.159269620521201,0.130355232318264,0.18766291524152,"Ruminococcus"
"Otu000297",0.159106669164053,0.123010098119167,0.182285022199946,"Lachnospiraceae"
"Otu000301",0.158782035303453,0.13352711735712,0.176250933023672,"Porphyromonadaceae"
"Otu000621",0.158610785479246,0.130550470996893,0.182732395669137,"Clostridiales"
"Otu000840",0.158585858856372,0.126558238689876,0.18340834675068,"Ruminococcaceae"
"Otu000089",0.1581663937872,0.126884885332118,0.183826398560564,"Clostridiales"
"Otu001478",0.158162386764488,0.14108127182299,0.181252341186124,"Lachnospiraceae"
"Otu000221",0.15815555043967,0.134533915496389,0.182720869860695,"Clostridiales"
"Otu000326",0.15757320978299,0.131919418548225,0.1910889489946,"Porphyromonadaceae"
"Otu000171",0.157118238289346,0.124180856163543,0.186330939099907,"Lachnospiraceae"
"Otu000363",0.156345677193824,0.128452764181187,0.179254599964628,"Parabacteroides"
"Otu000304",0.156096707785698,0.140643554140496,0.175568375980218,"Lactobacillus"
"Otu000994",0.155452157582693,0.133738375896286,0.190024171916791,"Desulfovibrio"
"Otu000316",0.154623282816878,0.137468895869195,0.174845142740554,"Lachnospiraceae"
"Otu000296",0.154523130660547,0.140990171086703,0.168544508796162,"Lachnospiraceae"
"Otu000849",0.153726666425701,0.120020245216605,0.180318616555903,"Firmicutes"
"Otu000406",0.153578766266905,0.123387325727313,0.191836583961443,"Ruminococcaceae"
"Otu000491",0.153303821540416,0.121866218585482,0.184549791440132,"Firmicutes"
"Otu000017",0.153148058825423,0.0880681824210622,0.197948561247941,"Alistipes"
"Otu000183",0.152257210365978,0.122144949466028,0.190678744005352,"Streptococcus"
"Otu000720",0.151736238725909,0.124200619980155,0.188059233053572,"Lachnospiraceae"
"Otu000504",0.151442642695061,0.104845197000964,0.184174812975677,"Ruminococcaceae"
"Otu000082",0.150818111620986,0.112951293011204,0.178526041454915,"Ruminococcaceae"
"Otu001016",0.150467683712811,0.121586829581187,0.169308293936059,"Anaerofustis"
"Otu000431",0.148663829890901,0.106369606589985,0.181062051552231,"Ruminococcaceae"
"Otu000537",0.148313479313098,0.124128925493345,0.168023067628648,"Clostridiales"
"Otu000750",0.148223441830516,0.13312696613469,0.164179477674785,"Lachnospiraceae"
"Otu001870",0.147361254746603,0.120340873410316,0.21182382966599,"Clostridiales"
"Otu000869",0.147121880542053,0.117399847112839,0.173762552139269,"Clostridium IV"
"Otu000512",0.147065052935325,0.129790001884499,0.162644060658893,"Clostridiales"
"Otu000286",0.146736969270913,0.128292444225786,0.160324249192129,"Peptostreptococcaceae"
"Otu000654",0.146351576212258,0.111186867129375,0.185216200139166,"Ruminococcaceae"
"Otu000190",0.145594694306562,0.126950694947539,0.163407846473305,"Streptococcus"
"Otu000219",0.144170427999985,0.126204685345534,0.17942844734013,"Lactobacillus"
"Otu000615",0.143611944952278,0.116723505431755,0.168173023470511,"Ruminococcaceae"
"Otu000710",0.142310411185737,0.121089103464143,0.167721691302483,"Ruminococcaceae"
"Otu000489",0.14229671705574,0.122237872853352,0.157727351309176,"Coprococcus"
"Otu000294",0.142243902305193,0.118860244292275,0.160476684608084,"Clostridiales"
"Otu000124",0.141031313455939,0.109937467551307,0.170184433470939,"Erysipelotrichaceae"
"Otu001097",0.140885115840068,0.119412128580337,0.161640179097616,"Acidaminococcaceae"
"Otu001422",0.140386679865994,0.0909393164689952,0.167740649634143,"Clostridia"
"Otu001740",0.139274927890459,0.1089391527328,0.169795484227908,"Lachnospiraceae"
"Otu000284",0.138372004610941,0.104092373581382,0.161893592950431,"Porphyromonadaceae"
"Otu000347",0.138349763572893,0.106835822707451,0.171021023337612,"Butyricicoccus"
"Otu000168",0.137145123651839,0.115930331233271,0.159397092231052,"Enterobacteriaceae"
"Otu000981",0.137001548087457,0.112162655780973,0.156707506904913,"Lachnospiraceae"
"Otu000645",0.136622147710594,0.112065990268127,0.158700767416621,"Streptococcus"
"Otu000441",0.136176113700243,0.112282101080298,0.162294316954409,"Ruminococcus"
"Otu001317",0.136017381634089,0.0997892773863579,0.168924334358051,"Ruminococcaceae"
"Otu001087",0.13600440329322,0.0965385533888335,0.165488471853671,"Lactobacillales"
"Otu002089",0.135518715672869,0.10582926024137,0.168325086498879,"Firmicutes"
"Otu000215",0.135406798319682,0.104333204093181,0.156900823196725,"Bacteroides"
"Otu000702",0.135119820576525,0.110354062337839,0.155421610647511,"Lachnospiraceae"
"Otu000145",0.134307280458026,0.100055254151646,0.166562680464399,"Bacteroides"
"Otu000385",0.134205242618017,0.111053049084343,0.153492058720639,"Akkermansia"
"Otu000427",0.132727280195274,0.100206431356701,0.160512225425893,"Clostridiales"
"Otu000157",0.13246081642224,0.108286918639951,0.155664551504243,"Bacteroides"
"Otu000212",0.132377983865718,0.118702063125485,0.154625481702335,"Paraprevotella"
"Otu001419",0.131253941225378,0.107823643139572,0.145579958490093,"Clostridiales"
"Otu002917",0.13008633950268,0.086443872238644,0.19105775161294,"Ruminococcaceae"
"Otu000184",0.129490602031673,0.0992697821258235,0.17445158319874,"Ruminococcaceae"
"Otu000086",0.12930490099552,0.099244315918308,0.151517856033847,"Clostridiales"
"Otu000633",0.129120786104526,0.102928009366272,0.152805569446374,"Clostridiales"
"Otu000745",0.129116179933252,0.102124983503688,0.19946536954572,"Ruminococcaceae"
"Otu000207",0.128922796277553,0.102161907599054,0.154400940765488,"Bacteroides"
"Otu000079",0.128803309643342,0.0992800909145402,0.158869996978555,"Ruminococcus"
"Otu000231",0.128135557409774,0.103397535662805,0.152603759368986,"Clostridiales"
"Otu000877",0.128048901383962,0.101586125793047,0.15248357948008,"Erysipelotrichaceae"
"Otu000878",0.127882038793492,0.0947932983616827,0.150353116224818,"Ruminococcaceae"
