"","sensitivities","specificities","model"
"45",0.923076923076923,0.215116279069767,"ThreeGroupALL"
"46",0.916666666666667,0.215116279069767,"ThreeGroupALL"
"47",0.916666666666667,0.22093023255814,"ThreeGroupALL"
"48",0.916666666666667,0.226744186046512,"ThreeGroupALL"
"49",0.91025641025641,0.232558139534884,"ThreeGroupALL"
"50",0.91025641025641,0.238372093023256,"ThreeGroupALL"
"51",0.91025641025641,0.244186046511628,"ThreeGroupALL"
"52",0.903846153846154,0.25,"ThreeGroupALL"
"53",0.897435897435897,0.25,"ThreeGroupALL"
"54",0.897435897435897,0.255813953488372,"ThreeGroupALL"
"55",0.891025641025641,0.255813953488372,"ThreeGroupALL"
"56",0.891025641025641,0.261627906976744,"ThreeGroupALL"
"57",0.891025641025641,0.267441860465116,"ThreeGroupALL"
"58",0.891025641025641,0.273255813953488,"ThreeGroupALL"
"59",0.891025641025641,0.27906976744186,"ThreeGroupALL"
"60",0.884615384615385,0.27906976744186,"ThreeGroupALL"
"61",0.878205128205128,0.27906976744186,"ThreeGroupALL"
"62",0.878205128205128,0.284883720930233,"ThreeGroupALL"
"63",0.878205128205128,0.290697674418605,"ThreeGroupALL"
"64",0.878205128205128,0.296511627906977,"ThreeGroupALL"
"65",0.878205128205128,0.302325581395349,"ThreeGroupALL"
"66",0.871794871794872,0.302325581395349,"ThreeGroupALL"
"67",0.865384615384615,0.302325581395349,"ThreeGroupALL"
"68",0.865384615384615,0.308139534883721,"ThreeGroupALL"
"69",0.865384615384615,0.313953488372093,"ThreeGroupALL"
"70",0.858974358974359,0.313953488372093,"ThreeGroupALL"
"71",0.858974358974359,0.319767441860465,"ThreeGroupALL"
"72",0.858974358974359,0.325581395348837,"ThreeGroupALL"
"73",0.858974358974359,0.331395348837209,"ThreeGroupALL"
"74",0.858974358974359,0.337209302325581,"ThreeGroupALL"
"75",0.858974358974359,0.343023255813953,"ThreeGroupALL"
"76",0.858974358974359,0.348837209302326,"ThreeGroupALL"
"77",0.852564102564103,0.348837209302326,"ThreeGroupALL"
"78",0.852564102564103,0.354651162790698,"ThreeGroupALL"
"79",0.852564102564103,0.36046511627907,"ThreeGroupALL"
"80",0.846153846153846,0.36046511627907,"ThreeGroupALL"
"81",0.846153846153846,0.366279069767442,"ThreeGroupALL"
"82",0.83974358974359,0.366279069767442,"ThreeGroupALL"
"83",0.83974358974359,0.372093023255814,"ThreeGroupALL"
"84",0.83974358974359,0.377906976744186,"ThreeGroupALL"
"85",0.833333333333333,0.377906976744186,"ThreeGroupALL"
"86",0.826923076923077,0.377906976744186,"ThreeGroupALL"
"87",0.826923076923077,0.383720930232558,"ThreeGroupALL"
"88",0.82051282051282,0.383720930232558,"ThreeGroupALL"
"89",0.814102564102564,0.383720930232558,"ThreeGroupALL"
"90",0.807692307692308,0.383720930232558,"ThreeGroupALL"
"91",0.807692307692308,0.38953488372093,"ThreeGroupALL"
"92",0.801282051282051,0.38953488372093,"ThreeGroupALL"
"93",0.794871794871795,0.38953488372093,"ThreeGroupALL"
"94",0.794871794871795,0.395348837209302,"ThreeGroupALL"
"95",0.794871794871795,0.401162790697674,"ThreeGroupALL"
"96",0.794871794871795,0.406976744186047,"ThreeGroupALL"
"97",0.794871794871795,0.412790697674419,"ThreeGroupALL"
"98",0.794871794871795,0.418604651162791,"ThreeGroupALL"
"99",0.794871794871795,0.424418604651163,"ThreeGroupALL"
"100",0.788461538461538,0.424418604651163,"ThreeGroupALL"
"101",0.782051282051282,0.424418604651163,"ThreeGroupALL"
"102",0.782051282051282,0.430232558139535,"ThreeGroupALL"
"103",0.782051282051282,0.436046511627907,"ThreeGroupALL"
"104",0.775641025641026,0.436046511627907,"ThreeGroupALL"
"105",0.775641025641026,0.441860465116279,"ThreeGroupALL"
"106",0.775641025641026,0.447674418604651,"ThreeGroupALL"
"107",0.775641025641026,0.459302325581395,"ThreeGroupALL"
"108",0.775641025641026,0.465116279069767,"ThreeGroupALL"
"109",0.775641025641026,0.47093023255814,"ThreeGroupALL"
"110",0.775641025641026,0.476744186046512,"ThreeGroupALL"
"111",0.775641025641026,0.482558139534884,"ThreeGroupALL"
"112",0.775641025641026,0.488372093023256,"ThreeGroupALL"
"113",0.775641025641026,0.494186046511628,"ThreeGroupALL"
"114",0.769230769230769,0.494186046511628,"ThreeGroupALL"
"115",0.769230769230769,0.5,"ThreeGroupALL"
"116",0.769230769230769,0.505813953488372,"ThreeGroupALL"
"117",0.762820512820513,0.505813953488372,"ThreeGroupALL"
"118",0.762820512820513,0.511627906976744,"ThreeGroupALL"
"119",0.762820512820513,0.523255813953488,"ThreeGroupALL"
"120",0.75,0.523255813953488,"ThreeGroupALL"
"121",0.743589743589744,0.523255813953488,"ThreeGroupALL"
"122",0.730769230769231,0.523255813953488,"ThreeGroupALL"
"123",0.724358974358974,0.523255813953488,"ThreeGroupALL"
"124",0.717948717948718,0.523255813953488,"ThreeGroupALL"
"125",0.717948717948718,0.529069767441861,"ThreeGroupALL"
"126",0.711538461538462,0.529069767441861,"ThreeGroupALL"
"127",0.711538461538462,0.534883720930233,"ThreeGroupALL"
"128",0.705128205128205,0.534883720930233,"ThreeGroupALL"
"129",0.698717948717949,0.534883720930233,"ThreeGroupALL"
"130",0.698717948717949,0.540697674418605,"ThreeGroupALL"
"131",0.698717948717949,0.546511627906977,"ThreeGroupALL"
"132",0.692307692307692,0.546511627906977,"ThreeGroupALL"
"133",0.685897435897436,0.552325581395349,"ThreeGroupALL"
"134",0.67948717948718,0.558139534883721,"ThreeGroupALL"
"135",0.67948717948718,0.563953488372093,"ThreeGroupALL"
"136",0.67948717948718,0.569767441860465,"ThreeGroupALL"
"137",0.67948717948718,0.575581395348837,"ThreeGroupALL"
"138",0.673076923076923,0.575581395348837,"ThreeGroupALL"
"139",0.666666666666667,0.575581395348837,"ThreeGroupALL"
"140",0.66025641025641,0.575581395348837,"ThreeGroupALL"
"141",0.66025641025641,0.581395348837209,"ThreeGroupALL"
"142",0.653846153846154,0.581395348837209,"ThreeGroupALL"
"143",0.653846153846154,0.587209302325581,"ThreeGroupALL"
"144",0.653846153846154,0.593023255813954,"ThreeGroupALL"
"145",0.653846153846154,0.598837209302326,"ThreeGroupALL"
"146",0.653846153846154,0.604651162790698,"ThreeGroupALL"
"147",0.647435897435897,0.604651162790698,"ThreeGroupALL"
"148",0.647435897435897,0.61046511627907,"ThreeGroupALL"
"149",0.647435897435897,0.616279069767442,"ThreeGroupALL"
"150",0.647435897435897,0.622093023255814,"ThreeGroupALL"
"151",0.641025641025641,0.622093023255814,"ThreeGroupALL"
"152",0.641025641025641,0.627906976744186,"ThreeGroupALL"
"153",0.634615384615385,0.627906976744186,"ThreeGroupALL"
"154",0.628205128205128,0.627906976744186,"ThreeGroupALL"
"155",0.621794871794872,0.633720930232558,"ThreeGroupALL"
"156",0.621794871794872,0.63953488372093,"ThreeGroupALL"
"157",0.615384615384615,0.63953488372093,"ThreeGroupALL"
"158",0.608974358974359,0.63953488372093,"ThreeGroupALL"
"159",0.602564102564103,0.63953488372093,"ThreeGroupALL"
"160",0.596153846153846,0.63953488372093,"ThreeGroupALL"
"161",0.58974358974359,0.63953488372093,"ThreeGroupALL"
"162",0.58974358974359,0.645348837209302,"ThreeGroupALL"
"163",0.583333333333333,0.645348837209302,"ThreeGroupALL"
"164",0.576923076923077,0.645348837209302,"ThreeGroupALL"
"165",0.57051282051282,0.645348837209302,"ThreeGroupALL"
"166",0.564102564102564,0.645348837209302,"ThreeGroupALL"
"167",0.557692307692308,0.645348837209302,"ThreeGroupALL"
"168",0.557692307692308,0.651162790697674,"ThreeGroupALL"
"169",0.551282051282051,0.656976744186046,"ThreeGroupALL"
"170",0.544871794871795,0.656976744186046,"ThreeGroupALL"
"171",0.544871794871795,0.662790697674419,"ThreeGroupALL"
"172",0.538461538461538,0.662790697674419,"ThreeGroupALL"
"173",0.538461538461538,0.668604651162791,"ThreeGroupALL"
"174",0.532051282051282,0.668604651162791,"ThreeGroupALL"
"175",0.532051282051282,0.674418604651163,"ThreeGroupALL"
"176",0.532051282051282,0.680232558139535,"ThreeGroupALL"
"177",0.525641025641026,0.680232558139535,"ThreeGroupALL"
"178",0.519230769230769,0.680232558139535,"ThreeGroupALL"
"179",0.512820512820513,0.680232558139535,"ThreeGroupALL"
"180",0.506410256410256,0.680232558139535,"ThreeGroupALL"
"181",0.506410256410256,0.686046511627907,"ThreeGroupALL"
"182",0.506410256410256,0.691860465116279,"ThreeGroupALL"
"183",0.5,0.691860465116279,"ThreeGroupALL"
"184",0.493589743589744,0.691860465116279,"ThreeGroupALL"
"185",0.493589743589744,0.697674418604651,"ThreeGroupALL"
"186",0.493589743589744,0.703488372093023,"ThreeGroupALL"
"187",0.493589743589744,0.709302325581395,"ThreeGroupALL"
"188",0.493589743589744,0.715116279069767,"ThreeGroupALL"
"189",0.487179487179487,0.715116279069767,"ThreeGroupALL"
"190",0.480769230769231,0.715116279069767,"ThreeGroupALL"
"191",0.480769230769231,0.720930232558139,"ThreeGroupALL"
"192",0.474358974358974,0.720930232558139,"ThreeGroupALL"
"193",0.474358974358974,0.726744186046512,"ThreeGroupALL"
"194",0.474358974358974,0.732558139534884,"ThreeGroupALL"
"195",0.474358974358974,0.738372093023256,"ThreeGroupALL"
"196",0.467948717948718,0.738372093023256,"ThreeGroupALL"
"197",0.455128205128205,0.738372093023256,"ThreeGroupALL"
"198",0.448717948717949,0.738372093023256,"ThreeGroupALL"
"199",0.448717948717949,0.744186046511628,"ThreeGroupALL"
"200",0.442307692307692,0.744186046511628,"ThreeGroupALL"
"201",0.435897435897436,0.744186046511628,"ThreeGroupALL"
"202",0.435897435897436,0.75,"ThreeGroupALL"
"203",0.435897435897436,0.755813953488372,"ThreeGroupALL"
"204",0.423076923076923,0.761627906976744,"ThreeGroupALL"
"205",0.416666666666667,0.767441860465116,"ThreeGroupALL"
"206",0.416666666666667,0.773255813953488,"ThreeGroupALL"
"207",0.41025641025641,0.773255813953488,"ThreeGroupALL"
"208",0.41025641025641,0.779069767441861,"ThreeGroupALL"
"209",0.41025641025641,0.784883720930233,"ThreeGroupALL"
"210",0.41025641025641,0.790697674418605,"ThreeGroupALL"
"211",0.41025641025641,0.796511627906977,"ThreeGroupALL"
"212",0.41025641025641,0.802325581395349,"ThreeGroupALL"
"213",0.41025641025641,0.808139534883721,"ThreeGroupALL"
"214",0.403846153846154,0.808139534883721,"ThreeGroupALL"
"215",0.403846153846154,0.813953488372093,"ThreeGroupALL"
"216",0.397435897435897,0.813953488372093,"ThreeGroupALL"
"217",0.384615384615385,0.819767441860465,"ThreeGroupALL"
"218",0.384615384615385,0.825581395348837,"ThreeGroupALL"
"219",0.378205128205128,0.825581395348837,"ThreeGroupALL"
"220",0.378205128205128,0.831395348837209,"ThreeGroupALL"
"221",0.371794871794872,0.831395348837209,"ThreeGroupALL"
"222",0.365384615384615,0.831395348837209,"ThreeGroupALL"
"223",0.358974358974359,0.831395348837209,"ThreeGroupALL"
"224",0.358974358974359,0.837209302325581,"ThreeGroupALL"
"225",0.352564102564103,0.837209302325581,"ThreeGroupALL"
"226",0.346153846153846,0.837209302325581,"ThreeGroupALL"
"227",0.346153846153846,0.843023255813954,"ThreeGroupALL"
"228",0.346153846153846,0.848837209302326,"ThreeGroupALL"
"229",0.346153846153846,0.854651162790698,"ThreeGroupALL"
"230",0.33974358974359,0.854651162790698,"ThreeGroupALL"
"231",0.33974358974359,0.86046511627907,"ThreeGroupALL"
"232",0.333333333333333,0.86046511627907,"ThreeGroupALL"
"233",0.333333333333333,0.866279069767442,"ThreeGroupALL"
"234",0.326923076923077,0.866279069767442,"ThreeGroupALL"
"235",0.326923076923077,0.872093023255814,"ThreeGroupALL"
"236",0.326923076923077,0.877906976744186,"ThreeGroupALL"
"237",0.320512820512821,0.877906976744186,"ThreeGroupALL"
"238",0.320512820512821,0.883720930232558,"ThreeGroupALL"
"239",0.307692307692308,0.883720930232558,"ThreeGroupALL"
"240",0.307692307692308,0.88953488372093,"ThreeGroupALL"
"241",0.301282051282051,0.88953488372093,"ThreeGroupALL"
"242",0.301282051282051,0.895348837209302,"ThreeGroupALL"
"243",0.294871794871795,0.895348837209302,"ThreeGroupALL"
"244",0.294871794871795,0.901162790697674,"ThreeGroupALL"
"245",0.288461538461538,0.901162790697674,"ThreeGroupALL"
"246",0.288461538461538,0.906976744186046,"ThreeGroupALL"
"247",0.288461538461538,0.912790697674419,"ThreeGroupALL"
"248",0.282051282051282,0.912790697674419,"ThreeGroupALL"
"249",0.282051282051282,0.918604651162791,"ThreeGroupALL"
"250",0.275641025641026,0.918604651162791,"ThreeGroupALL"
"251",0.275641025641026,0.924418604651163,"ThreeGroupALL"
"252",0.275641025641026,0.930232558139535,"ThreeGroupALL"
"253",0.275641025641026,0.936046511627907,"ThreeGroupALL"
"254",0.269230769230769,0.936046511627907,"ThreeGroupALL"
"255",0.262820512820513,0.936046511627907,"ThreeGroupALL"
"256",0.262820512820513,0.941860465116279,"ThreeGroupALL"
"257",0.256410256410256,0.941860465116279,"ThreeGroupALL"
"258",0.237179487179487,0.947674418604651,"ThreeGroupALL"
"259",0.230769230769231,0.947674418604651,"ThreeGroupALL"
"260",0.224358974358974,0.947674418604651,"ThreeGroupALL"
"261",0.224358974358974,0.953488372093023,"ThreeGroupALL"
"262",0.217948717948718,0.953488372093023,"ThreeGroupALL"
"263",0.211538461538462,0.953488372093023,"ThreeGroupALL"
"264",0.205128205128205,0.953488372093023,"ThreeGroupALL"
"265",0.198717948717949,0.953488372093023,"ThreeGroupALL"
"266",0.192307692307692,0.953488372093023,"ThreeGroupALL"
"267",0.185897435897436,0.953488372093023,"ThreeGroupALL"
"268",0.179487179487179,0.953488372093023,"ThreeGroupALL"
"269",0.173076923076923,0.953488372093023,"ThreeGroupALL"
"270",0.173076923076923,0.959302325581395,"ThreeGroupALL"
"271",0.166666666666667,0.959302325581395,"ThreeGroupALL"
"272",0.166666666666667,0.965116279069767,"ThreeGroupALL"
"273",0.16025641025641,0.965116279069767,"ThreeGroupALL"
"274",0.153846153846154,0.965116279069767,"ThreeGroupALL"
"275",0.153846153846154,0.970930232558139,"ThreeGroupALL"
"276",0.147435897435897,0.970930232558139,"ThreeGroupALL"
"277",0.147435897435897,0.976744186046512,"ThreeGroupALL"
"278",0.141025641025641,0.976744186046512,"ThreeGroupALL"
"279",0.134615384615385,0.976744186046512,"ThreeGroupALL"
"280",0.128205128205128,0.976744186046512,"ThreeGroupALL"
"281",0.128205128205128,0.982558139534884,"ThreeGroupALL"
"282",0.121794871794872,0.982558139534884,"ThreeGroupALL"
"283",0.115384615384615,0.982558139534884,"ThreeGroupALL"
"284",0.108974358974359,0.982558139534884,"ThreeGroupALL"
"285",0.102564102564103,0.982558139534884,"ThreeGroupALL"
"286",0.0961538461538462,0.982558139534884,"ThreeGroupALL"
"287",0.0961538461538462,0.988372093023256,"ThreeGroupALL"
"288",0.0897435897435897,0.988372093023256,"ThreeGroupALL"
"289",0.0833333333333333,0.988372093023256,"ThreeGroupALL"
"290",0.0769230769230769,0.988372093023256,"ThreeGroupALL"
"291",0.0705128205128205,0.988372093023256,"ThreeGroupALL"
"292",0.0641025641025641,0.988372093023256,"ThreeGroupALL"
"293",0.0576923076923077,0.988372093023256,"ThreeGroupALL"
"294",0.0512820512820513,0.988372093023256,"ThreeGroupALL"
"295",0.0448717948717949,0.988372093023256,"ThreeGroupALL"
"296",0.0384615384615385,0.988372093023256,"ThreeGroupALL"
"297",0.032051282051282,0.988372093023256,"ThreeGroupALL"
"298",0.0256410256410256,0.988372093023256,"ThreeGroupALL"
"299",0.0192307692307692,0.988372093023256,"ThreeGroupALL"
"300",0.0128205128205128,0.988372093023256,"ThreeGroupALL"
"301",0.0128205128205128,0.994186046511628,"ThreeGroupALL"
"302",0.0128205128205128,1,"ThreeGroupALL"
"303",0.00641025641025641,1,"ThreeGroupALL"
"304",0,1,"ThreeGroupALL"
"305",1,0,"ThreeGroupSELECT"
"306",1,0.00581395348837209,"ThreeGroupSELECT"
"307",1,0.0116279069767442,"ThreeGroupSELECT"
"308",1,0.0174418604651163,"ThreeGroupSELECT"
"309",0.993589743589744,0.0174418604651163,"ThreeGroupSELECT"
"310",0.987179487179487,0.0174418604651163,"ThreeGroupSELECT"
"311",0.980769230769231,0.0174418604651163,"ThreeGroupSELECT"
"312",0.980769230769231,0.0232558139534884,"ThreeGroupSELECT"
"313",0.980769230769231,0.0290697674418605,"ThreeGroupSELECT"
"314",0.980769230769231,0.0348837209302326,"ThreeGroupSELECT"
"315",0.974358974358974,0.0348837209302326,"ThreeGroupSELECT"
"316",0.974358974358974,0.0406976744186047,"ThreeGroupSELECT"
"317",0.974358974358974,0.0465116279069767,"ThreeGroupSELECT"
"318",0.974358974358974,0.0523255813953488,"ThreeGroupSELECT"
"319",0.974358974358974,0.0581395348837209,"ThreeGroupSELECT"
"320",0.974358974358974,0.063953488372093,"ThreeGroupSELECT"
"321",0.974358974358974,0.0697674418604651,"ThreeGroupSELECT"
"322",0.974358974358974,0.0755813953488372,"ThreeGroupSELECT"
"323",0.974358974358974,0.0813953488372093,"ThreeGroupSELECT"
"324",0.967948717948718,0.0813953488372093,"ThreeGroupSELECT"
"325",0.967948717948718,0.0872093023255814,"ThreeGroupSELECT"
"326",0.967948717948718,0.0930232558139535,"ThreeGroupSELECT"
"327",0.967948717948718,0.0988372093023256,"ThreeGroupSELECT"
"328",0.967948717948718,0.104651162790698,"ThreeGroupSELECT"
"329",0.967948717948718,0.116279069767442,"ThreeGroupSELECT"
"330",0.967948717948718,0.122093023255814,"ThreeGroupSELECT"
"331",0.967948717948718,0.127906976744186,"ThreeGroupSELECT"
"332",0.961538461538462,0.127906976744186,"ThreeGroupSELECT"
"333",0.955128205128205,0.127906976744186,"ThreeGroupSELECT"
"334",0.955128205128205,0.133720930232558,"ThreeGroupSELECT"
"335",0.955128205128205,0.13953488372093,"ThreeGroupSELECT"
"336",0.948717948717949,0.13953488372093,"ThreeGroupSELECT"
"337",0.948717948717949,0.145348837209302,"ThreeGroupSELECT"
"338",0.948717948717949,0.151162790697674,"ThreeGroupSELECT"
"339",0.948717948717949,0.156976744186047,"ThreeGroupSELECT"
"340",0.948717948717949,0.162790697674419,"ThreeGroupSELECT"
"341",0.948717948717949,0.168604651162791,"ThreeGroupSELECT"
"342",0.942307692307692,0.168604651162791,"ThreeGroupSELECT"
"343",0.942307692307692,0.174418604651163,"ThreeGroupSELECT"
"344",0.935897435897436,0.174418604651163,"ThreeGroupSELECT"
"345",0.935897435897436,0.180232558139535,"ThreeGroupSELECT"
"346",0.92948717948718,0.180232558139535,"ThreeGroupSELECT"
"347",0.92948717948718,0.186046511627907,"ThreeGroupSELECT"
"348",0.923076923076923,0.186046511627907,"ThreeGroupSELECT"
"349",0.916666666666667,0.186046511627907,"ThreeGroupSELECT"
"350",0.91025641025641,0.186046511627907,"ThreeGroupSELECT"
"351",0.91025641025641,0.191860465116279,"ThreeGroupSELECT"
"352",0.91025641025641,0.197674418604651,"ThreeGroupSELECT"
"353",0.903846153846154,0.203488372093023,"ThreeGroupSELECT"
"354",0.897435897435897,0.203488372093023,"ThreeGroupSELECT"
"355",0.897435897435897,0.209302325581395,"ThreeGroupSELECT"
"356",0.897435897435897,0.215116279069767,"ThreeGroupSELECT"
"357",0.897435897435897,0.22093023255814,"ThreeGroupSELECT"
"358",0.897435897435897,0.226744186046512,"ThreeGroupSELECT"
"359",0.897435897435897,0.232558139534884,"ThreeGroupSELECT"
"360",0.897435897435897,0.238372093023256,"ThreeGroupSELECT"
"361",0.891025641025641,0.238372093023256,"ThreeGroupSELECT"
"362",0.891025641025641,0.244186046511628,"ThreeGroupSELECT"
"363",0.891025641025641,0.25,"ThreeGroupSELECT"
"364",0.891025641025641,0.255813953488372,"ThreeGroupSELECT"
"365",0.891025641025641,0.261627906976744,"ThreeGroupSELECT"
"366",0.891025641025641,0.267441860465116,"ThreeGroupSELECT"
"367",0.891025641025641,0.273255813953488,"ThreeGroupSELECT"
"368",0.884615384615385,0.273255813953488,"ThreeGroupSELECT"
"369",0.878205128205128,0.273255813953488,"ThreeGroupSELECT"
"370",0.871794871794872,0.273255813953488,"ThreeGroupSELECT"
"371",0.871794871794872,0.27906976744186,"ThreeGroupSELECT"
"372",0.871794871794872,0.290697674418605,"ThreeGroupSELECT"
"373",0.871794871794872,0.296511627906977,"ThreeGroupSELECT"
"374",0.865384615384615,0.296511627906977,"ThreeGroupSELECT"
"375",0.865384615384615,0.302325581395349,"ThreeGroupSELECT"
"376",0.858974358974359,0.313953488372093,"ThreeGroupSELECT"
"377",0.852564102564103,0.313953488372093,"ThreeGroupSELECT"
"378",0.852564102564103,0.319767441860465,"ThreeGroupSELECT"
"379",0.852564102564103,0.325581395348837,"ThreeGroupSELECT"
"380",0.852564102564103,0.331395348837209,"ThreeGroupSELECT"
"381",0.846153846153846,0.331395348837209,"ThreeGroupSELECT"
"382",0.83974358974359,0.331395348837209,"ThreeGroupSELECT"
"383",0.83974358974359,0.337209302325581,"ThreeGroupSELECT"
"384",0.83974358974359,0.337209302325581,"ThreeGroupSELECT"
"385",0.83974358974359,0.348837209302326,"ThreeGroupSELECT"
"386",0.833333333333333,0.348837209302326,"ThreeGroupSELECT"
"387",0.826923076923077,0.348837209302326,"ThreeGroupSELECT"
"388",0.826923076923077,0.354651162790698,"ThreeGroupSELECT"
"389",0.826923076923077,0.36046511627907,"ThreeGroupSELECT"
"390",0.82051282051282,0.36046511627907,"ThreeGroupSELECT"
"391",0.82051282051282,0.366279069767442,"ThreeGroupSELECT"
"392",0.82051282051282,0.372093023255814,"ThreeGroupSELECT"
"393",0.807692307692308,0.372093023255814,"ThreeGroupSELECT"
"394",0.807692307692308,0.377906976744186,"ThreeGroupSELECT"
"395",0.807692307692308,0.383720930232558,"ThreeGroupSELECT"
"396",0.801282051282051,0.383720930232558,"ThreeGroupSELECT"
"397",0.801282051282051,0.38953488372093,"ThreeGroupSELECT"
"398",0.801282051282051,0.395348837209302,"ThreeGroupSELECT"
"399",0.794871794871795,0.395348837209302,"ThreeGroupSELECT"
"400",0.794871794871795,0.401162790697674,"ThreeGroupSELECT"
"401",0.794871794871795,0.406976744186047,"ThreeGroupSELECT"
"402",0.794871794871795,0.412790697674419,"ThreeGroupSELECT"
"403",0.794871794871795,0.418604651162791,"ThreeGroupSELECT"
"404",0.788461538461538,0.418604651162791,"ThreeGroupSELECT"
"405",0.788461538461538,0.424418604651163,"ThreeGroupSELECT"
"406",0.782051282051282,0.424418604651163,"ThreeGroupSELECT"
"407",0.775641025641026,0.424418604651163,"ThreeGroupSELECT"
"408",0.775641025641026,0.430232558139535,"ThreeGroupSELECT"
"409",0.775641025641026,0.436046511627907,"ThreeGroupSELECT"
"410",0.775641025641026,0.441860465116279,"ThreeGroupSELECT"
"411",0.775641025641026,0.447674418604651,"ThreeGroupSELECT"
"412",0.769230769230769,0.447674418604651,"ThreeGroupSELECT"
"413",0.762820512820513,0.447674418604651,"ThreeGroupSELECT"
"414",0.762820512820513,0.453488372093023,"ThreeGroupSELECT"
"415",0.762820512820513,0.459302325581395,"ThreeGroupSELECT"
"416",0.762820512820513,0.465116279069767,"ThreeGroupSELECT"
"417",0.756410256410256,0.465116279069767,"ThreeGroupSELECT"
"418",0.75,0.465116279069767,"ThreeGroupSELECT"
"419",0.743589743589744,0.465116279069767,"ThreeGroupSELECT"
"420",0.743589743589744,0.47093023255814,"ThreeGroupSELECT"
"421",0.737179487179487,0.47093023255814,"ThreeGroupSELECT"
"422",0.737179487179487,0.476744186046512,"ThreeGroupSELECT"
"423",0.730769230769231,0.476744186046512,"ThreeGroupSELECT"
"424",0.724358974358974,0.476744186046512,"ThreeGroupSELECT"
"425",0.717948717948718,0.476744186046512,"ThreeGroupSELECT"
"426",0.711538461538462,0.476744186046512,"ThreeGroupSELECT"
"427",0.711538461538462,0.482558139534884,"ThreeGroupSELECT"
"428",0.711538461538462,0.488372093023256,"ThreeGroupSELECT"
"429",0.711538461538462,0.494186046511628,"ThreeGroupSELECT"
"430",0.711538461538462,0.5,"ThreeGroupSELECT"
"431",0.705128205128205,0.5,"ThreeGroupSELECT"
"432",0.705128205128205,0.505813953488372,"ThreeGroupSELECT"
"433",0.698717948717949,0.505813953488372,"ThreeGroupSELECT"
"434",0.698717948717949,0.511627906976744,"ThreeGroupSELECT"
"435",0.698717948717949,0.517441860465116,"ThreeGroupSELECT"
"436",0.692307692307692,0.517441860465116,"ThreeGroupSELECT"
"437",0.685897435897436,0.523255813953488,"ThreeGroupSELECT"
"438",0.67948717948718,0.523255813953488,"ThreeGroupSELECT"
"439",0.673076923076923,0.523255813953488,"ThreeGroupSELECT"
"440",0.666666666666667,0.523255813953488,"ThreeGroupSELECT"
"441",0.66025641025641,0.523255813953488,"ThreeGroupSELECT"
"442",0.66025641025641,0.529069767441861,"ThreeGroupSELECT"
"443",0.653846153846154,0.534883720930233,"ThreeGroupSELECT"
"444",0.653846153846154,0.540697674418605,"ThreeGroupSELECT"
