"mean_MDA","sd_MDA","variable"
"1.04841332145883","0.144135015172153","Otu000438"
"1.02619478104788","0.141306226999457","Otu000278"
"0.989544259636711","0.0962960240124036","Otu000040"
"0.95251204431831","0.105616984838942","Otu000026"
"0.940112252633999","0.102965025432227","Otu000061"
"0.929130802151299","0.150388679681398","fit_result"
"0.9112176027739","0.107301844245645","Otu000028"
"0.90482534699168","0.101514284913022","Otu000001"
"0.901764744627443","0.0860090140461274","Otu000037"
"0.870473411944178","0.0865995948222756","Otu000063"
"0.855886205131828","0.08890960553389","Otu000148"
"0.852666433105425","0.110712568611919","Otu000117"
"0.849013823759331","0.0631048751754402","Otu000004"
"0.839558283198995","0.0893434267016019","Otu000177"
"0.81902624689563","0.0806627011262714","Otu000018"
"0.817879725414314","0.0767919736060938","Otu000010"
"0.79608792261583","0.0838030779853988","Otu000006"
"0.79465849018946","0.138011302294257","Otu000145"
"0.792640340769936","0.110473406386265","Otu000108"
"0.788251798320643","0.0734124659848698","Otu000065"
"0.787387889877312","0.116090735122794","Otu000101"
"0.784105377653077","0.0805306125529475","Otu000049"
"0.778245312192578","0.0532183200433299","Otu000014"
"0.774065642667634","0.0522629506871675","Otu000020"
"0.757997610710444","0.0639810760618379","Otu000120"
"0.754562314993153","0.0671559765828019","Otu000043"
"0.745312849785365","0.0506260024602346","Otu000007"
"0.740140245302902","0.0707560697463126","Otu000047"
"0.732657093265966","0.049540154933168","Otu000005"
"0.723733693842305","0.0816386002250482","Otu000154"
"0.716376157570681","0.0500739342820866","Otu000015"
"0.715893960001192","0.046562646545485","Otu000009"
"0.714178026867901","0.086436291683779","Otu000109"
"0.713419702932823","0.0673818725272743","Otu000180"
"0.709815231073627","0.0452755770517571","Otu000003"
"0.708285147852647","0.053885474665518","Otu000016"
"0.70635436094382","0.0726553613019303","Otu000165"
"0.705734748661236","0.0509885388062484","Otu000030"
"0.705506343710753","0.0676683472321836","Otu000019"
"0.703471568361236","0.0676089330515917","Otu000640"
"0.699337354627993","0.0446093862064513","Otu000059"
"0.697353499081977","0.0800051258015683","Otu000002"
"0.697001828726197","0.0484111667663192","Otu000013"
"0.680779715421124","0.0485885194595747","Otu000039"
"0.67840788390499","0.0389059115108296","Otu000041"
"0.678225302425705","0.0584858275554129","Otu000023"
"0.665897571751296","0.0576844802791508","Otu000025"
"0.66410351204228","0.0873174173320608","Otu000017"
"0.663151149763193","0.0883502454001527","Otu000169"
"0.661292521670457","0.0515507590101771","Otu000034"
"0.660193695048972","0.103237066751525","Otu000605"
"0.659454359576744","0.0517303671674939","Otu000085"
"0.654439189795101","0.049725502445587","Otu000012"
"0.652986217365862","0.0823019823297371","Otu000135"
"0.646677872914771","0.0559727812982256","Otu000031"
"0.646114885120286","0.0675630908557373","Otu000058"
"0.64184155742087","0.0410169845166875","Otu000008"
"0.625944639029837","0.067847104337957","Otu000075"
"0.62511527022884","0.0757026916144025","Otu000042"
"0.622022767960976","0.0694449913963727","Otu000194"
"0.620237026721991","0.054953277791139","Otu000119"
"0.615573506954727","0.0664832380715761","Otu000178"
"0.614243951556058","0.0886716647063266","Otu000147"
"0.603673244018923","0.0938358091015298","Otu000241"
"0.599046607175042","0.0899292545281764","Otu000050"
"0.589800977376808","0.0837163874014829","Otu000765"
"0.582939046867805","0.111063645305976","Otu000150"
"0.576369168079446","0.0765767711870696","Otu000167"
"0.547721165775056","0.106621578362592","Otu000308"
"0.476602806494698","0.0716886377316536","Otu001036"
