"variables","variable","value"
"Otu000605","run_1",0.163755504807955
"Otu000640","run_1",0.213046014310296
"Otu000001","run_2",0.144917546470456
"Otu000002","run_2",0.140742160864612
"Otu000003","run_2",0.13035909322522
"Otu000004","run_2",0.155113346568895
"Otu000005","run_2",0.104776310506227
"Otu000006","run_2",0.150066391778144
"Otu000007","run_2",0.131286329332078
"Otu000008","run_2",0.0958027913839525
"Otu000009","run_2",0.12747245797079
"Otu000010","run_2",0.144016181053202
"Otu000013","run_2",0.118294111307894
"Otu000014","run_2",0.10853448240868
"Otu000015","run_2",0.124642451050123
"Otu000016","run_2",0.141813034771409
"Otu000017","run_2",0.133350203427387
"Otu000018","run_2",0.159420500147718
"Otu000019","run_2",0.108619517015501
"Otu000020","run_2",0.114169301078732
"Otu000023","run_2",0.123486477893312
"Otu000025","run_2",0.108993675659599
"Otu000026","run_2",0.233956933170481
"Otu000028","run_2",0.157900238319652
"Otu000030","run_2",0.143416560383546
"Otu000031","run_2",0.131427023643828
"Otu000034","run_2",0.104106818479466
"Otu000037","run_2",0.143842268348284
"Otu000039","run_2",0.131793650955876
"Otu000040","run_2",0.1487630575204
"Otu000041","run_2",0.10560359093356
"Otu000042","run_2",0.114809887680415
"Otu000043","run_2",0.137730114745016
"Otu000047","run_2",0.111785399064699
"Otu000049","run_2",0.159529292531346
"Otu000050","run_2",0.0893966776924578
"Otu000058","run_2",0.149510389610946
"Otu000059","run_2",0.139075807774877
"Otu000061","run_2",0.142396228559069
"Otu000063","run_2",0.165959304310206
"Otu000065","run_2",0.132305597046719
"Otu000068","run_2",0.119937026446256
"Otu000084","run_2",0.126847760902141
"Otu000085","run_2",0.113292602071814
"Otu000101","run_2",0.191910039981002
"Otu000108","run_2",0.114565370281033
"Otu000109","run_2",0.0807180852076863
"Otu000117","run_2",0.196768801127262
"Otu000119","run_2",0.118911594635929
"Otu000120","run_2",0.133110597102176
"Otu000127","run_2",0.172816613795209
"Otu000135","run_2",0.107500129262483
"Otu000145","run_2",0.117907427648527
"Otu000147","run_2",0.121224643461432
"Otu000148","run_2",0.194134210627453
"Otu000150","run_2",0.117388691028315
"Otu000154","run_2",0.133931418728686
"Otu000165","run_2",0.143200139056968
"Otu000167","run_2",0.1141584579121
"Otu000169","run_2",0.0841852434865925
"Otu000177","run_2",0.123146106956597
"Otu000178","run_2",0.109954398821523
"Otu000180","run_2",0.113257773096308
"Otu000194","run_2",0.105629909512381
"Otu000240","run_2",0.112907041660369
"Otu000241","run_2",0.144807388990659
"Otu000278","run_2",0.16645978673481
"Otu000308","run_2",0.109552653173615
"Otu000438","run_2",0.156128322239576
"Otu000476","run_2",0.0949025306396307
"Otu000605","run_2",0.131885515636182
"Otu000640","run_2",0.0894989089761047
"Otu000001","run_3",0.178706537768812
"Otu000002","run_3",0.142153400004796
"Otu000003","run_3",0.103720560584495
"Otu000004","run_3",0.184536425038765
"Otu000005","run_3",0.139920589385013
"Otu000006","run_3",0.115702773379249
"Otu000007","run_3",0.166654935737712
"Otu000008","run_3",0.137865504905557
"Otu000009","run_3",0.091339988408198
"Otu000010","run_3",0.167633611183477
"Otu000013","run_3",0.143886049038942
"Otu000014","run_3",0.146787645012181
"Otu000015","run_3",0.100750842063442
"Otu000016","run_3",0.100694841064317
"Otu000017","run_3",0.1511462936794
"Otu000018","run_3",0.149032643868042
"Otu000019","run_3",0.134684953773808
"Otu000020","run_3",0.136594194188676
"Otu000023","run_3",0.118833549385404
"Otu000025","run_3",0.126099344073495
"Otu000026","run_3",0.191603387394122
"Otu000028","run_3",0.154557562444977
"Otu000030","run_3",0.131468157617518
"Otu000031","run_3",0.0970578003323152
"Otu000034","run_3",0.110038136154964
"Otu000037","run_3",0.136162376067357
"Otu000039","run_3",0.119743643159515
"Otu000040","run_3",0.216685799003347
"Otu000041","run_3",0.121517535641138
"Otu000042","run_3",0.103977894456501
"Otu000043","run_3",0.125146337356289
"Otu000047","run_3",0.143402107819823
"Otu000049","run_3",0.119955556834911
"Otu000050","run_3",0.117087104498175
"Otu000058","run_3",0.134476167508029
"Otu000059","run_3",0.119435130367973
"Otu000061","run_3",0.141538350739246
"Otu000063","run_3",0.184797273517904
"Otu000065","run_3",0.14279337513464
"Otu000068","run_3",0.11776130240575
"Otu000084","run_3",0.117037212116199
"Otu000085","run_3",0.128650078823932
"Otu000101","run_3",0.156556804579452
"Otu000108","run_3",0.165761027490618
"Otu000109","run_3",0.13745716261424
"Otu000117","run_3",0.136023171844526
"Otu000119","run_3",0.10752033326183
"Otu000120","run_3",0.147039692625481
"Otu000127","run_3",0.0852872592701716
"Otu000135","run_3",0.118627856094456
"Otu000145","run_3",0.148606078910887
"Otu000147","run_3",0.0742940407970105
"Otu000148","run_3",0.171532704021584
"Otu000150","run_3",0.0898538032269526
"Otu000154","run_3",0.107947313612181
"Otu000165","run_3",0.0953937104663842
"Otu000167","run_3",0.0776672142063067
"Otu000169","run_3",0.0980752690706925
"Otu000177","run_3",0.109322959905752
"Otu000178","run_3",0.113536893474379
"Otu000180","run_3",0.133905567572316
"Otu000194","run_3",0.133146577549251
"Otu000240","run_3",0.126540847999835
"Otu000241","run_3",0.122538790692981
"Otu000278","run_3",0.187900198966637
"Otu000308","run_3",0.133396774185805
"Otu000438","run_3",0.160058523594455
"Otu000476","run_3",0.162395880283918
"Otu000605","run_3",0.102187375502182
"Otu000640","run_3",0.0946598925285871
"Otu000001","run_4",0.14874850779514
"Otu000002","run_4",0.158049636696263
"Otu000003","run_4",0.123876612057289
"Otu000004","run_4",0.176101245444772
"Otu000005","run_4",0.125264552062098
"Otu000006","run_4",0.123159744859445
"Otu000007","run_4",0.154554298944879
"Otu000008","run_4",0.142593151600347
"Otu000009","run_4",0.127573996070737
"Otu000010","run_4",0.139504611858967
"Otu000013","run_4",0.13463705133363
"Otu000014","run_4",0.147472083177355
"Otu000015","run_4",0.165913830253835
"Otu000016","run_4",0.134470740661464
"Otu000017","run_4",0.10712423648395
"Otu000018","run_4",0.157909998419049
"Otu000019","run_4",0.124590138962209
"Otu000020","run_4",0.119531251815543
"Otu000023","run_4",0.156177471905289
"Otu000025","run_4",0.107624435447136
"Otu000026","run_4",0.23159005629976
"Otu000028","run_4",0.163290346349049
"Otu000030","run_4",0.106480056589057
"Otu000031","run_4",0.11110871979803
"Otu000034","run_4",0.142737390173845
"Otu000037","run_4",0.124992385435069
"Otu000039","run_4",0.114419854960792
"Otu000040","run_4",0.164555438694618
"Otu000041","run_4",0.117701548990239
"Otu000042","run_4",0.111996978824066
"Otu000043","run_4",0.142306666999898
"Otu000047","run_4",0.129915822180031
"Otu000049","run_4",0.108853546701305
"Otu000050","run_4",0.0801060824040537
"Otu000058","run_4",0.149606901498127
"Otu000059","run_4",0.126747653788245
"Otu000061","run_4",0.139658667397134
"Otu000063","run_4",0.165420174787282
"Otu000065","run_4",0.174099408260457
"Otu000068","run_4",0.101878413629771
"Otu000084","run_4",0.109613359565646
"Otu000085","run_4",0.134235137662875
"Otu000101","run_4",0.147297862073477
"Otu000108","run_4",0.131354114986906
"Otu000109","run_4",0.0844842058218999
"Otu000117","run_4",0.104562119210895
"Otu000119","run_4",0.13006776943952
"Otu000120","run_4",0.135108710431113
"Otu000127","run_4",0.122630343621419
"Otu000135","run_4",0.150200492040896
"Otu000145","run_4",0.109813167784105
"Otu000147","run_4",0.116768892198277
"Otu000148","run_4",0.183967956377485
"Otu000150","run_4",0.0844264004644568
"Otu000154","run_4",0.125488941638063
"Otu000165","run_4",0.0978901058338049
"Otu000167","run_4",0.0977133867072967
"Otu000169","run_4",0.102065608086748
"Otu000177","run_4",0.128184889204486
"Otu000178","run_4",0.114194637989298
"Otu000180","run_4",0.137194962736925
"Otu000194","run_4",0.133478505916052
"Otu000240","run_4",0.10801950000596
"Otu000241","run_4",0.139106703859444
"Otu000278","run_4",0.189752272048949
"Otu000308","run_4",0.0865859288285013
"Otu000438","run_4",0.177786964645022
"Otu000476","run_4",0.0975782905897268
"Otu000605","run_4",0.163157225696819
"Otu000640","run_4",0.116941881418111
"Otu000001","run_5",0.143965884024385
"Otu000002","run_5",0.128669748030309
"Otu000003","run_5",0.144275922502501
"Otu000004","run_5",0.126033555825508
"Otu000005","run_5",0.138029766119674
"Otu000006","run_5",0.120687364888839
"Otu000007","run_5",0.133158245529454
"Otu000008","run_5",0.0948679777082979
"Otu000009","run_5",0.138155778354144
"Otu000010","run_5",0.144528530459847
"Otu000013","run_5",0.135207104077843
"Otu000014","run_5",0.129946641148562
"Otu000015","run_5",0.128993417271192
"Otu000016","run_5",0.110233572192965
"Otu000017","run_5",0.111300650815931
"Otu000018","run_5",0.127010397572888
"Otu000019","run_5",0.109855753020947
"Otu000020","run_5",0.137839616876325
"Otu000023","run_5",0.135258160835683
"Otu000025","run_5",0.101114737945246
"Otu000026","run_5",0.198176406877131
"Otu000028","run_5",0.157426622291033
"Otu000030","run_5",0.146294402053117
"Otu000031","run_5",0.0908894481929209
"Otu000034","run_5",0.113876600034458
"Otu000037","run_5",0.164994962000538
"Otu000039","run_5",0.0890523960309657
"Otu000040","run_5",0.165860789662781
"Otu000041","run_5",0.0977364078314206
"Otu000042","run_5",0.114758185247307
"Otu000043","run_5",0.15282751901789
"Otu000047","run_5",0.14559276978277
"Otu000049","run_5",0.118656210326932
"Otu000050","run_5",0.0876073074714314
"Otu000058","run_5",0.129560066900252
"Otu000059","run_5",0.16597187693251
"Otu000061","run_5",0.145512690089408
"Otu000063","run_5",0.142136859480874
"Otu000065","run_5",0.11932212005485
"Otu000068","run_5",0.119658549532428
"Otu000084","run_5",0.116605463796983
"Otu000085","run_5",0.126889357704757
"Otu000101","run_5",0.126675364160962
"Otu000108","run_5",0.114619003775632
"Otu000109","run_5",0.0791710368429114
"Otu000117","run_5",0.158971223427481
"Otu000119","run_5",0.172458976530925
"Otu000120","run_5",0.120134397934751
"Otu000127","run_5",0.121296087241693
"Otu000135","run_5",0.164752295892133
"Otu000145","run_5",0.168690261372224
"Otu000147","run_5",0.128968893188985
"Otu000148","run_5",0.165428185125072
"Otu000150","run_5",0.106231412131227
"Otu000154","run_5",0.105831544663869
"Otu000165","run_5",0.114046592906741
"Otu000167","run_5",0.0792752485760537
"Otu000169","run_5",0.063456813286481
"Otu000177","run_5",0.123564165945317
"Otu000178","run_5",0.133369603336989
"Otu000180","run_5",0.126313777411933
"Otu000194","run_5",0.137393871024238
"Otu000240","run_5",0.12741417154009
"Otu000241","run_5",0.116052614659263
"Otu000278","run_5",0.168868362323795
"Otu000308","run_5",0.0736770202764571
"Otu000438","run_5",0.193356316691641
"Otu000476","run_5",0.0884528870553753
"Otu000605","run_5",0.168519831461856
"Otu000640","run_5",0.121655309821871
"Otu000001","run_6",0.123389323794063
"Otu000002","run_6",0.114784650870355
"Otu000003","run_6",0.100615773428995
"Otu000004","run_6",0.138264728532348
"Otu000005","run_6",0.109062602607708
"Otu000006","run_6",0.152839848732725
"Otu000007","run_6",0.129828838735422
"Otu000008","run_6",0.102076080265136
"Otu000009","run_6",0.104758633061704
"Otu000010","run_6",0.142967512485502
"Otu000013","run_6",0.122799456675935
"Otu000014","run_6",0.156848872738475
"Otu000015","run_6",0.127281342151512
"Otu000016","run_6",0.132474226206552
"Otu000017","run_6",0.105064621750877
"Otu000018","run_6",0.174987517376439
"Otu000019","run_6",0.132472178191628
"Otu000020","run_6",0.126422502699554
"Otu000023","run_6",0.120481748686229
"Otu000025","run_6",0.125536062634256
"Otu000026","run_6",0.137105072812751
"Otu000028","run_6",0.16413347609875
"Otu000030","run_6",0.122701441850412
"Otu000031","run_6",0.108995596066446
"Otu000034","run_6",0.104257421370721
"Otu000037","run_6",0.169700257958827
"Otu000039","run_6",0.120371841860718
"Otu000040","run_6",0.185584422594683
"Otu000041","run_6",0.10911032834019
"Otu000042","run_6",0.154141790199316
"Otu000043","run_6",0.137053392777842
"Otu000047","run_6",0.135902791154643
"Otu000049","run_6",0.139610779488515
"Otu000050","run_6",0.141240059559586
"Otu000058","run_6",0.101023341550658
"Otu000059","run_6",0.136505969728318
"Otu000061","run_6",0.109420771481672
"Otu000063","run_6",0.204363388397935
"Otu000065","run_6",0.120044986010068
"Otu000068","run_6",0.101749972502223
"Otu000084","run_6",0.118102551715185
"Otu000085","run_6",0.130315929388558
"Otu000101","run_6",0.126623771247006
"Otu000108","run_6",0.134610030591797
"Otu000109","run_6",0.10201855616911
"Otu000117","run_6",0.148059024195393
"Otu000119","run_6",0.106592301001908
"Otu000120","run_6",0.115365018075424
"Otu000127","run_6",0.105464129757537
"Otu000135","run_6",0.157153644850327
"Otu000145","run_6",0.165994199340922
"Otu000147","run_6",0.067865871052144
"Otu000148","run_6",0.171172803156437
"Otu000150","run_6",0.0956093691867062
"Otu000154","run_6",0.121194953421046
"Otu000165","run_6",0.0925117425406896
"Otu000167","run_6",0.100400825358705
"Otu000169","run_6",0.118426785099926
"Otu000177","run_6",0.149649221639726
"Otu000178","run_6",0.110630104765764
"Otu000180","run_6",0.106449495951499
"Otu000194","run_6",0.122604128555244
"Otu000240","run_6",0.116388390035806
"Otu000241","run_6",0.130370872534796
"Otu000278","run_6",0.124866989907179
"Otu000308","run_6",0.116430197683178
"Otu000438","run_6",0.209526798268221
"Otu000476","run_6",0.14214245994899
"Otu000605","run_6",0.100724669433612
"Otu000640","run_6",0.108351131401074
"Otu000001","run_7",0.658267625265997
"Otu000002","run_7",0.220490450980769
"Otu000003","run_7",0.175694033796294
"Otu000004","run_7",0.411455819562263
"Otu000005","run_7",0.181381118524846
"Otu000006","run_7",0.423282396123209
"Otu000007","run_7",0.256936479010749
"Otu000008","run_7",0.125594096655284
"Otu000009","run_7",0.201341276866865
"Otu000010","run_7",0.593240480345703
"Otu000013","run_7",0.17618684122523
"Otu000014","run_7",0.187689084769384
"Otu000015","run_7",0.196641111645974
"Otu000016","run_7",0.169496324245567
"Otu000017","run_7",0.243186286500529
"Otu000018","run_7",0.180287268840734
"Otu000019","run_7",0.229632016356272
"Otu000020","run_7",0.222763688009388
"Otu000023","run_7",0.164958448717057
"Otu000025","run_7",0.128599229668521
"Otu000026","run_7",0.313721042973508
"Otu000028","run_7",0.218752896432646
"Otu000030","run_7",0.133997814464717
"Otu000031","run_7",0.158684459400993
"Otu000034","run_7",0.130628618172279
"Otu000037","run_7",0.574789468935543
"Otu000039","run_7",0.131672557669434
"Otu000040","run_7",0.355402650380971
"Otu000041","run_7",0.145023709260815
"Otu000042","run_7",0.308145613684288
"Otu000043","run_7",0.131850597523086
"Otu000047","run_7",0.196281238279283
"Otu000049","run_7",0.219311330125324
"Otu000050","run_7",0.118919814602131
"Otu000058","run_7",0.0956368655098574
"Otu000059","run_7",0.149307835195175
"Otu000061","run_7",0.222466480516436
"Otu000063","run_7",0.647602767430756
"Otu000065","run_7",0.354212993606678
"Otu000068","run_7",0.150728739954808
"Otu000084","run_7",0.103070073597636
"Otu000085","run_7",0.0748281821445731
"Otu000101","run_7",0.25556773746756
"Otu000108","run_7",0.206630925787914
"Otu000109","run_7",0.10469407795564
"Otu000117","run_7",0.419980867115506
"Otu000119","run_7",0.166368968506078
"Otu000120","run_7",0.229947298702539
"Otu000127","run_7",0.161372272581361
"Otu000135","run_7",0.211425176669383
"Otu000145","run_7",0.663873568149153
"Otu000147","run_7",0.248933636398518
"Otu000148","run_7",0.529967406617509
"Otu000150","run_7",0.243328677999164
"Otu000154","run_7",0.175435384298758
"Otu000165","run_7",0.228538239078608
"Otu000167","run_7",0.130909696744802
"Otu000169","run_7",0.23372673680534
"Otu000177","run_7",0.180728326930065
"Otu000178","run_7",0.209786885571879
"Otu000180","run_7",0.161002060682497
"Otu000194","run_7",0.23525657914417
"Otu000240","run_7",0.160133758212965
"Otu000241","run_7",0.121860368645676
"Otu000278","run_7",0.473875317251913
"Otu000308","run_7",0.108610599029843
"Otu000438","run_7",0.556543215962911
"Otu000476","run_7",0.131533269264732
"Otu000605","run_7",0.369025562616946
"Otu000640","run_7",0.309798844489562
"Otu000001","run_8",0.149221112741668
"Otu000002","run_8",0.111535926873157
"Otu000003","run_8",0.131501740904028
"Otu000004","run_8",0.150608196598097
"Otu000005","run_8",0.14641512792298
"Otu000006","run_8",0.105764787094466
"Otu000007","run_8",0.125702306730814
"Otu000008","run_8",0.109802394019404
"Otu000009","run_8",0.0977595067380594
"Otu000010","run_8",0.112440447053902
"Otu000013","run_8",0.11662187416137
"Otu000014","run_8",0.133483864897948
"Otu000015","run_8",0.129527075264768
"Otu000016","run_8",0.101971534350638
"Otu000017","run_8",0.118512449230057
"Otu000018","run_8",0.155283937594344
"Otu000019","run_8",0.115333608651126
"Otu000020","run_8",0.116889437112972
"Otu000023","run_8",0.12110346005714
"Otu000025","run_8",0.115663612613582
"Otu000026","run_8",0.189750460921867
"Otu000028","run_8",0.132402972579168
"Otu000030","run_8",0.102812728751899
"Otu000031","run_8",0.127407394857896
"Otu000034","run_8",0.128705864846706
"Otu000037","run_8",0.147063207679235
"Otu000039","run_8",0.136854642356087
"Otu000040","run_8",0.219459325026988
"Otu000041","run_8",0.115832987088946
"Otu000042","run_8",0.103224705912692
"Otu000043","run_8",0.119208861331681
"Otu000047","run_8",0.140813908479787
"Otu000049","run_8",0.142595990944524
"Otu000050","run_8",0.15130191478569
"Otu000058","run_8",0.103450691930859
"Otu000059","run_8",0.136069876647491
"Otu000061","run_8",0.180769925147552
"Otu000063","run_8",0.157337599428852
"Otu000065","run_8",0.121042445042542
"Otu000068","run_8",0.106374287213921
"Otu000084","run_8",0.112119965621726
"Otu000085","run_8",0.133420851925415
"Otu000101","run_8",0.160326983787512
"Otu000108","run_8",0.111157312517275
"Otu000109","run_8",0.129335413546667
"Otu000117","run_8",0.133086253352265
"Otu000119","run_8",0.152152997175408
"Otu000120","run_8",0.121107648198632
"Otu000127","run_8",0.109758725424027
"Otu000135","run_8",0.132514091305522
"Otu000145","run_8",0.146750402137728
"Otu000147","run_8",0.0821457591886837
"Otu000148","run_8",0.203687630914534
"Otu000150","run_8",0.104081196691018
"Otu000154","run_8",0.100882074429873
"Otu000165","run_8",0.114508970375429
"Otu000167","run_8",0.109284744842579
"Otu000169","run_8",0.129165156652377
"Otu000177","run_8",0.176046225944875
"Otu000178","run_8",0.0884714264805746
"Otu000180","run_8",0.129009246557906
"Otu000194","run_8",0.109748356378603
"Otu000240","run_8",0.0993602060865396
"Otu000241","run_8",0.126477257681442
"Otu000278","run_8",0.164623972236584
"Otu000308","run_8",0.0872122268687302
"Otu000438","run_8",0.140955122747796
"Otu000476","run_8",0.108257775461218
"Otu000605","run_8",0.110097537134792
"Otu000640","run_8",0.136684487134048
"Otu000001","run_9",1.0061216155174
"Otu000002","run_9",0.102542962107913
"Otu000003","run_9",0.0674120380419092
"Otu000004","run_9",0.397680756393361
"Otu000005","run_9",0.287880805818779
"Otu000006","run_9",1.89213261007029
"Otu000007","run_9",0.297071400445991
"Otu000008","run_9",0.215091983086585
"Otu000009","run_9",0.0941939090119382
"Otu000010","run_9",0.174004346564524
"Otu000013","run_9",0.0480442716253723
"Otu000014","run_9",0.153585187378214
"Otu000015","run_9",0.1059723660482
"Otu000016","run_9",0.0842813668369298
"Otu000017","run_9",0.0997077421198636
"Otu000018","run_9",0.0820076811210098
"Otu000019","run_9",0.104367466064139
"Otu000020","run_9",0.185506405993833
"Otu000023","run_9",0.141289573573253
"Otu000025","run_9",0.0666816901268965
"Otu000026","run_9",1.5988198490112
"Otu000028","run_9",0.768225795507452
"Otu000030","run_9",0.114221515151487
"Otu000031","run_9",0.127186997569629
"Otu000034","run_9",0.122871733913792
"Otu000037","run_9",0.273917433873101
"Otu000039","run_9",0.0844594929181492
"Otu000040","run_9",0.342673561159513
"Otu000041","run_9",0.0731356123097681
"Otu000042","run_9",0.68278105273125
"Otu000043","run_9",0.187775375084687
"Otu000047","run_9",0.304845746061249
"Otu000049","run_9",0.101135685719138
"Otu000050","run_9",0.0339835621122871
"Otu000058","run_9",0.0524607038473548
"Otu000059","run_9",0.0823206982005982
"Otu000061","run_9",0.197620629504823
"Otu000063","run_9",0.0989935595729358
"Otu000065","run_9",0.24408982174329
"Otu000068","run_9",0.0904770996959404
"Otu000084","run_9",0.095695188036649
"Otu000085","run_9",0.113339005352285
"Otu000101","run_9",0.158119535065613
"Otu000108","run_9",0.0857948322114209
"Otu000109","run_9",0.091439392872614
"Otu000117","run_9",0.588914919520292
"Otu000119","run_9",0.142040938274894
"Otu000120","run_9",0.137535132804032
"Otu000127","run_9",0.114243391015124
"Otu000135","run_9",0.189359303024184
"Otu000145","run_9",1.65066969200487
"Otu000147","run_9",0.937272666638373
"Otu000148","run_9",0.544820953609744
"Otu000150","run_9",0.0558825414125778
"Otu000154","run_9",0.819434718852025
"Otu000165","run_9",0.369684910535409
"Otu000167","run_9",0.121302342835229
"Otu000169","run_9",0.218345405981568
"Otu000177","run_9",0.327295881108143
"Otu000178","run_9",0.318162750489902
"Otu000180","run_9",0.118823976392193
"Otu000194","run_9",0.148262409411088
"Otu000240","run_9",0.285753936802231
"Otu000241","run_9",0.095586438548541
"Otu000278","run_9",1.97745728508517
"Otu000308","run_9",0.119869478936187
"Otu000438","run_9",1.16992224642275
"Otu000476","run_9",0.246867247148903
"Otu000605","run_9",0.164916437227897
"Otu000640","run_9",0.130479764074086
"Otu000001","run_10",0.149667305865447
"Otu000002","run_10",0.121803661963292
"Otu000003","run_10",0.13084184849762
"Otu000004","run_10",0.15831263014109
"Otu000005","run_10",0.140844318024872
"Otu000006","run_10",0.172645849391616
"Otu000007","run_10",0.115008768764604
"Otu000008","run_10",0.113387535523247
"Otu000009","run_10",0.120291507846555
"Otu000010","run_10",0.109457131934846
"Otu000013","run_10",0.127558609788641
"Otu000014","run_10",0.0995178344493039
"Otu000015","run_10",0.120703056979421
"Otu000016","run_10",0.101527311735609
"Otu000017","run_10",0.100093944264356
"Otu000018","run_10",0.101173676410709
"Otu000019","run_10",0.118262559941666
"Otu000020","run_10",0.138799580184571
"Otu000023","run_10",0.0984069493854584
"Otu000025","run_10",0.106372346884209
"Otu000026","run_10",0.129205007152714
"Otu000028","run_10",0.158163830530135
"Otu000030","run_10",0.169449994965546
"Otu000031","run_10",0.102646737840417
"Otu000034","run_10",0.114796787583228
"Otu000037","run_10",0.128288385000486
"Otu000039","run_10",0.115008763432963
"Otu000040","run_10",0.137956349635458
"Otu000041","run_10",0.113205310269008
"Otu000042","run_10",0.111526480574419
"Otu000043","run_10",0.132946421055225
"Otu000047","run_10",0.124388789105285
"Otu000049","run_10",0.123848946907271
"Otu000050","run_10",0.128512916716053
"Otu000058","run_10",0.10904172647463
"Otu000059","run_10",0.144507970530388
"Otu000061","run_10",0.145017538550624
"Otu000063","run_10",0.171171906715795
"Otu000065","run_10",0.12880107462415
"Otu000068","run_10",0.11895738873124
"Otu000084","run_10",0.11819695690647
"Otu000085","run_10",0.137290018181542
"Otu000101","run_10",0.144479897161467
"Otu000108","run_10",0.176796096010273
"Otu000109","run_10",0.0982657395505197
"Otu000117","run_10",0.14140129823915
"Otu000119","run_10",0.0964452871526579
"Otu000120","run_10",0.134036227288076
"Otu000127","run_10",0.119187814146076
"Otu000135","run_10",0.102723095340731
"Otu000145","run_10",0.193312460753271
"Otu000147","run_10",0.0621587392986467
"Otu000148","run_10",0.175483410196065
"Otu000150","run_10",0.112397145188326
"Otu000154","run_10",0.120649418590308
"Otu000165","run_10",0.137085136384612
"Otu000167","run_10",0.113361204484881
"Otu000169","run_10",0.104676308013545
"Otu000177","run_10",0.110363494116475
"Otu000178","run_10",0.119905688424134
"Otu000180","run_10",0.131889743557526
"Otu000194","run_10",0.121282940470108
"Otu000240","run_10",0.107482298739601
"Otu000241","run_10",0.116710725799513
"Otu000278","run_10",0.120832678879401
"Otu000308","run_10",0.0781237121976625
"Otu000438","run_10",0.177285014056719
"Otu000476","run_10",0.132304610240116
"Otu000605","run_10",0.13899336439278
"Otu000640","run_10",0.126291061329888
"Otu000001","run_11",0.323522089159751
"Otu000002","run_11",0.286689115973757
"Otu000003","run_11",0.15291922959789
"Otu000004","run_11",0.355355613033309
"Otu000005","run_11",0.182285814573061
"Otu000006","run_11",0.270133969406848
"Otu000007","run_11",0.189837329496227
"Otu000008","run_11",0.0990433912585039
"Otu000009","run_11",0.137403517141756
"Otu000010","run_11",0.284264849737501
"Otu000013","run_11",0.15219017645131
"Otu000014","run_11",0.187160861737522
"Otu000015","run_11",0.166131365597593
"Otu000016","run_11",0.157609726146347
"Otu000017","run_11",0.100487167448834
"Otu000018","run_11",0.175534705153265
"Otu000019","run_11",0.125835739906778
"Otu000020","run_11",0.163382199660682
"Otu000023","run_11",0.225734922600745
"Otu000025","run_11",0.209099649281917
"Otu000026","run_11",0.72881454083833
"Otu000028","run_11",0.331040806580351
"Otu000030","run_11",0.133724998664213
"Otu000031","run_11",0.221327193180814
"Otu000034","run_11",0.195476318300636
"Otu000037","run_11",0.36927306761298
"Otu000039","run_11",0.226119316496283
"Otu000040","run_11",0.49023691658883
"Otu000041","run_11",0.131278878994069
"Otu000042","run_11",0.334609402181936
"Otu000043","run_11",0.199032309156138
"Otu000047","run_11",0.193126047523804
