"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.752287341504649,0.487912087912088,0.781861538461538,0.0654410495393123,0.122890509096037,0.0841091211802099,"run_1",218
0.757161136939983,0.451895604395604,0.797692307692308,0.0742463859254509,0.132118112933402,0.0881734945057703,"run_2",218
0.760868005071851,0.477664835164835,0.813146153846154,0.0765589039764366,0.130104303394773,0.0829635724736269,"run_3",218
0.774388250211327,0.480631868131868,0.819569230769231,0.0690799964095314,0.119138336566903,0.0789071017512897,"run_4",218
0.777720604395604,0.538983516483517,0.797692307692308,0.0656461341152617,0.134068511217262,0.0835313773699588,"run_5",435
0.773613588334742,0.506978021978022,0.793661538461538,0.0621103640927139,0.134497943341184,0.0807115865497872,"run_6",218
0.730142223161454,0.372252747252747,0.816323076923077,0.0765591461449834,0.130732067215777,0.0802348238069024,"run_7",218
0.765074767540152,0.499862637362637,0.7764,0.0708299835786763,0.127575498934883,0.0902621491422608,"run_8",218
0.765110185967878,0.525054945054945,0.773584615384615,0.070574342820903,0.128926595327191,0.0887661162219854,"run_9",218
0.743874577345731,0.428159340659341,0.8097,0.0754395924501512,0.126590049059167,0.0863137283797781,"run_10",218
0.770917328825021,0.495412087912088,0.815961538461539,0.0734574138836729,0.136654286573033,0.0861925526696369,"run_11",218
0.753731487743026,0.462225274725275,0.804753846153846,0.0664068364143186,0.130301051707755,0.0877282004952915,"run_12",218
0.723091208791209,0.373241758241758,0.809546153846154,0.0729074738913474,0.109626817498213,0.0829042712682701,"run_13",218
0.746915743871513,0.420824175824176,0.813138461538462,0.0698349136942059,0.127114169209967,0.0823735547098476,"run_14",218
0.749493089602705,0.41793956043956,0.817753846153846,0.0710956434124785,0.133746172436681,0.0839241315090217,"run_15",218
0.770754712595097,0.456785714285714,0.842923076923077,0.0761113297465098,0.134103675472212,0.0687183718041465,"run_16",218
0.755711306001691,0.456483516483516,0.804653846153846,0.0738468882390086,0.133856473186126,0.0837823757462323,"run_17",218
0.771327303465765,0.492362637362637,0.803007692307692,0.0722415475630748,0.135413068773143,0.0848056051412644,"run_18",218
0.750987320371936,0.494697802197802,0.784030769230769,0.073930849895015,0.125756134723255,0.0857692780910286,"run_19",435
0.742494125105664,0.441648351648352,0.810815384615385,0.0731119260261972,0.145143857341465,0.0781925263968622,"run_20",218
0.75555921386306,0.465247252747253,0.806476923076923,0.080952708510127,0.124245829639143,0.0881278343058964,"run_21",218
0.795150105663567,0.568983516483517,0.798115384615385,0.0708939853376681,0.125983110579394,0.0853374591624848,"run_22",218
0.753079289940828,0.467554945054945,0.797061538461538,0.0689510052223162,0.135399408536039,0.0830176584270859,"run_23",218
0.756228021978022,0.409752747252747,0.840276923076923,0.0740913286367364,0.137016447625603,0.0672715531672989,"run_24",218
0.765859721048183,0.499587912087912,0.802007692307692,0.0717196345863707,0.14156629050345,0.0866287092020077,"run_25",218
0.745375824175824,0.415357142857143,0.822984615384615,0.0723493613110714,0.128817655574765,0.0775916274247899,"run_26",218
0.73161124260355,0.393956043956044,0.825430769230769,0.0825585657874972,0.121152407702939,0.0796089144332022,"run_27",218
0.734780769230769,0.421538461538462,0.795161538461538,0.0755456139861737,0.119608835579313,0.0888904106158916,"run_28",218
0.726387045646661,0.437362637362637,0.769746153846154,0.0741907607697786,0.140606137088619,0.0826102193215606,"run_29",218
0.749591124260355,0.440961538461538,0.803315384615385,0.0676241554038811,0.123590931900093,0.0826841633515064,"run_30",218
0.74328157227388,0.436703296703297,0.793753846153846,0.0682095690562046,0.134945276189264,0.0888247216019993,"run_31",218
0.772347485207101,0.528736263736264,0.800515384615385,0.0676997125108906,0.127768319664324,0.0790853841928026,"run_32",435
0.769070519864751,0.48260989010989,0.806461538461538,0.0760188818945128,0.133159252492867,0.091113392336967,"run_33",218
0.743809657650042,0.466950549450549,0.776615384615385,0.0713090048470807,0.133811264645418,0.0882557395033958,"run_34",218
0.788295984784446,0.518159340659341,0.815546153846154,0.0617261313100043,0.128722345684085,0.0778821384307413,"run_35",218
0.763882544378698,0.461016483516483,0.821438461538462,0.0700855374298662,0.130542601528142,0.073851642222925,"run_36",218
0.76858753169907,0.496675824175824,0.798146153846154,0.0733260301526201,0.131404722472825,0.0840377794153573,"run_37",218
0.753831825866441,0.462692307692308,0.805438461538462,0.0703731894338456,0.125349191160187,0.0796054732406452,"run_38",218
0.756562383770076,0.49532967032967,0.7946,0.0723346127425275,0.125736074462963,0.0840705642435802,"run_39",435
0.753445836855452,0.459587912087912,0.798884615384615,0.0760226267518436,0.120368372500395,0.0823087128606679,"run_40",218
0.753544991546915,0.465631868131868,0.779492307692308,0.0753855796517794,0.132451263614967,0.089665325491973,"run_41",218
0.758048372781065,0.480934065934066,0.788392307692308,0.0757294938823964,0.130409252503827,0.0781947908870895,"run_42",218
0.774383410819949,0.47293956043956,0.830892307692308,0.0673624944764964,0.145209040581388,0.0811672392160344,"run_43",218
0.741898499577346,0.422115384615385,0.805015384615385,0.0798020933171651,0.135250128874879,0.0896705157979313,"run_44",218
0.748765765004227,0.489752747252747,0.770392307692308,0.0685837080391583,0.128204483627935,0.0797145598327526,"run_45",435
0.774092202028741,0.524423076923077,0.832961538461538,0.086186075275905,0.139661798261798,0.0844055362501266,"run_46",218
0.754828402366864,0.485769230769231,0.802930769230769,0.0745652407625352,0.135529980110482,0.0790682858115496,"run_47",218
0.768106022823331,0.474395604395604,0.804123076923077,0.0718860369763796,0.145242993451188,0.0850364838873534,"run_48",218
0.789797738799662,0.522747252747253,0.825338461538462,0.0672997562274741,0.139331562359119,0.0748110378615596,"run_49",218
0.747113947590871,0.424093406593407,0.800053846153846,0.0718475133607446,0.138849512473658,0.0833489765183244,"run_50",218
0.761629945054945,0.533461538461538,0.783030769230769,0.0720402879496728,0.132480115355011,0.0864451849663443,"run_51",435
0.765031086221471,0.502774725274725,0.818461538461538,0.069164538392079,0.140739860156508,0.0755967605723508,"run_52",435
0.770308896872358,0.460796703296703,0.837461538461538,0.0718392519284367,0.126485432777613,0.0753927009066823,"run_53",218
0.746795646661031,0.486758241758242,0.772807692307692,0.0742601497646853,0.133049166190955,0.0894154464284788,"run_54",435
0.781182354184277,0.470357142857143,0.829438461538462,0.0724060966868657,0.138678765773058,0.0808433848857378,"run_55",218
0.778247569737954,0.51,0.808761538461538,0.0651306476756524,0.137424758165973,0.0832640018051635,"run_56",218
0.776417983939138,0.495521978021978,0.789238461538462,0.0701719090181973,0.123168050479402,0.0801245644218646,"run_57",218
0.737810355029586,0.439175824175824,0.804923076923077,0.0720017464997702,0.124923566626169,0.0800603382220985,"run_58",218
0.773687954353339,0.618324175824176,0.757030769230769,0.0729628431393738,0.122360856919781,0.0923259239822927,"run_59",435
0.769286834319527,0.478791208791209,0.805169230769231,0.0668318429230368,0.135807129465454,0.0850361034485638,"run_60",218
0.759898309382925,0.458791208791209,0.825138461538462,0.0714925658079589,0.120679406702621,0.0804393750410891,"run_61",218
0.757976944209637,0.462637362637363,0.8108,0.0714171313605186,0.135052078601458,0.0738823774061026,"run_62",218
0.791486728655959,0.544230769230769,0.825953846153846,0.0599602922038662,0.117358649272286,0.0774716135843416,"run_63",218
0.760031297548605,0.496483516483516,0.793484615384615,0.0751188157097076,0.136577956455939,0.0928272938584777,"run_64",218
0.744809404057481,0.436098901098901,0.7807,0.0744440296487757,0.13691772887524,0.0851054155702718,"run_65",218
0.782849344885883,0.522747252747253,0.807,0.0722305950298525,0.126946794705631,0.0822842612660932,"run_66",218
0.763343089602705,0.480549450549451,0.8017,0.0698832769180087,0.121583447973767,0.0836141198786739,"run_67",218
0.763746365173288,0.493846153846154,0.793892307692308,0.0737892650902,0.136033170986209,0.0846039153066045,"run_68",218
0.762387721893491,0.470576923076923,0.831946153846154,0.0696603106290298,0.137531948777224,0.0771298307635446,"run_69",218
