"ROC","Sens","Spec","ROCSD","SensSD","SpecSD","run","best_mtry"
0.644713888888889,0.574166666666667,0.6185,0.15692182335012,0.206927416961996,0.218305169076084,"run_1",2
0.632413888888889,0.597666666666667,0.567,0.166088281704709,0.207091204953709,0.2096230431326,"run_2",793
0.591347222222222,0.530666666666667,0.5765,0.175770179903678,0.210218041068363,0.220344319661631,"run_3",793
0.663183333333333,0.610833333333333,0.611333333333333,0.165486560087447,0.212347426094755,0.208968111662503,"run_4",793
0.634880555555556,0.578166666666667,0.606666666666667,0.167092930400201,0.205197607364507,0.220729211255067,"run_5",39
0.649591666666667,0.569,0.633166666666667,0.166438131771575,0.219015359111003,0.197965574050674,"run_6",2
0.540533333333333,0.516166666666667,0.516666666666667,0.186828283443009,0.186985176336889,0.225112416857309,"run_7",2
0.596669444444444,0.556666666666667,0.580166666666667,0.175656669436153,0.216334625099059,0.21754678864204,"run_8",39
0.596838888888889,0.524166666666667,0.595166666666667,0.158637613427803,0.212951330410014,0.193512811626362,"run_9",2
0.488333333333333,0.4845,0.461333333333333,0.167390277292523,0.216331463421031,0.204402685512641,"run_10",793
0.664444444444445,0.644166666666667,0.598333333333333,0.171161318745082,0.195508970835804,0.221455264995423,"run_11",793
0.608011111111111,0.526166666666667,0.617,0.167838605899018,0.220675514860027,0.201501621348113,"run_12",2
0.631841666666667,0.5795,0.628333333333333,0.158984829061273,0.215239533895202,0.20171653106684,"run_13",2
0.640236111111111,0.600666666666667,0.5815,0.174570830870149,0.201694662840705,0.236050167850064,"run_14",793
0.641316666666667,0.596,0.627666666666667,0.165232845217082,0.21796889937411,0.198574203073276,"run_15",2
0.521013888888889,0.483333333333333,0.503166666666667,0.163817309577592,0.212900524108864,0.226979720264833,"run_16",793
0.612663888888889,0.550333333333333,0.584666666666667,0.1665491144862,0.204963261541667,0.230136997045822,"run_17",2
0.533702777777778,0.503166666666667,0.541,0.169625387617866,0.198391001286352,0.217022900036252,"run_18",2
0.587763888888889,0.514333333333333,0.595333333333333,0.170310078361283,0.208220505461091,0.223894766698548,"run_19",2
0.596736111111111,0.51,0.5895,0.178253019667889,0.21813380349128,0.234028099407136,"run_20",2
0.632069444444444,0.5465,0.623833333333333,0.157350189880447,0.209247341746359,0.211595135567593,"run_21",2
0.611336111111111,0.546833333333333,0.575833333333333,0.177591087918381,0.226918214444987,0.213971446719339,"run_22",2
0.593541666666667,0.544,0.5855,0.179812308116534,0.205664072642994,0.202402584601802,"run_23",2
0.643744444444444,0.5825,0.635666666666667,0.163778116422257,0.220702333067253,0.198557331666907,"run_24",2
0.685605555555556,0.6155,0.656666666666667,0.174809789922561,0.237163526383779,0.203432301476926,"run_25",39
0.597430555555556,0.539333333333333,0.589166666666667,0.158698677670525,0.233530904629527,0.219153681522966,"run_26",2
0.575633333333333,0.554166666666667,0.545,0.175650572919598,0.192791289469638,0.210361152850756,"run_27",39
0.612316666666667,0.548333333333333,0.5515,0.164129082426742,0.199489857482566,0.216535780592816,"run_28",793
0.602205555555556,0.567833333333333,0.558666666666667,0.163057838723425,0.197764657749634,0.217165126921065,"run_29",793
0.622025,0.558166666666667,0.592,0.160304628670732,0.197556188955265,0.21282812876899,"run_30",2
0.660005555555556,0.606666666666667,0.612333333333333,0.165579498959974,0.194738152588808,0.210720759333991,"run_31",39
0.638202777777778,0.540666666666667,0.6435,0.177874310557797,0.219133871924627,0.21468160367105,"run_32",2
0.628825,0.544333333333333,0.635666666666667,0.173482512304558,0.23487430854648,0.20827412894105,"run_33",2
0.617688888888889,0.569,0.609833333333333,0.17284392244852,0.203638319202108,0.20964455042032,"run_34",39
0.620261111111111,0.565333333333333,0.585166666666667,0.169159763143723,0.216536876471742,0.228795244920582,"run_35",39
0.581552777777778,0.556333333333333,0.5965,0.168494861419118,0.213774407933778,0.214270280744897,"run_36",2
0.562466666666667,0.546,0.534666666666667,0.173972898435822,0.213648218197645,0.233006231599642,"run_37",793
0.621236111111111,0.5325,0.6275,0.174320723423064,0.226211916969725,0.204784684898991,"run_38",39
0.667,0.615666666666667,0.638333333333333,0.161882919981152,0.208579519533277,0.200132563549117,"run_39",2
0.565583333333333,0.572166666666667,0.497166666666667,0.16252461194595,0.215475465328586,0.198001672214879,"run_40",2
0.658636111111111,0.591833333333333,0.624666666666667,0.172414256848731,0.232926122295878,0.214422471050888,"run_41",2
0.6127,0.561666666666667,0.577,0.182203070925086,0.214513850535271,0.221672995211987,"run_42",2
0.547061111111111,0.542,0.538,0.167820227046661,0.197506510999546,0.203543154503888,"run_43",2
0.581327777777778,0.536,0.5765,0.172605908851514,0.209952269176155,0.216251954610119,"run_44",2
0.665772222222222,0.601666666666667,0.61,0.151040755187633,0.220495103011975,0.196649773569671,"run_45",39
0.640533333333333,0.607833333333333,0.609333333333333,0.159847116610305,0.211663732025713,0.212379568132995,"run_46",793
0.579741666666667,0.541166666666667,0.571,0.171598344768324,0.209782464234718,0.234807737025069,"run_47",2
0.643494444444444,0.5345,0.643666666666667,0.169168103465095,0.226210436015599,0.205001395863478,"run_48",2
0.602988888888889,0.531,0.591333333333333,0.164065175608687,0.224678192846106,0.225514858543258,"run_49",39
0.663116666666667,0.619833333333333,0.580166666666667,0.161628357680749,0.214053889383076,0.231208257886253,"run_50",793
0.677722222222222,0.578166666666667,0.668333333333333,0.158302518380209,0.207981377747313,0.210970742955098,"run_51",2
0.655561111111111,0.593166666666667,0.644333333333333,0.153335740580235,0.196004122041,0.193821655577632,"run_52",2
0.606322222222222,0.541166666666667,0.575666666666667,0.165243378925757,0.202275649307138,0.211972997448082,"run_53",2
0.616372222222222,0.576666666666667,0.564333333333333,0.185113767347185,0.218645135190286,0.23126651026821,"run_54",793
0.656583333333333,0.593,0.625833333333333,0.159785549313261,0.222983926279716,0.191891391089637,"run_55",39
0.62645,0.616,0.579666666666667,0.16758547028453,0.209808612370129,0.223464173278966,"run_56",2
0.636080555555556,0.581666666666667,0.5595,0.1686252607349,0.213129875761076,0.204851200916738,"run_57",39
0.485322222222222,0.473,0.490166666666667,0.174508805746536,0.213591499986668,0.212475176728604,"run_58",793
0.539472222222222,0.555833333333333,0.512,0.176986266244331,0.202191717899794,0.212717914672885,"run_59",793
0.592994444444444,0.524666666666667,0.598166666666667,0.157542750749729,0.185253082657975,0.209282027554947,"run_60",2
0.563983333333333,0.540333333333333,0.526,0.174690682384798,0.209825377398823,0.219413969994899,"run_61",793
0.624316666666667,0.594166666666667,0.576833333333333,0.162616608221022,0.201597126595849,0.209282027554947,"run_62",793
0.598822222222222,0.571166666666667,0.554666666666667,0.146917608445835,0.197434056303613,0.217622296621003,"run_63",793
0.639627777777778,0.576666666666667,0.587666666666667,0.160106139088829,0.208795968736421,0.212278327247207,"run_64",793
0.643486111111111,0.560833333333333,0.636666666666667,0.175021140033749,0.218732899945812,0.215221958325857,"run_65",2
0.583294444444444,0.525166666666667,0.5645,0.184807261484131,0.217120321360105,0.202884764843729,"run_66",793
0.609733333333333,0.524333333333333,0.5885,0.167175456044811,0.241082381530741,0.197827324893694,"run_67",2
0.640988888888889,0.567166666666667,0.621,0.159277131256262,0.216939719709684,0.196459732712154,"run_68",2
0.615272222222222,0.5795,0.587,0.163888628547428,0.205824661248629,0.194445194223648,"run_69",2
0.542780555555556,0.531166666666667,0.549,0.166519621504834,0.208503682448632,0.205206110383423,"run_70",2
0.611061111111111,0.598,0.5605,0.160845110413765,0.212023828501884,0.204556621750444,"run_71",793
0.639144444444444,0.488333333333333,0.726333333333333,0.164477251997704,0.210758911594039,0.186913870770855,"run_72",2
0.601758333333333,0.549,0.595666666666667,0.163485153913994,0.20564099511561,0.205760427278512,"run_73",2
0.676322222222222,0.611666666666667,0.651833333333333,0.168162333793437,0.221782787181777,0.198843599895572,"run_74",39
0.624391666666667,0.5325,0.614833333333333,0.17019525101379,0.205899519058768,0.203314179288413,"run_75",2
0.648077777777778,0.597,0.584666666666667,0.16277697112592,0.224943444719259,0.208497322392885,"run_76",793
0.634511111111111,0.576833333333333,0.607833333333333,0.155830005956011,0.203520042240373,0.209302836280986,"run_77",2
0.570675,0.531333333333333,0.542166666666667,0.160605619113442,0.201879499248038,0.215415858708541,"run_78",2
0.66245,0.575833333333333,0.661666666666667,0.159328352419952,0.207129688804783,0.206908865482605,"run_79",2
0.641877777777778,0.589,0.625166666666667,0.161211578062944,0.224693102938421,0.206009586545733,"run_80",39
