"mean_MDA","sd_MDA","variable"
"4.32339237045938","0.732245599080959","Otu000015"
"33.7309288000002","6.59881319146194","fit_result"
"3.91756130312229","0.752601133028254","Otu000012"
"3.79295775924795","0.685491653173827","Otu000005"
"3.51823086956657","0.948161200625796","Otu000251"
"3.41964205453516","0.731272612169491","Otu000061"
"3.30217977263574","0.631803957489848","Otu000018"
"3.29804193014334","0.680249572406374","Otu000006"
"3.07122367142447","0.508536412953957","Otu000037"
"3.03888136695888","0.579173481934394","Otu000028"
"2.97866774854938","0.58571416355728","Otu000044"
"2.77108794784639","0.486092248869235","Otu000004"
"2.75686173519829","0.668695076648229","Otu002106"
"2.720907892477","1.01301868051905","Otu000238"
"2.70576323865293","0.444355967865233","Otu000009"
"2.68170859524422","0.53939746979431","Otu000075"
"2.6662164965069","0.571744107370861","Otu000605"
"2.64477573569915","0.774887151478157","Otu000202"
"2.6307886913472","0.550356172241555","Otu000002"
"2.62924506449832","0.549119430259904","Otu001606"
"2.6228944995308","0.488929548386123","Otu000013"
"2.61485871437665","0.704328224022798","Otu000404"
"2.60357921532793","0.424144552128737","Otu000084"
"2.58733622221524","0.490627012306765","Otu000014"
"2.556025209479","0.418740182813693","Otu000030"
"2.53229348390506","0.489137805863796","Otu000167"
"2.51602964171103","0.409563092888596","Otu000041"
"2.50355472381473","0.473558677394814","Otu000021"
"2.49671353298816","0.588374894476308","Otu000155"
"2.43530800480707","0.519405248940206","Otu000001"
"2.41212426349873","0.849011091908783","Otu000140"
"2.32904521013891","0.518552066439516","Otu000025"
"2.28056465043544","0.421999256014331","Otu000116"
"2.27378790838183","0.901286397616033","Otu001307"
"2.2728325798164","0.473890594221196","Otu000088"
"2.25757236942218","0.590294723287418","Otu000290"
"2.23154481571629","0.431468743830613","Otu000432"
"2.12137625634686","0.557710760576641","Otu000393"
"2.1001961752382","0.356142947787039","Otu000008"
"2.07672735992116","0.427610319680052","Otu000349"
"2.06911610425561","0.496713201270642","Otu000042"
"2.06395694333095","0.624424398532044","Otu001242"
"2.05225989553417","0.425619492093598","Otu000177"
"2.02809539939381","0.795526016668644","Otu000229"
"1.91275076024152","0.45823907270195","Otu000700"
"1.76931790565147","0.329900136433786","Otu000486"
"1.74576235933614","0.457006776073595","Otu000740"
"1.72539996382821","0.598660389206034","Otu000800"
"1.66454638528503","0.393281624097204","Otu000449"
"1.55346559906493","0.375429686822769","Otu000219"
"1.5373339878048","0.512259632580812","Otu000911"
"1.28400967141668","0.412576545754719","Otu000254"
"1.21042432202767","0.3597088571989","Otu000097"
